TransactionID,ProductID,ReferenceOrderID,ReferenceOrderLineID,TransactionDate,TransactionType,Quantity,ActualCost,ModifiedDate
472,328,91,0,00:00.0,W,240,0,00:00.0
473,329,92,0,00:00.0,W,680,0,00:00.0
474,398,93,0,00:00.0,W,460,0,00:00.0
475,399,94,0,00:00.0,W,574,0,00:00.0
476,400,95,0,00:00.0,W,448,0,00:00.0
477,401,96,0,00:00.0,W,472,0,00:00.0
478,529,97,0,00:00.0,W,460,0,00:00.0
479,532,98,0,00:00.0,W,2296,0,00:00.0
480,533,99,0,00:00.0,W,574,0,00:00.0
481,534,100,0,00:00.0,W,574,0,00:00.0
482,802,101,0,00:00.0,W,305,0,00:00.0
483,803,102,0,00:00.0,W,118,0,00:00.0
484,804,103,0,00:00.0,W,151,0,00:00.0
485,316,104,0,00:00.0,W,1148,0,00:00.0
486,331,105,0,00:00.0,W,1148,0,00:00.0
487,350,106,0,00:00.0,W,574,0,00:00.0
488,531,107,0,00:00.0,W,574,0,00:00.0
489,753,43711,1,00:00.0,S,1,3578.27,00:00.0
490,750,43712,1,00:00.0,S,1,3578.27,00:00.0
491,749,108,0,00:00.0,W,1,0,00:00.0
492,750,109,0,00:00.0,W,1,0,00:00.0
493,771,110,0,00:00.0,W,1,0,00:00.0
494,778,111,0,00:00.0,W,1,0,00:00.0
495,516,112,0,00:00.0,W,2,0,00:00.0
496,519,113,0,00:00.0,W,2,0,00:00.0
497,717,114,0,00:00.0,W,1,0,00:00.0
498,718,115,0,00:00.0,W,1,0,00:00.0
499,745,116,0,00:00.0,W,1,0,00:00.0
500,748,117,0,00:00.0,W,1,0,00:00.0
501,807,118,0,00:00.0,W,4,0,00:00.0
502,810,119,0,00:00.0,W,2,0,00:00.0
503,813,120,0,00:00.0,W,2,0,00:00.0
504,817,121,0,00:00.0,W,2,0,00:00.0
505,820,122,0,00:00.0,W,2,0,00:00.0
506,825,123,0,00:00.0,W,2,0,00:00.0
507,828,124,0,00:00.0,W,2,0,00:00.0
508,894,125,0,00:00.0,W,4,0,00:00.0
509,945,126,0,00:00.0,W,4,0,00:00.0
510,951,127,0,00:00.0,W,4,0,00:00.0
511,996,128,0,00:00.0,W,4,0,00:00.0
512,3,129,0,00:00.0,W,40,0,00:00.0
513,324,130,0,00:00.0,W,8,0,00:00.0
514,327,131,0,00:00.0,W,4,0,00:00.0
515,328,132,0,00:00.0,W,4,0,00:00.0
516,329,133,0,00:00.0,W,4,0,00:00.0
517,398,134,0,00:00.0,W,4,0,00:00.0
518,399,135,0,00:00.0,W,4,0,00:00.0
519,401,136,0,00:00.0,W,8,0,00:00.0
520,529,137,0,00:00.0,W,4,0,00:00.0
521,532,138,0,00:00.0,W,16,0,00:00.0
522,533,139,0,00:00.0,W,4,0,00:00.0
523,534,140,0,00:00.0,W,4,0,00:00.0
524,804,141,0,00:00.0,W,4,0,00:00.0
525,316,142,0,00:00.0,W,8,0,00:00.0
526,331,143,0,00:00.0,W,8,0,00:00.0
527,350,144,0,00:00.0,W,4,0,00:00.0
528,531,145,0,00:00.0,W,4,0,00:00.0
529,749,43713,1,00:00.0,S,1,3578.27,00:00.0
530,750,43714,1,00:00.0,S,1,3578.27,00:00.0
531,753,43715,1,00:00.0,S,1,3578.27,00:00.0
532,750,43716,1,00:00.0,S,1,3578.27,00:00.0
533,767,43717,1,00:00.0,S,1,699.0982,00:00.0
534,751,146,0,00:00.0,W,2,0,00:00.0
535,752,147,0,00:00.0,W,1,0,00:00.0
536,753,148,0,00:00.0,W,1,0,00:00.0
537,764,149,0,00:00.0,W,1,0,00:00.0
538,517,150,0,00:00.0,W,1,0,00:00.0
539,519,151,0,00:00.0,W,4,0,00:00.0
540,719,152,0,00:00.0,W,2,0,00:00.0
541,720,153,0,00:00.0,W,1,0,00:00.0
542,721,154,0,00:00.0,W,1,0,00:00.0
543,727,155,0,00:00.0,W,1,0,00:00.0
544,806,156,0,00:00.0,W,1,0,00:00.0
545,807,157,0,00:00.0,W,4,0,00:00.0
546,811,158,0,00:00.0,W,1,0,00:00.0
547,813,159,0,00:00.0,W,4,0,00:00.0
548,818,160,0,00:00.0,W,1,0,00:00.0
549,820,161,0,00:00.0,W,4,0,00:00.0
550,826,162,0,00:00.0,W,1,0,00:00.0
551,828,163,0,00:00.0,W,4,0,00:00.0
552,894,164,0,00:00.0,W,5,0,00:00.0
553,945,165,0,00:00.0,W,5,0,00:00.0
554,950,166,0,00:00.0,W,1,0,00:00.0
555,951,167,0,00:00.0,W,4,0,00:00.0
556,994,168,0,00:00.0,W,1,0,00:00.0
557,996,169,0,00:00.0,W,4,0,00:00.0
558,3,170,0,00:00.0,W,50,0,00:00.0
559,324,171,0,00:00.0,W,10,0,00:00.0
560,327,172,0,00:00.0,W,5,0,00:00.0
561,329,173,0,00:00.0,W,10,0,00:00.0
562,398,174,0,00:00.0,W,5,0,00:00.0
563,399,175,0,00:00.0,W,5,0,00:00.0
564,400,176,0,00:00.0,W,2,0,00:00.0
565,401,177,0,00:00.0,W,8,0,00:00.0
566,529,178,0,00:00.0,W,5,0,00:00.0
567,532,179,0,00:00.0,W,20,0,00:00.0
568,533,180,0,00:00.0,W,5,0,00:00.0
569,534,181,0,00:00.0,W,5,0,00:00.0
570,802,182,0,00:00.0,W,1,0,00:00.0
571,804,183,0,00:00.0,W,4,0,00:00.0
572,316,184,0,00:00.0,W,10,0,00:00.0
573,331,185,0,00:00.0,W,10,0,00:00.0
574,350,186,0,00:00.0,W,5,0,00:00.0
575,531,187,0,00:00.0,W,5,0,00:00.0
576,750,43718,1,00:00.0,S,1,3578.27,00:00.0
577,751,43719,1,00:00.0,S,1,3578.27,00:00.0
578,750,43720,1,00:00.0,S,1,3578.27,00:00.0
579,749,43721,1,00:00.0,S,1,3578.27,00:00.0
580,750,188,0,00:00.0,W,1,0,00:00.0
581,753,189,0,00:00.0,W,1,0,00:00.0
582,519,190,0,00:00.0,W,2,0,00:00.0
583,718,191,0,00:00.0,W,1,0,00:00.0
584,721,192,0,00:00.0,W,1,0,00:00.0
585,807,193,0,00:00.0,W,2,0,00:00.0
586,813,194,0,00:00.0,W,2,0,00:00.0
587,820,195,0,00:00.0,W,2,0,00:00.0
588,828,196,0,00:00.0,W,2,0,00:00.0
589,894,197,0,00:00.0,W,2,0,00:00.0
590,945,198,0,00:00.0,W,2,0,00:00.0
591,951,199,0,00:00.0,W,2,0,00:00.0
592,996,200,0,00:00.0,W,2,0,00:00.0
593,3,201,0,00:00.0,W,20,0,00:00.0
594,324,202,0,00:00.0,W,4,0,00:00.0
595,327,203,0,00:00.0,W,2,0,00:00.0
596,329,204,0,00:00.0,W,4,0,00:00.0
597,398,205,0,00:00.0,W,2,0,00:00.0
598,399,206,0,00:00.0,W,2,0,00:00.0
599,401,207,0,00:00.0,W,4,0,00:00.0
600,529,208,0,00:00.0,W,2,0,00:00.0
601,532,209,0,00:00.0,W,8,0,00:00.0
602,533,210,0,00:00.0,W,2,0,00:00.0
603,534,211,0,00:00.0,W,2,0,00:00.0
604,804,212,0,00:00.0,W,2,0,00:00.0
605,316,213,0,00:00.0,W,4,0,00:00.0
606,331,214,0,00:00.0,W,4,0,00:00.0
607,350,215,0,00:00.0,W,2,0,00:00.0
608,531,216,0,00:00.0,W,2,0,00:00.0
609,751,43722,1,00:00.0,S,1,3578.27,00:00.0
610,765,43723,1,00:00.0,S,1,699.0982,00:00.0
611,750,43724,1,00:00.0,S,1,3578.27,00:00.0
612,749,217,0,00:00.0,W,1,0,00:00.0
613,750,218,0,00:00.0,W,2,0,00:00.0
614,753,219,0,00:00.0,W,1,0,00:00.0
615,767,220,0,00:00.0,W,1,0,00:00.0
616,517,221,0,00:00.0,W,1,0,00:00.0
617,519,222,0,00:00.0,W,4,0,00:00.0
618,717,223,0,00:00.0,W,1,0,00:00.0
619,718,224,0,00:00.0,W,2,0,00:00.0
620,721,225,0,00:00.0,W,1,0,00:00.0
621,724,226,0,00:00.0,W,1,0,00:00.0
622,806,227,0,00:00.0,W,1,0,00:00.0
623,807,228,0,00:00.0,W,4,0,00:00.0
624,811,229,0,00:00.0,W,1,0,00:00.0
625,813,230,0,00:00.0,W,4,0,00:00.0
626,818,231,0,00:00.0,W,1,0,00:00.0
627,820,232,0,00:00.0,W,4,0,00:00.0
628,826,233,0,00:00.0,W,1,0,00:00.0
629,828,234,0,00:00.0,W,4,0,00:00.0
630,894,235,0,00:00.0,W,5,0,00:00.0
631,945,236,0,00:00.0,W,5,0,00:00.0
632,950,237,0,00:00.0,W,1,0,00:00.0
633,951,238,0,00:00.0,W,4,0,00:00.0
634,994,239,0,00:00.0,W,1,0,00:00.0
635,996,240,0,00:00.0,W,4,0,00:00.0
636,3,241,0,00:00.0,W,50,0,00:00.0
637,324,242,0,00:00.0,W,10,0,00:00.0
638,327,243,0,00:00.0,W,5,0,00:00.0
639,329,244,0,00:00.0,W,10,0,00:00.0
640,398,245,0,00:00.0,W,5,0,00:00.0
641,399,246,0,00:00.0,W,5,0,00:00.0
642,400,247,0,00:00.0,W,2,0,00:00.0
643,401,248,0,00:00.0,W,8,0,00:00.0
644,529,249,0,00:00.0,W,5,0,00:00.0
645,532,250,0,00:00.0,W,20,0,00:00.0
646,533,251,0,00:00.0,W,5,0,00:00.0
647,534,252,0,00:00.0,W,5,0,00:00.0
648,802,253,0,00:00.0,W,1,0,00:00.0
649,804,254,0,00:00.0,W,4,0,00:00.0
650,316,255,0,00:00.0,W,10,0,00:00.0
651,331,256,0,00:00.0,W,10,0,00:00.0
652,350,257,0,00:00.0,W,5,0,00:00.0
653,531,258,0,00:00.0,W,5,0,00:00.0
654,750,43725,1,00:00.0,S,1,3578.27,00:00.0
655,765,43726,1,00:00.0,S,1,699.0982,00:00.0
656,750,43727,1,00:00.0,S,1,3578.27,00:00.0
657,749,259,0,00:00.0,W,1,0,00:00.0
658,750,260,0,00:00.0,W,2,0,00:00.0
659,751,261,0,00:00.0,W,1,0,00:00.0
660,519,262,0,00:00.0,W,4,0,00:00.0
661,717,263,0,00:00.0,W,1,0,00:00.0
662,718,264,0,00:00.0,W,2,0,00:00.0
663,719,265,0,00:00.0,W,1,0,00:00.0
664,807,266,0,00:00.0,W,4,0,00:00.0
665,813,267,0,00:00.0,W,4,0,00:00.0
666,820,268,0,00:00.0,W,4,0,00:00.0
667,828,269,0,00:00.0,W,4,0,00:00.0
668,894,270,0,00:00.0,W,4,0,00:00.0
669,945,271,0,00:00.0,W,4,0,00:00.0
670,951,272,0,00:00.0,W,4,0,00:00.0
671,996,273,0,00:00.0,W,4,0,00:00.0
672,3,274,0,00:00.0,W,40,0,00:00.0
673,324,275,0,00:00.0,W,8,0,00:00.0
674,327,276,0,00:00.0,W,4,0,00:00.0
675,329,277,0,00:00.0,W,8,0,00:00.0
676,398,278,0,00:00.0,W,4,0,00:00.0
677,399,279,0,00:00.0,W,4,0,00:00.0
678,401,280,0,00:00.0,W,8,0,00:00.0
679,529,281,0,00:00.0,W,4,0,00:00.0
680,532,282,0,00:00.0,W,16,0,00:00.0
681,533,283,0,00:00.0,W,4,0,00:00.0
682,534,284,0,00:00.0,W,4,0,00:00.0
683,804,285,0,00:00.0,W,4,0,00:00.0
684,316,286,0,00:00.0,W,8,0,00:00.0
685,331,287,0,00:00.0,W,8,0,00:00.0
686,350,288,0,00:00.0,W,4,0,00:00.0
687,531,289,0,00:00.0,W,4,0,00:00.0
688,752,43728,1,00:00.0,S,1,3578.27,00:00.0
689,773,43729,1,00:00.0,S,1,3399.99,00:00.0
690,773,43730,1,00:00.0,S,1,3399.99,00:00.0
691,753,43731,1,00:00.0,S,1,3578.27,00:00.0
692,777,43732,1,00:00.0,S,1,3374.99,00:00.0
693,751,43733,1,00:00.0,S,1,3578.27,00:00.0
694,750,290,0,00:00.0,W,1,0,00:00.0
695,751,291,0,00:00.0,W,1,0,00:00.0
696,765,292,0,00:00.0,W,1,0,00:00.0
697,517,293,0,00:00.0,W,1,0,00:00.0
698,519,294,0,00:00.0,W,2,0,00:00.0
699,718,295,0,00:00.0,W,1,0,00:00.0
700,719,296,0,00:00.0,W,1,0,00:00.0
701,722,297,0,00:00.0,W,1,0,00:00.0
702,806,298,0,00:00.0,W,1,0,00:00.0
703,807,299,0,00:00.0,W,2,0,00:00.0
704,811,300,0,00:00.0,W,1,0,00:00.0
705,813,301,0,00:00.0,W,2,0,00:00.0
706,818,302,0,00:00.0,W,1,0,00:00.0
707,820,303,0,00:00.0,W,2,0,00:00.0
708,826,304,0,00:00.0,W,1,0,00:00.0
709,828,305,0,00:00.0,W,2,0,00:00.0
710,894,306,0,00:00.0,W,3,0,00:00.0
711,945,307,0,00:00.0,W,3,0,00:00.0
712,950,308,0,00:00.0,W,1,0,00:00.0
713,951,309,0,00:00.0,W,2,0,00:00.0
714,994,310,0,00:00.0,W,1,0,00:00.0
715,996,311,0,00:00.0,W,2,0,00:00.0
716,3,312,0,00:00.0,W,30,0,00:00.0
717,324,313,0,00:00.0,W,6,0,00:00.0
718,327,314,0,00:00.0,W,3,0,00:00.0
719,329,315,0,00:00.0,W,6,0,00:00.0
720,398,316,0,00:00.0,W,3,0,00:00.0
721,399,317,0,00:00.0,W,3,0,00:00.0
722,400,318,0,00:00.0,W,2,0,00:00.0
723,401,319,0,00:00.0,W,4,0,00:00.0
724,529,320,0,00:00.0,W,3,0,00:00.0
725,532,321,0,00:00.0,W,12,0,00:00.0
726,533,322,0,00:00.0,W,3,0,00:00.0
727,534,323,0,00:00.0,W,3,0,00:00.0
728,802,324,0,00:00.0,W,1,0,00:00.0
729,804,325,0,00:00.0,W,2,0,00:00.0
730,316,326,0,00:00.0,W,6,0,00:00.0
731,331,327,0,00:00.0,W,6,0,00:00.0
732,350,328,0,00:00.0,W,3,0,00:00.0
733,531,329,0,00:00.0,W,3,0,00:00.0
734,751,43734,1,00:00.0,S,1,3578.27,00:00.0
735,749,43735,1,00:00.0,S,1,3578.27,00:00.0
736,773,43736,1,00:00.0,S,1,3399.99,00:00.0
737,750,330,0,00:00.0,W,2,0,00:00.0
738,765,331,0,00:00.0,W,1,0,00:00.0
739,517,332,0,00:00.0,W,1,0,00:00.0
740,519,333,0,00:00.0,W,2,0,00:00.0
741,718,334,0,00:00.0,W,2,0,00:00.0
742,722,335,0,00:00.0,W,1,0,00:00.0
743,806,336,0,00:00.0,W,1,0,00:00.0
744,807,337,0,00:00.0,W,2,0,00:00.0
745,811,338,0,00:00.0,W,1,0,00:00.0
746,813,339,0,00:00.0,W,2,0,00:00.0
747,818,340,0,00:00.0,W,1,0,00:00.0
748,820,341,0,00:00.0,W,2,0,00:00.0
749,826,342,0,00:00.0,W,1,0,00:00.0
750,828,343,0,00:00.0,W,2,0,00:00.0
751,894,344,0,00:00.0,W,3,0,00:00.0
752,945,345,0,00:00.0,W,3,0,00:00.0
753,950,346,0,00:00.0,W,1,0,00:00.0
754,951,347,0,00:00.0,W,2,0,00:00.0
755,994,348,0,00:00.0,W,1,0,00:00.0
756,996,349,0,00:00.0,W,2,0,00:00.0
757,3,350,0,00:00.0,W,30,0,00:00.0
758,324,351,0,00:00.0,W,6,0,00:00.0
759,327,352,0,00:00.0,W,3,0,00:00.0
760,329,353,0,00:00.0,W,6,0,00:00.0
761,398,354,0,00:00.0,W,3,0,00:00.0
762,399,355,0,00:00.0,W,3,0,00:00.0
763,400,356,0,00:00.0,W,2,0,00:00.0
764,401,357,0,00:00.0,W,4,0,00:00.0
765,529,358,0,00:00.0,W,3,0,00:00.0
766,532,359,0,00:00.0,W,12,0,00:00.0
767,533,360,0,00:00.0,W,3,0,00:00.0
768,534,361,0,00:00.0,W,3,0,00:00.0
769,802,362,0,00:00.0,W,1,0,00:00.0
770,804,363,0,00:00.0,W,2,0,00:00.0
771,316,364,0,00:00.0,W,6,0,00:00.0
772,331,365,0,00:00.0,W,6,0,00:00.0
773,350,366,0,00:00.0,W,3,0,00:00.0
774,531,367,0,00:00.0,W,3,0,00:00.0
775,750,43737,1,00:00.0,S,1,3578.27,00:00.0
776,751,43738,1,00:00.0,S,1,3578.27,00:00.0
777,749,43739,1,00:00.0,S,1,3578.27,00:00.0
778,751,43740,1,00:00.0,S,1,3578.27,00:00.0
779,751,368,0,00:00.0,W,1,0,00:00.0
780,752,369,0,00:00.0,W,1,0,00:00.0
781,753,370,0,00:00.0,W,1,0,00:00.0
782,773,371,0,00:00.0,W,2,0,00:00.0
783,777,372,0,00:00.0,W,1,0,00:00.0
784,516,373,0,00:00.0,W,3,0,00:00.0
785,519,374,0,00:00.0,W,3,0,00:00.0
786,719,375,0,00:00.0,W,1,0,00:00.0
787,720,376,0,00:00.0,W,1,0,00:00.0
788,721,377,0,00:00.0,W,1,0,00:00.0
789,740,378,0,00:00.0,W,2,0,00:00.0
790,744,379,0,00:00.0,W,1,0,00:00.0
791,807,380,0,00:00.0,W,6,0,00:00.0
792,810,381,0,00:00.0,W,3,0,00:00.0
793,813,382,0,00:00.0,W,3,0,00:00.0
794,817,383,0,00:00.0,W,3,0,00:00.0
795,820,384,0,00:00.0,W,3,0,00:00.0
796,825,385,0,00:00.0,W,3,0,00:00.0
797,828,386,0,00:00.0,W,3,0,00:00.0
798,894,387,0,00:00.0,W,6,0,00:00.0
799,945,388,0,00:00.0,W,6,0,00:00.0
800,951,389,0,00:00.0,W,6,0,00:00.0
801,996,390,0,00:00.0,W,6,0,00:00.0
802,3,391,0,00:00.0,W,60,0,00:00.0
803,324,392,0,00:00.0,W,12,0,00:00.0
804,327,393,0,00:00.0,W,6,0,00:00.0
805,328,394,0,00:00.0,W,6,0,00:00.0
806,329,395,0,00:00.0,W,6,0,00:00.0
807,398,396,0,00:00.0,W,6,0,00:00.0
808,399,397,0,00:00.0,W,6,0,00:00.0
809,401,398,0,00:00.0,W,12,0,00:00.0
810,529,399,0,00:00.0,W,6,0,00:00.0
811,532,400,0,00:00.0,W,24,0,00:00.0
812,533,401,0,00:00.0,W,6,0,00:00.0
813,534,402,0,00:00.0,W,6,0,00:00.0
814,804,403,0,00:00.0,W,6,0,00:00.0
815,316,404,0,00:00.0,W,12,0,00:00.0
816,331,405,0,00:00.0,W,12,0,00:00.0
817,350,406,0,00:00.0,W,6,0,00:00.0
818,531,407,0,00:00.0,W,6,0,00:00.0
819,749,43741,1,00:00.0,S,1,3578.27,00:00.0
820,753,43742,1,00:00.0,S,1,3578.27,00:00.0
821,774,43743,1,00:00.0,S,1,3399.99,00:00.0
822,752,43744,1,00:00.0,S,1,3578.27,00:00.0
823,749,408,0,00:00.0,W,1,0,00:00.0
824,751,409,0,00:00.0,W,1,0,00:00.0
825,773,410,0,00:00.0,W,1,0,00:00.0
826,516,411,0,00:00.0,W,1,0,00:00.0
827,519,412,0,00:00.0,W,2,0,00:00.0
828,717,413,0,00:00.0,W,1,0,00:00.0
829,719,414,0,00:00.0,W,1,0,00:00.0
830,740,415,0,00:00.0,W,1,0,00:00.0
831,807,416,0,00:00.0,W,3,0,00:00.0
832,810,417,0,00:00.0,W,1,0,00:00.0
833,813,418,0,00:00.0,W,2,0,00:00.0
834,817,419,0,00:00.0,W,1,0,00:00.0
835,820,420,0,00:00.0,W,2,0,00:00.0
836,825,421,0,00:00.0,W,1,0,00:00.0
837,828,422,0,00:00.0,W,2,0,00:00.0
838,894,423,0,00:00.0,W,3,0,00:00.0
839,945,424,0,00:00.0,W,3,0,00:00.0
840,951,425,0,00:00.0,W,3,0,00:00.0
841,996,426,0,00:00.0,W,3,0,00:00.0
842,3,427,0,00:00.0,W,30,0,00:00.0
843,324,428,0,00:00.0,W,6,0,00:00.0
844,327,429,0,00:00.0,W,3,0,00:00.0
845,328,430,0,00:00.0,W,2,0,00:00.0
846,329,431,0,00:00.0,W,4,0,00:00.0
847,398,432,0,00:00.0,W,3,0,00:00.0
848,399,433,0,00:00.0,W,3,0,00:00.0
849,401,434,0,00:00.0,W,6,0,00:00.0
850,529,435,0,00:00.0,W,3,0,00:00.0
851,532,436,0,00:00.0,W,12,0,00:00.0
852,533,437,0,00:00.0,W,3,0,00:00.0
853,534,438,0,00:00.0,W,3,0,00:00.0
854,804,439,0,00:00.0,W,3,0,00:00.0
855,316,440,0,00:00.0,W,6,0,00:00.0
856,331,441,0,00:00.0,W,6,0,00:00.0
857,350,442,0,00:00.0,W,3,0,00:00.0
858,531,443,0,00:00.0,W,3,0,00:00.0
859,750,43745,1,00:00.0,S,1,3578.27,00:00.0
860,751,43746,1,00:00.0,S,1,3578.27,00:00.0
861,749,444,0,00:00.0,W,1,0,00:00.0
862,750,445,0,00:00.0,W,1,0,00:00.0
863,751,446,0,00:00.0,W,2,0,00:00.0
864,519,447,0,00:00.0,W,4,0,00:00.0
865,717,448,0,00:00.0,W,1,0,00:00.0
866,718,449,0,00:00.0,W,1,0,00:00.0
867,719,450,0,00:00.0,W,2,0,00:00.0
868,807,451,0,00:00.0,W,4,0,00:00.0
869,813,452,0,00:00.0,W,4,0,00:00.0
870,820,453,0,00:00.0,W,4,0,00:00.0
871,828,454,0,00:00.0,W,4,0,00:00.0
872,894,455,0,00:00.0,W,4,0,00:00.0
873,945,456,0,00:00.0,W,4,0,00:00.0
874,951,457,0,00:00.0,W,4,0,00:00.0
875,996,458,0,00:00.0,W,4,0,00:00.0
876,3,459,0,00:00.0,W,40,0,00:00.0
877,324,460,0,00:00.0,W,8,0,00:00.0
878,327,461,0,00:00.0,W,4,0,00:00.0
879,329,462,0,00:00.0,W,8,0,00:00.0
880,398,463,0,00:00.0,W,4,0,00:00.0
881,399,464,0,00:00.0,W,4,0,00:00.0
882,401,465,0,00:00.0,W,8,0,00:00.0
883,529,466,0,00:00.0,W,4,0,00:00.0
884,532,467,0,00:00.0,W,16,0,00:00.0
885,533,468,0,00:00.0,W,4,0,00:00.0
886,534,469,0,00:00.0,W,4,0,00:00.0
887,804,470,0,00:00.0,W,4,0,00:00.0
888,316,471,0,00:00.0,W,8,0,00:00.0
889,331,472,0,00:00.0,W,8,0,00:00.0
890,350,473,0,00:00.0,W,4,0,00:00.0
891,531,474,0,00:00.0,W,4,0,00:00.0
892,753,43747,1,00:00.0,S,1,3578.27,00:00.0
893,752,43748,1,00:00.0,S,1,3578.27,00:00.0
894,753,43749,1,00:00.0,S,1,3578.27,00:00.0
895,750,43750,1,00:00.0,S,1,3578.27,00:00.0
896,752,43751,1,00:00.0,S,1,3578.27,00:00.0
897,750,43752,1,00:00.0,S,1,3578.27,00:00.0
898,749,43753,1,00:00.0,S,1,3578.27,00:00.0
899,749,475,0,00:00.0,W,1,0,00:00.0
900,752,476,0,00:00.0,W,1,0,00:00.0
901,753,477,0,00:00.0,W,1,0,00:00.0
902,774,478,0,00:00.0,W,1,0,00:00.0
903,516,479,0,00:00.0,W,1,0,00:00.0
904,519,480,0,00:00.0,W,3,0,00:00.0
905,717,481,0,00:00.0,W,1,0,00:00.0
906,720,482,0,00:00.0,W,1,0,00:00.0
907,721,483,0,00:00.0,W,1,0,00:00.0
908,741,484,0,00:00.0,W,1,0,00:00.0
909,807,485,0,00:00.0,W,4,0,00:00.0
910,810,486,0,00:00.0,W,1,0,00:00.0
911,813,487,0,00:00.0,W,3,0,00:00.0
912,817,488,0,00:00.0,W,1,0,00:00.0
913,820,489,0,00:00.0,W,3,0,00:00.0
914,825,490,0,00:00.0,W,1,0,00:00.0
915,828,491,0,00:00.0,W,3,0,00:00.0
916,894,492,0,00:00.0,W,4,0,00:00.0
917,945,493,0,00:00.0,W,4,0,00:00.0
918,951,494,0,00:00.0,W,4,0,00:00.0
919,996,495,0,00:00.0,W,4,0,00:00.0
920,3,496,0,00:00.0,W,40,0,00:00.0
921,324,497,0,00:00.0,W,8,0,00:00.0
922,327,498,0,00:00.0,W,4,0,00:00.0
923,328,499,0,00:00.0,W,2,0,00:00.0
924,329,500,0,00:00.0,W,6,0,00:00.0
925,398,501,0,00:00.0,W,4,0,00:00.0
926,399,502,0,00:00.0,W,4,0,00:00.0
927,401,503,0,00:00.0,W,8,0,00:00.0
928,529,504,0,00:00.0,W,4,0,00:00.0
929,532,505,0,00:00.0,W,16,0,00:00.0
930,533,506,0,00:00.0,W,4,0,00:00.0
931,534,507,0,00:00.0,W,4,0,00:00.0
932,804,508,0,00:00.0,W,4,0,00:00.0
933,316,509,0,00:00.0,W,8,0,00:00.0
934,331,510,0,00:00.0,W,8,0,00:00.0
935,350,511,0,00:00.0,W,4,0,00:00.0
936,531,512,0,00:00.0,W,4,0,00:00.0
937,751,43754,1,00:00.0,S,1,3578.27,00:00.0
938,750,43755,1,00:00.0,S,1,3578.27,00:00.0
939,765,43756,1,00:00.0,S,1,699.0982,00:00.0
940,777,43757,1,00:00.0,S,1,3374.99,00:00.0
941,750,513,0,00:00.0,W,1,0,00:00.0
942,751,514,0,00:00.0,W,1,0,00:00.0
943,519,515,0,00:00.0,W,2,0,00:00.0
944,718,516,0,00:00.0,W,1,0,00:00.0
945,719,517,0,00:00.0,W,1,0,00:00.0
946,807,518,0,00:00.0,W,2,0,00:00.0
947,813,519,0,00:00.0,W,2,0,00:00.0
948,820,520,0,00:00.0,W,2,0,00:00.0
949,828,521,0,00:00.0,W,2,0,00:00.0
950,894,522,0,00:00.0,W,2,0,00:00.0
951,945,523,0,00:00.0,W,2,0,00:00.0
952,951,524,0,00:00.0,W,2,0,00:00.0
953,996,525,0,00:00.0,W,2,0,00:00.0
954,3,526,0,00:00.0,W,20,0,00:00.0
955,324,527,0,00:00.0,W,4,0,00:00.0
956,327,528,0,00:00.0,W,2,0,00:00.0
957,329,529,0,00:00.0,W,4,0,00:00.0
958,398,530,0,00:00.0,W,2,0,00:00.0
959,399,531,0,00:00.0,W,2,0,00:00.0
960,401,532,0,00:00.0,W,4,0,00:00.0
961,529,533,0,00:00.0,W,2,0,00:00.0
962,532,534,0,00:00.0,W,8,0,00:00.0
963,533,535,0,00:00.0,W,2,0,00:00.0
964,534,536,0,00:00.0,W,2,0,00:00.0
965,804,537,0,00:00.0,W,2,0,00:00.0
966,316,538,0,00:00.0,W,4,0,00:00.0
967,331,539,0,00:00.0,W,4,0,00:00.0
968,350,540,0,00:00.0,W,2,0,00:00.0
969,531,541,0,00:00.0,W,2,0,00:00.0
970,749,43758,1,00:00.0,S,1,3578.27,00:00.0
971,749,43759,1,00:00.0,S,1,3578.27,00:00.0
972,753,43760,1,00:00.0,S,1,3578.27,00:00.0
973,749,43761,1,00:00.0,S,1,3578.27,00:00.0
974,749,542,0,00:00.0,W,1,0,00:00.0
975,750,543,0,00:00.0,W,2,0,00:00.0
976,752,544,0,00:00.0,W,2,0,00:00.0
977,753,545,0,00:00.0,W,2,0,00:00.0
978,519,546,0,00:00.0,W,7,0,00:00.0
979,717,547,0,00:00.0,W,1,0,00:00.0
980,718,548,0,00:00.0,W,2,0,00:00.0
981,720,549,0,00:00.0,W,2,0,00:00.0
982,721,550,0,00:00.0,W,2,0,00:00.0
983,807,551,0,00:00.0,W,7,0,00:00.0
984,813,552,0,00:00.0,W,7,0,00:00.0
985,820,553,0,00:00.0,W,7,0,00:00.0
986,828,554,0,00:00.0,W,7,0,00:00.0
987,894,555,0,00:00.0,W,7,0,00:00.0
988,945,556,0,00:00.0,W,7,0,00:00.0
989,951,557,0,00:00.0,W,7,0,00:00.0
990,996,558,0,00:00.0,W,7,0,00:00.0
991,3,559,0,00:00.0,W,70,0,00:00.0
992,324,560,0,00:00.0,W,14,0,00:00.0
993,327,561,0,00:00.0,W,7,0,00:00.0
994,329,562,0,00:00.0,W,14,0,00:00.0
995,398,563,0,00:00.0,W,7,0,00:00.0
996,399,564,0,00:00.0,W,7,0,00:00.0
997,401,565,0,00:00.0,W,14,0,00:00.0
998,529,566,0,00:00.0,W,7,0,00:00.0
999,532,567,0,00:00.0,W,28,0,00:00.0
