WorkOrderID,ProductID,OrderQty,StockedQty,ScrappedQty,StartDate,EndDate,DueDate,ScrapReasonID,ModifiedDate
365,331,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
366,350,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
367,531,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
368,751,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
369,752,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
370,753,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
371,773,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
372,777,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
373,516,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
374,519,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
375,719,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
376,720,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
377,721,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
378,740,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
379,744,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
380,807,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
381,810,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
382,813,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
383,817,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
384,820,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
385,825,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
386,828,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
387,894,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
388,945,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
389,951,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
390,996,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
391,3,60,60,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
392,324,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
393,327,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
394,328,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
395,329,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
396,398,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
397,399,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
398,401,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
399,529,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
400,532,24,24,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
401,533,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
402,534,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
403,804,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
404,316,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
405,331,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
406,350,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
407,531,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
408,749,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
409,751,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
410,773,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
411,516,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
412,519,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
413,717,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
414,719,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
415,740,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
416,807,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
417,810,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
418,813,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
419,817,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
420,820,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
421,825,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
422,828,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
423,894,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
424,945,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
425,951,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
426,996,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
427,3,30,30,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
428,324,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
429,327,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
430,328,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
431,329,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
432,398,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
433,399,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
434,401,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
435,529,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
436,532,12,12,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
437,533,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
438,534,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
439,804,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
440,316,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
441,331,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
442,350,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
443,531,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
444,749,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
445,750,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
446,751,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
447,519,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
448,717,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
449,718,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
450,719,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
451,807,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
452,813,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
453,820,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
454,828,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
455,894,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
456,945,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
457,951,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
458,996,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
459,3,40,40,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
460,324,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
461,327,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
462,329,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
463,398,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
464,399,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
465,401,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
466,529,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
467,532,16,16,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
468,533,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
469,534,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
470,804,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
471,316,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
472,331,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
473,350,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
474,531,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
475,749,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
476,752,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
477,753,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
478,774,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
479,516,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
480,519,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
481,717,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
482,720,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
483,721,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
484,741,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
485,807,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
486,810,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
487,813,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
488,817,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
489,820,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
490,825,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
491,828,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
492,894,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
493,945,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
494,951,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
495,996,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
496,3,40,39,1,00:00.0,00:00.0,00:00.0,16,00:00.0
497,324,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
498,327,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
499,328,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
500,329,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
501,398,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
502,399,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
503,401,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
504,529,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
505,532,16,16,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
506,533,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
507,534,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
508,804,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
509,316,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
510,331,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
511,350,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
512,531,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
513,750,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
514,751,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
515,519,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
516,718,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
517,719,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
518,807,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
519,813,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
520,820,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
521,828,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
522,894,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
523,945,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
524,951,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
525,996,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
526,3,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
527,324,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
528,327,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
529,329,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
530,398,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
531,399,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
532,401,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
533,529,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
534,532,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
535,533,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
536,534,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
537,804,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
538,316,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
539,331,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
540,350,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
541,531,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
542,749,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
543,750,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
544,752,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
545,753,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
546,519,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
547,717,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
548,718,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
549,720,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
550,721,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
551,807,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
552,813,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
553,820,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
554,828,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
555,894,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
556,945,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
557,951,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
558,996,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
559,3,70,70,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
560,324,14,14,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
561,327,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
562,329,14,14,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
563,398,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
564,399,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
565,401,14,14,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
566,529,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
567,532,28,28,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
568,533,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
569,534,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
570,804,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
571,316,14,14,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
572,331,14,14,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
573,350,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
574,531,7,7,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
575,750,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
576,751,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
577,765,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
578,777,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
579,516,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
580,517,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
581,519,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
582,718,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
583,719,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
584,722,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
585,744,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
586,806,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
587,807,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
588,810,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
589,811,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
590,813,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
591,817,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
592,818,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
593,820,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
594,825,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
595,826,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
596,828,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
597,894,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
598,945,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
599,950,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
600,951,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
601,994,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
602,996,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
603,3,40,40,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
604,324,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
605,327,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
606,328,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
607,329,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
608,398,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
609,399,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
610,400,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
611,401,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
612,529,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
613,532,16,16,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
614,533,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
615,534,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
616,802,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
617,804,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
618,316,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
619,331,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
620,350,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
621,531,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
622,749,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
623,753,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
624,519,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
625,717,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
626,721,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
627,807,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
628,813,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
629,820,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
630,828,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
631,894,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
632,945,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
633,951,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
634,996,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
635,3,40,40,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
636,324,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
637,327,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
638,329,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
639,398,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
640,399,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
641,401,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
642,529,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
643,532,16,16,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
644,533,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
645,534,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
646,804,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
647,316,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
648,331,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
649,350,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
650,531,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
651,749,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
652,752,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
653,753,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
654,773,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
655,516,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
656,519,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
657,717,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
658,720,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
659,721,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
660,740,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
661,807,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
662,810,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
663,813,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
664,817,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
665,820,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
666,825,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
667,828,3,3,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
668,894,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
669,945,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
670,951,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
671,996,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
672,3,40,40,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
673,324,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
674,327,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
675,328,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
676,329,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
677,398,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
678,399,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
679,401,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
680,529,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
681,532,16,16,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
682,533,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
683,534,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
684,804,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
685,316,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
686,331,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
687,350,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
688,531,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
689,752,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
690,777,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
691,516,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
692,519,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
693,720,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
694,744,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
695,807,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
696,810,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
697,813,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
698,817,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
699,820,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
700,825,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
701,828,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
702,894,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
703,945,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
704,951,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
705,996,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
706,3,20,20,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
707,324,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
708,327,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
709,328,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
710,329,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
711,398,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
712,399,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
713,401,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
714,529,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
715,532,8,8,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
716,533,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
717,534,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
718,804,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
719,316,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
720,331,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
721,350,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
722,531,2,2,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
723,751,4,4,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
724,752,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
725,753,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
726,764,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
727,774,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
728,516,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
729,517,1,1,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
730,519,6,6,0,00:00.0,00:00.0,00:00.0,NULL,00:00.0
