BillOfMaterialsID,ProductAssemblyID,ComponentID,StartDate,EndDate,UnitMeasureCode,BOMLevel,PerAssemblyQty,ModifiedDate
2176,900,496,00:00.0,NULL,OZ ,2,8,00:00.0
644,900,532,00:00.0,NULL,EA ,2,4,00:00.0
1005,900,533,00:00.0,NULL,EA ,2,1,00:00.0
239,900,534,00:00.0,NULL,EA ,2,1,00:00.0
1467,900,802,00:00.0,NULL,EA ,2,1,00:00.0
1630,901,324,00:00.0,00:00.0,EA ,1,3,00:00.0
1468,901,324,00:00.0,NULL,EA ,2,2,00:00.0
1895,901,325,00:00.0,NULL,EA ,2,2,00:00.0
3467,901,326,00:00.0,NULL,EA ,2,1,00:00.0
2555,901,327,00:00.0,NULL,EA ,2,1,00:00.0
3204,901,399,00:00.0,NULL,EA ,2,1,00:00.0
2177,901,496,00:00.0,NULL,OZ ,2,8,00:00.0
645,901,532,00:00.0,NULL,EA ,2,4,00:00.0
1006,901,533,00:00.0,NULL,EA ,2,1,00:00.0
240,901,534,00:00.0,NULL,EA ,2,1,00:00.0
1469,901,802,00:00.0,NULL,EA ,2,1,00:00.0
1470,902,324,00:00.0,NULL,EA ,2,2,00:00.0
1896,902,325,00:00.0,NULL,EA ,2,2,00:00.0
3468,902,326,00:00.0,NULL,EA ,2,1,00:00.0
2701,902,327,00:00.0,00:00.0,EA ,1,2,00:00.0
2556,902,327,00:00.0,NULL,EA ,2,1,00:00.0
3205,902,399,00:00.0,NULL,EA ,2,1,00:00.0
2178,902,496,00:00.0,NULL,OZ ,2,8,00:00.0
646,902,532,00:00.0,NULL,EA ,2,4,00:00.0
1007,902,533,00:00.0,NULL,EA ,2,1,00:00.0
241,902,534,00:00.0,NULL,EA ,2,1,00:00.0
1471,902,802,00:00.0,NULL,EA ,2,1,00:00.0
1628,903,324,00:00.0,00:00.0,EA ,1,3,00:00.0
1454,903,324,00:00.0,NULL,EA ,2,2,00:00.0
1888,903,325,00:00.0,NULL,EA ,2,2,00:00.0
3460,903,326,00:00.0,NULL,EA ,2,1,00:00.0
2548,903,327,00:00.0,NULL,EA ,2,1,00:00.0
3197,903,399,00:00.0,NULL,EA ,2,1,00:00.0
994,903,495,00:00.0,NULL,OZ ,2,8,00:00.0
638,903,532,00:00.0,NULL,EA ,2,4,00:00.0
995,903,533,00:00.0,NULL,EA ,2,1,00:00.0
233,903,534,00:00.0,NULL,EA ,2,1,00:00.0
1455,903,802,00:00.0,NULL,EA ,2,1,00:00.0
1385,904,324,00:00.0,NULL,EA ,2,2,00:00.0
1846,904,325,00:00.0,NULL,EA ,2,2,00:00.0
3418,904,326,00:00.0,NULL,EA ,2,1,00:00.0
2506,904,327,00:00.0,NULL,EA ,2,1,00:00.0
3155,904,399,00:00.0,NULL,EA ,2,1,00:00.0
166,904,494,00:00.0,NULL,OZ ,2,8,00:00.0
569,904,532,00:00.0,NULL,EA ,2,4,00:00.0
1137,904,533,00:00.0,00:00.0,EA ,1,2,00:00.0
952,904,533,00:00.0,NULL,EA ,2,1,00:00.0
167,904,534,00:00.0,NULL,EA ,2,1,00:00.0
568,904,803,00:00.0,NULL,EA ,2,1,00:00.0
1386,905,324,00:00.0,NULL,EA ,2,2,00:00.0
1847,905,325,00:00.0,NULL,EA ,2,2,00:00.0
3419,905,326,00:00.0,NULL,EA ,2,1,00:00.0
2507,905,327,00:00.0,NULL,EA ,2,1,00:00.0
3156,905,399,00:00.0,NULL,EA ,2,1,00:00.0
168,905,494,00:00.0,NULL,OZ ,2,8,00:00.0
571,905,532,00:00.0,NULL,EA ,2,4,00:00.0
953,905,533,00:00.0,NULL,EA ,2,1,00:00.0
169,905,534,00:00.0,NULL,EA ,2,1,00:00.0
570,905,803,00:00.0,NULL,EA ,2,1,00:00.0
1588,906,324,00:00.0,00:00.0,EA ,1,3,00:00.0
1387,906,324,00:00.0,NULL,EA ,2,2,00:00.0
1848,906,325,00:00.0,NULL,EA ,2,2,00:00.0
3420,906,326,00:00.0,NULL,EA ,2,1,00:00.0
2508,906,327,00:00.0,NULL,EA ,2,1,00:00.0
3157,906,399,00:00.0,NULL,EA ,2,1,00:00.0
170,906,494,00:00.0,NULL,OZ ,2,8,00:00.0
573,906,532,00:00.0,NULL,EA ,2,4,00:00.0
954,906,533,00:00.0,NULL,EA ,2,1,00:00.0
171,906,534,00:00.0,NULL,EA ,2,1,00:00.0
572,906,803,00:00.0,NULL,EA ,2,1,00:00.0
1371,917,324,00:00.0,NULL,EA ,2,2,00:00.0
1839,917,325,00:00.0,NULL,EA ,2,2,00:00.0
3411,917,326,00:00.0,NULL,EA ,2,1,00:00.0
2499,917,327,00:00.0,NULL,EA ,2,1,00:00.0
3148,917,399,00:00.0,NULL,EA ,2,1,00:00.0
155,917,494,00:00.0,NULL,OZ ,2,8,00:00.0
558,917,532,00:00.0,NULL,EA ,2,4,00:00.0
1129,917,533,00:00.0,00:00.0,EA ,1,2,00:00.0
945,917,533,00:00.0,NULL,EA ,2,1,00:00.0
156,917,534,00:00.0,NULL,EA ,2,1,00:00.0
1372,917,802,00:00.0,NULL,EA ,2,1,00:00.0
1373,918,324,00:00.0,NULL,EA ,2,2,00:00.0
1840,918,325,00:00.0,NULL,EA ,2,2,00:00.0
3412,918,326,00:00.0,NULL,EA ,2,1,00:00.0
2500,918,327,00:00.0,NULL,EA ,2,1,00:00.0
3149,918,399,00:00.0,NULL,EA ,2,1,00:00.0
157,918,494,00:00.0,NULL,OZ ,2,8,00:00.0
559,918,532,00:00.0,NULL,EA ,2,4,00:00.0
946,918,533,00:00.0,NULL,EA ,2,1,00:00.0
158,918,534,00:00.0,NULL,EA ,2,1,00:00.0
1374,918,802,00:00.0,NULL,EA ,2,1,00:00.0
1580,919,324,00:00.0,00:00.0,EA ,1,3,00:00.0
1375,919,324,00:00.0,NULL,EA ,2,2,00:00.0
1841,919,325,00:00.0,NULL,EA ,2,2,00:00.0
3413,919,326,00:00.0,NULL,EA ,2,1,00:00.0
2501,919,327,00:00.0,NULL,EA ,2,1,00:00.0
3150,919,399,00:00.0,NULL,EA ,2,1,00:00.0
159,919,494,00:00.0,NULL,OZ ,2,8,00:00.0
560,919,532,00:00.0,NULL,EA ,2,4,00:00.0
947,919,533,00:00.0,NULL,EA ,2,1,00:00.0
160,919,534,00:00.0,NULL,EA ,2,1,00:00.0
1376,919,802,00:00.0,NULL,EA ,2,1,00:00.0
1377,920,324,00:00.0,NULL,EA ,2,2,00:00.0
1842,920,325,00:00.0,NULL,EA ,2,2,00:00.0
3414,920,326,00:00.0,NULL,EA ,2,1,00:00.0
2656,920,327,00:00.0,00:00.0,EA ,1,2,00:00.0
2502,920,327,00:00.0,NULL,EA ,2,1,00:00.0
3151,920,399,00:00.0,NULL,EA ,2,1,00:00.0
161,920,494,00:00.0,NULL,OZ ,2,8,00:00.0
561,920,532,00:00.0,NULL,EA ,2,4,00:00.0
948,920,533,00:00.0,NULL,EA ,2,1,00:00.0
162,920,534,00:00.0,NULL,EA ,2,1,00:00.0
1378,920,802,00:00.0,NULL,EA ,2,1,00:00.0
153,924,324,00:00.0,NULL,EA ,2,2,00:00.0
3410,924,325,00:00.0,NULL,EA ,2,2,00:00.0
1906,924,326,00:00.0,NULL,EA ,2,1,00:00.0
3478,924,327,00:00.0,NULL,EA ,2,1,00:00.0
2184,924,399,00:00.0,NULL,EA ,2,1,00:00.0
2871,924,492,00:00.0,NULL,OZ ,2,8,00:00.0
2566,924,532,00:00.0,NULL,EA ,2,4,00:00.0
656,924,533,00:00.0,NULL,EA ,2,1,00:00.0
1482,924,534,00:00.0,NULL,EA ,2,1,00:00.0
2870,924,802,00:00.0,NULL,EA ,2,1,00:00.0
2872,925,324,00:00.0,NULL,EA ,2,2,00:00.0
1189,925,325,00:00.0,00:00.0,EA ,1,3,00:00.0
1021,925,325,00:00.0,NULL,EA ,2,2,00:00.0
1907,925,326,00:00.0,NULL,EA ,2,1,00:00.0
3479,925,327,00:00.0,NULL,EA ,2,1,00:00.0
2185,925,399,00:00.0,NULL,EA ,2,1,00:00.0
2874,925,492,00:00.0,NULL,OZ ,2,8,00:00.0
2567,925,532,00:00.0,NULL,EA ,2,4,00:00.0
657,925,533,00:00.0,NULL,EA ,2,1,00:00.0
1483,925,534,00:00.0,NULL,EA ,2,1,00:00.0
2873,925,802,00:00.0,NULL,EA ,2,1,00:00.0
2875,926,324,00:00.0,NULL,EA ,2,2,00:00.0
1022,926,325,00:00.0,NULL,EA ,2,2,00:00.0
1998,926,326,00:00.0,00:00.0,EA ,1,2,00:00.0
1908,926,326,00:00.0,NULL,EA ,2,1,00:00.0
3480,926,327,00:00.0,NULL,EA ,2,1,00:00.0
2186,926,399,00:00.0,NULL,EA ,2,1,00:00.0
2877,926,492,00:00.0,NULL,OZ ,2,8,00:00.0
2568,926,532,00:00.0,NULL,EA ,2,4,00:00.0
658,926,533,00:00.0,NULL,EA ,2,1,00:00.0
1484,926,534,00:00.0,NULL,EA ,2,1,00:00.0
2876,926,802,00:00.0,NULL,EA ,2,1,00:00.0
2878,927,324,00:00.0,NULL,EA ,2,2,00:00.0
1023,927,325,00:00.0,NULL,EA ,2,2,00:00.0
1909,927,326,00:00.0,NULL,EA ,2,1,00:00.0
3481,927,327,00:00.0,NULL,EA ,2,1,00:00.0
3147,927,399,00:00.0,NULL,EA ,2,1,00:00.0
1577,927,492,00:00.0,00:00.0,OZ ,1,9,00:00.0
1370,927,492,00:00.0,NULL,OZ ,2,8,00:00.0
557,927,532,00:00.0,NULL,EA ,2,4,00:00.0
944,927,533,00:00.0,NULL,EA ,2,1,00:00.0
154,927,534,00:00.0,NULL,EA ,2,1,00:00.0
1369,927,802,00:00.0,NULL,EA ,2,1,00:00.0
2996,942,324,00:00.0,NULL,EA ,2,2,00:00.0
1645,942,325,00:00.0,NULL,EA ,2,2,00:00.0
2998,942,326,00:00.0,NULL,EA ,2,1,00:00.0
3224,942,327,00:00.0,NULL,EA ,2,1,00:00.0
2017,942,399,00:00.0,NULL,EA ,2,1,00:00.0
802,942,494,00:00.0,NULL,OZ ,2,8,00:00.0
3142,942,532,00:00.0,NULL,EA ,2,4,00:00.0
3404,942,533,00:00.0,NULL,EA ,2,1,00:00.0
152,942,534,00:00.0,NULL,EA ,2,1,00:00.0
793,942,803,00:00.0,NULL,EA ,2,1,00:00.0
2304,943,324,00:00.0,NULL,EA ,2,2,00:00.0
2719,943,325,00:00.0,NULL,EA ,2,2,00:00.0
2306,943,326,00:00.0,NULL,EA ,2,1,00:00.0
1489,943,327,00:00.0,00:00.0,EA ,1,2,00:00.0
1201,943,327,00:00.0,NULL,EA ,2,1,00:00.0
3235,943,399,00:00.0,NULL,EA ,2,1,00:00.0
2019,943,492,00:00.0,NULL,OZ ,2,8,00:00.0
2492,943,532,00:00.0,NULL,EA ,2,4,00:00.0
1363,943,533,00:00.0,NULL,EA ,2,1,00:00.0
1837,943,534,00:00.0,NULL,EA ,2,1,00:00.0
1648,943,802,00:00.0,NULL,EA ,2,1,00:00.0
367,944,324,00:00.0,NULL,EA ,2,2,00:00.0
1199,944,325,00:00.0,NULL,EA ,2,2,00:00.0
664,944,326,00:00.0,00:00.0,EA ,1,2,00:00.0
370,944,326,00:00.0,NULL,EA ,2,1,00:00.0
10,944,327,00:00.0,NULL,EA ,2,1,00:00.0
2322,944,399,00:00.0,NULL,EA ,2,1,00:00.0
27,944,494,00:00.0,NULL,OZ ,2,8,00:00.0
549,944,532,00:00.0,NULL,EA ,2,4,00:00.0
147,944,533,00:00.0,NULL,EA ,2,1,00:00.0
3408,944,534,00:00.0,NULL,EA ,2,1,00:00.0
3227,944,802,00:00.0,NULL,EA ,2,1,00:00.0
16,945,351,00:00.0,NULL,EA ,2,1,00:00.0
2723,945,352,00:00.0,NULL,EA ,2,1,00:00.0
2308,946,330,00:00.0,NULL,EA ,2,2,00:00.0
797,946,356,00:00.0,NULL,IN ,2,40,00:00.0
758,946,398,00:00.0,00:00.0,EA ,1,2,00:00.0
551,946,398,00:00.0,NULL,EA ,2,1,00:00.0
145,946,529,00:00.0,NULL,EA ,2,1,00:00.0
1203,947,330,00:00.0,NULL,EA ,2,2,00:00.0
1210,947,358,00:00.0,NULL,IN ,2,40,00:00.0
149,947,398,00:00.0,NULL,EA ,2,1,00:00.0
939,947,529,00:00.0,NULL,EA ,2,1,00:00.0
362,949,317,00:00.0,NULL,EA ,2,2,00:00.0
3219,949,320,00:00.0,NULL,EA ,2,3,00:00.0
3221,949,321,00:00.0,NULL,EA ,2,3,00:00.0
661,949,322,00:00.0,00:00.0,EA ,1,4,00:00.0
366,949,322,00:00.0,NULL,EA ,2,3,00:00.0
1649,949,332,00:00.0,NULL,EA ,2,1,00:00.0
784,950,318,00:00.0,NULL,EA ,2,2,00:00.0
2713,950,320,00:00.0,NULL,EA ,2,3,00:00.0
2716,950,321,00:00.0,NULL,EA ,2,3,00:00.0
6,950,322,00:00.0,NULL,EA ,2,3,00:00.0
3002,950,332,00:00.0,NULL,EA ,2,1,00:00.0
1643,951,319,00:00.0,NULL,EA ,2,2,00:00.0
2302,951,320,00:00.0,NULL,EA ,2,3,00:00.0
2303,951,321,00:00.0,NULL,EA ,2,3,00:00.0
787,951,322,00:00.0,NULL,EA ,2,3,00:00.0
3228,951,332,00:00.0,NULL,EA ,2,1,00:00.0
3396,953,521,00:00.0,NULL,EA ,1,1,00:00.0
3358,953,806,00:00.0,NULL,EA ,1,1,00:00.0
2113,953,821,00:00.0,NULL,EA ,1,1,00:00.0
2476,953,829,00:00.0,NULL,EA ,1,1,00:00.0
3265,953,893,00:00.0,NULL,EA ,1,1,00:00.0
3116,953,894,00:00.0,NULL,EA ,1,1,00:00.0
2820,953,907,00:00.0,NULL,EA ,1,1,00:00.0
1313,953,941,00:00.0,NULL,EA ,1,1,00:00.0
109,953,945,00:00.0,NULL,EA ,1,1,00:00.0
503,953,947,00:00.0,NULL,EA ,1,1,00:00.0
2110,953,948,00:00.0,NULL,EA ,1,1,00:00.0
727,953,950,00:00.0,00:00.0,EA ,1,2,00:00.0
501,953,950,00:00.0,NULL,EA ,1,1,00:00.0
1304,953,952,00:00.0,NULL,EA ,1,1,00:00.0
3096,953,995,00:00.0,NULL,EA ,1,1,00:00.0
2156,954,522,00:00.0,NULL,EA ,1,1,00:00.0
2593,954,807,00:00.0,00:00.0,EA ,1,2,00:00.0
2386,954,807,00:00.0,NULL,EA ,1,1,00:00.0
1935,954,821,00:00.0,00:00.0,EA ,1,2,00:00.0
1714,954,821,00:00.0,NULL,EA ,1,1,00:00.0
1813,954,829,00:00.0,NULL,EA ,1,1,00:00.0
3292,954,887,00:00.0,NULL,EA ,1,1,00:00.0
115,954,894,00:00.0,NULL,EA ,1,1,00:00.0
2390,954,907,00:00.0,NULL,EA ,1,1,00:00.0
693,954,941,00:00.0,00:00.0,EA ,1,2,00:00.0
445,954,941,00:00.0,NULL,EA ,1,1,00:00.0
838,954,945,00:00.0,NULL,EA ,1,1,00:00.0
65,954,947,00:00.0,NULL,EA ,1,1,00:00.0
1705,954,948,00:00.0,NULL,EA ,1,1,00:00.0
834,954,951,00:00.0,NULL,EA ,1,1,00:00.0
421,954,952,00:00.0,NULL,EA ,1,1,00:00.0
828,954,996,00:00.0,NULL,EA ,1,1,00:00.0
2486,955,522,00:00.0,NULL,EA ,1,1,00:00.0
2416,955,807,00:00.0,NULL,EA ,1,1,00:00.0
1743,955,821,00:00.0,NULL,EA ,1,1,00:00.0
1345,955,829,00:00.0,NULL,EA ,1,1,00:00.0
2792,955,888,00:00.0,NULL,EA ,1,1,00:00.0
3369,955,894,00:00.0,NULL,EA ,1,1,00:00.0
2419,955,907,00:00.0,NULL,EA ,1,1,00:00.0
476,955,941,00:00.0,NULL,EA ,1,1,00:00.0
857,955,945,00:00.0,NULL,EA ,1,1,00:00.0
86,955,947,00:00.0,NULL,EA ,1,1,00:00.0
1941,955,948,00:00.0,00:00.0,EA ,1,2,00:00.0
1736,955,948,00:00.0,NULL,EA ,1,1,00:00.0
853,955,951,00:00.0,NULL,EA ,1,1,00:00.0
452,955,952,00:00.0,NULL,EA ,1,1,00:00.0
1059,955,996,00:00.0,00:00.0,EA ,1,2,00:00.0
849,955,996,00:00.0,NULL,EA ,1,1,00:00.0
2159,956,522,00:00.0,NULL,EA ,1,1,00:00.0
2431,956,807,00:00.0,NULL,EA ,1,1,00:00.0
1767,956,821,00:00.0,NULL,EA ,1,1,00:00.0
1817,956,829,00:00.0,NULL,EA ,1,1,00:00.0
2429,956,889,00:00.0,NULL,EA ,1,1,00:00.0
117,956,894,00:00.0,NULL,EA ,1,1,00:00.0
2095,956,907,00:00.0,NULL,EA ,1,1,00:00.0
3085,956,941,00:00.0,NULL,EA ,1,1,00:00.0
871,956,945,00:00.0,NULL,EA ,1,1,00:00.0
98,956,947,00:00.0,NULL,EA ,1,1,00:00.0
1764,956,948,00:00.0,NULL,EA ,1,1,00:00.0
869,956,951,00:00.0,NULL,EA ,1,1,00:00.0
483,956,952,00:00.0,NULL,EA ,1,1,00:00.0
866,956,996,00:00.0,NULL,EA ,1,1,00:00.0
2160,957,522,00:00.0,NULL,EA ,1,1,00:00.0
2114,957,807,00:00.0,NULL,EA ,1,1,00:00.0
1308,957,821,00:00.0,NULL,EA ,1,1,00:00.0
1819,957,829,00:00.0,NULL,EA ,1,1,00:00.0
3099,957,885,00:00.0,NULL,EA ,1,1,00:00.0
118,957,894,00:00.0,NULL,EA ,1,1,00:00.0
2115,957,907,00:00.0,NULL,EA ,1,1,00:00.0
3101,957,941,00:00.0,NULL,EA ,1,1,00:00.0
2943,957,945,00:00.0,00:00.0,EA ,1,2,00:00.0
2817,957,945,00:00.0,NULL,EA ,1,1,00:00.0
3357,957,947,00:00.0,NULL,EA ,1,1,00:00.0
1305,957,948,00:00.0,NULL,EA ,1,1,00:00.0
2816,957,951,00:00.0,NULL,EA ,1,1,00:00.0
3097,957,952,00:00.0,NULL,EA ,1,1,00:00.0
2814,957,996,00:00.0,NULL,EA ,1,1,00:00.0
539,958,520,00:00.0,NULL,EA ,1,1,00:00.0
3083,958,805,00:00.0,NULL,EA ,1,1,00:00.0
2090,958,821,00:00.0,NULL,EA ,1,1,00:00.0
2144,958,829,00:00.0,NULL,EA ,1,1,00:00.0
517,958,894,00:00.0,NULL,EA ,1,1,00:00.0
2428,958,896,00:00.0,NULL,EA ,1,1,00:00.0
877,958,907,00:00.0,NULL,EA ,1,1,00:00.0
1770,958,941,00:00.0,NULL,EA ,1,1,00:00.0
94,958,945,00:00.0,NULL,EA ,1,1,00:00.0
1287,958,946,00:00.0,NULL,EA ,1,1,00:00.0
2088,958,948,00:00.0,NULL,EA ,1,1,00:00.0
1282,958,949,00:00.0,NULL,EA ,1,1,00:00.0
1280,958,952,00:00.0,NULL,EA ,1,1,00:00.0
1759,958,994,00:00.0,NULL,EA ,1,1,00:00.0
541,959,520,00:00.0,NULL,EA ,1,1,00:00.0
504,959,805,00:00.0,NULL,EA ,1,1,00:00.0
2444,959,821,00:00.0,NULL,EA ,1,1,00:00.0
2147,959,829,00:00.0,NULL,EA ,1,1,00:00.0
519,959,894,00:00.0,NULL,EA ,1,1,00:00.0
3267,959,897,00:00.0,NULL,EA ,1,1,00:00.0
891,959,907,00:00.0,NULL,EA ,1,1,00:00.0
1787,959,941,00:00.0,NULL,EA ,1,1,00:00.0
3355,959,945,00:00.0,NULL,EA ,1,1,00:00.0
1786,959,946,00:00.0,NULL,EA ,1,1,00:00.0
2442,959,948,00:00.0,NULL,EA ,1,1,00:00.0
1782,959,949,00:00.0,NULL,EA ,1,1,00:00.0
1780,959,952,00:00.0,NULL,EA ,1,1,00:00.0
1302,959,994,00:00.0,NULL,EA ,1,1,00:00.0
3134,960,520,00:00.0,NULL,EA ,1,1,00:00.0
512,960,805,00:00.0,NULL,EA ,1,1,00:00.0
2451,960,821,00:00.0,NULL,EA ,1,1,00:00.0
2477,960,829,00:00.0,NULL,EA ,1,1,00:00.0
3117,960,894,00:00.0,NULL,EA ,1,1,00:00.0
3362,960,898,00:00.0,NULL,EA ,1,1,00:00.0
897,960,907,00:00.0,NULL,EA ,1,1,00:00.0
1795,960,941,00:00.0,NULL,EA ,1,1,00:00.0
3361,960,945,00:00.0,NULL,EA ,1,1,00:00.0
1794,960,946,00:00.0,NULL,EA ,1,1,00:00.0
2641,960,948,00:00.0,00:00.0,EA ,1,2,00:00.0
2450,960,948,00:00.0,NULL,EA ,1,1,00:00.0
1791,960,949,00:00.0,NULL,EA ,1,1,00:00.0
1790,960,952,00:00.0,NULL,EA ,1,1,00:00.0
1315,960,994,00:00.0,NULL,EA ,1,1,00:00.0
3385,961,520,00:00.0,NULL,EA ,1,1,00:00.0
3272,961,805,00:00.0,NULL,EA ,1,1,00:00.0
1680,961,821,00:00.0,NULL,EA ,1,1,00:00.0
1339,961,829,00:00.0,NULL,EA ,1,1,00:00.0
3366,961,894,00:00.0,NULL,EA ,1,1,00:00.0
1677,961,899,00:00.0,NULL,EA ,1,1,00:00.0
2356,961,907,00:00.0,NULL,EA ,1,1,00:00.0
414,961,941,00:00.0,NULL,EA ,1,1,00:00.0
815,961,945,00:00.0,NULL,EA ,1,1,00:00.0
676,961,946,00:00.0,00:00.0,EA ,1,2,00:00.0
408,961,946,00:00.0,NULL,EA ,1,1,00:00.0
1672,961,948,00:00.0,NULL,EA ,1,1,00:00.0
395,961,949,00:00.0,NULL,EA ,1,1,00:00.0
394,961,952,00:00.0,NULL,EA ,1,1,00:00.0
3014,961,994,00:00.0,NULL,EA ,1,1,00:00.0
134,962,520,00:00.0,NULL,EA ,1,1,00:00.0
3296,962,805,00:00.0,NULL,EA ,1,1,00:00.0
1713,962,821,00:00.0,NULL,EA ,1,1,00:00.0
1812,962,829,00:00.0,NULL,EA ,1,1,00:00.0
114,962,894,00:00.0,NULL,EA ,1,1,00:00.0
3268,962,900,00:00.0,NULL,EA ,1,1,00:00.0
2389,962,907,00:00.0,NULL,EA ,1,1,00:00.0
444,962,941,00:00.0,NULL,EA ,1,1,00:00.0
1053,962,945,00:00.0,00:00.0,EA ,1,2,00:00.0
837,962,945,00:00.0,NULL,EA ,1,1,00:00.0
437,962,946,00:00.0,NULL,EA ,1,1,00:00.0
1704,962,948,00:00.0,NULL,EA ,1,1,00:00.0
422,962,949,00:00.0,NULL,EA ,1,1,00:00.0
420,962,952,00:00.0,NULL,EA ,1,1,00:00.0
3034,962,994,00:00.0,NULL,EA ,1,1,00:00.0
3391,963,520,00:00.0,NULL,EA ,1,1,00:00.0
3320,963,805,00:00.0,NULL,EA ,1,1,00:00.0
1742,963,821,00:00.0,NULL,EA ,1,1,00:00.0
1344,963,829,00:00.0,NULL,EA ,1,1,00:00.0
3368,963,894,00:00.0,NULL,EA ,1,1,00:00.0
3316,963,901,00:00.0,NULL,EA ,1,1,00:00.0
2418,963,907,00:00.0,NULL,EA ,1,1,00:00.0
475,963,941,00:00.0,NULL,EA ,1,1,00:00.0
856,963,945,00:00.0,NULL,EA ,1,1,00:00.0
469,963,946,00:00.0,NULL,EA ,1,1,00:00.0
1735,963,948,00:00.0,NULL,EA ,1,1,00:00.0
453,963,949,00:00.0,NULL,EA ,1,1,00:00.0
451,963,952,00:00.0,NULL,EA ,1,1,00:00.0
3057,963,994,00:00.0,NULL,EA ,1,1,00:00.0
3394,964,520,00:00.0,NULL,EA ,1,1,00:00.0
106,964,805,00:00.0,NULL,EA ,1,1,00:00.0
1295,964,821,00:00.0,NULL,EA ,1,1,00:00.0
1347,964,829,00:00.0,NULL,EA ,1,1,00:00.0
3371,964,894,00:00.0,NULL,EA ,1,1,00:00.0
2101,964,902,00:00.0,NULL,EA ,1,1,00:00.0
2105,964,907,00:00.0,NULL,EA ,1,1,00:00.0
3095,964,941,00:00.0,NULL,EA ,1,1,00:00.0
2810,964,945,00:00.0,NULL,EA ,1,1,00:00.0
3094,964,946,00:00.0,NULL,EA ,1,1,00:00.0
1294,964,948,00:00.0,NULL,EA ,1,1,00:00.0
3091,964,949,00:00.0,NULL,EA ,1,1,00:00.0
3090,964,952,00:00.0,NULL,EA ,1,1,00:00.0
712,964,994,00:00.0,00:00.0,EA ,1,2,00:00.0
494,964,994,00:00.0,NULL,EA ,1,1,00:00.0
3397,965,520,00:00.0,NULL,EA ,1,1,00:00.0
112,965,805,00:00.0,NULL,EA ,1,1,00:00.0
1320,965,821,00:00.0,NULL,EA ,1,1,00:00.0
1349,965,829,00:00.0,NULL,EA ,1,1,00:00.0
3106,965,886,00:00.0,NULL,EA ,1,1,00:00.0
3372,965,894,00:00.0,NULL,EA ,1,1,00:00.0
2119,965,907,00:00.0,NULL,EA ,1,1,00:00.0
3109,965,941,00:00.0,NULL,EA ,1,1,00:00.0
2953,965,945,00:00.0,00:00.0,EA ,1,2,00:00.0
2824,965,945,00:00.0,NULL,EA ,1,1,00:00.0
3107,965,946,00:00.0,NULL,EA ,1,1,00:00.0
1318,965,948,00:00.0,NULL,EA ,1,1,00:00.0
3104,965,949,00:00.0,NULL,EA ,1,1,00:00.0
3103,965,952,00:00.0,NULL,EA ,1,1,00:00.0
508,965,994,00:00.0,NULL,EA ,1,1,00:00.0
929,966,522,00:00.0,NULL,EA ,1,1,00:00.0
2777,966,807,00:00.0,NULL,EA ,1,1,00:00.0
2061,966,821,00:00.0,NULL,EA ,1,1,00:00.0
2140,966,829,00:00.0,NULL,EA ,1,1,00:00.0
2591,966,890,00:00.0,00:00.0,EA ,1,2,00:00.0
2380,966,890,00:00.0,NULL,EA ,1,1,00:00.0
515,966,894,00:00.0,NULL,EA ,1,1,00:00.0
2780,966,907,00:00.0,NULL,EA ,1,1,00:00.0
1258,966,941,00:00.0,NULL,EA ,1,1,00:00.0
61,966,945,00:00.0,NULL,EA ,1,1,00:00.0
692,966,947,00:00.0,00:00.0,EA ,1,2,00:00.0
438,966,947,00:00.0,NULL,EA ,1,1,00:00.0
2055,966,948,00:00.0,NULL,EA ,1,1,00:00.0
56,966,951,00:00.0,NULL,EA ,1,1,00:00.0
1242,966,952,00:00.0,NULL,EA ,1,1,00:00.0
50,966,996,00:00.0,NULL,EA ,1,1,00:00.0
2856,967,522,00:00.0,NULL,EA ,1,1,00:00.0
2797,967,807,00:00.0,NULL,EA ,1,1,00:00.0
2079,967,821,00:00.0,NULL,EA ,1,1,00:00.0
2473,967,829,00:00.0,NULL,EA ,1,1,00:00.0
1274,967,891,00:00.0,NULL,EA ,1,1,00:00.0
3114,967,894,00:00.0,NULL,EA ,1,1,00:00.0
2799,967,907,00:00.0,NULL,EA ,1,1,00:00.0
1278,967,941,00:00.0,NULL,EA ,1,1,00:00.0
288,967,945,00:00.0,00:00.0,EA ,1,2,00:00.0
80,967,945,00:00.0,NULL,EA ,1,1,00:00.0
470,967,947,00:00.0,NULL,EA ,1,1,00:00.0
2077,967,948,00:00.0,NULL,EA ,1,1,00:00.0
76,967,951,00:00.0,NULL,EA ,1,1,00:00.0
1267,967,952,00:00.0,NULL,EA ,1,1,00:00.0
72,967,996,00:00.0,NULL,EA ,1,1,00:00.0
932,968,522,00:00.0,NULL,EA ,1,1,00:00.0
2805,968,807,00:00.0,NULL,EA ,1,1,00:00.0
2091,968,821,00:00.0,NULL,EA ,1,1,00:00.0
2145,968,829,00:00.0,NULL,EA ,1,1,00:00.0
487,968,892,00:00.0,NULL,EA ,1,1,00:00.0
518,968,894,00:00.0,NULL,EA ,1,1,00:00.0
878,968,907,00:00.0,NULL,EA ,1,1,00:00.0
1771,968,941,00:00.0,NULL,EA ,1,1,00:00.0
95,968,945,00:00.0,NULL,EA ,1,1,00:00.0
489,968,947,00:00.0,NULL,EA ,1,1,00:00.0
2089,968,948,00:00.0,NULL,EA ,1,1,00:00.0
