BusinessEntityID,CreditCardID,ModifiedDate
2854,15190,00:00.0
2855,4771,00:00.0
2856,18379,00:00.0
2857,8888,00:00.0
2858,13807,00:00.0
2859,7804,00:00.0
2860,12069,00:00.0
2861,11238,00:00.0
2862,18964,00:00.0
2863,5173,00:00.0
2864,12091,00:00.0
2865,8012,00:00.0
2866,8306,00:00.0
2867,14507,00:00.0
2868,15691,00:00.0
2869,1616,00:00.0
2870,7694,00:00.0
2871,15918,00:00.0
2872,7039,00:00.0
2873,3706,00:00.0
2874,5578,00:00.0
2875,3219,00:00.0
2876,2033,00:00.0
2877,12921,00:00.0
2878,18722,00:00.0
2879,7379,00:00.0
2880,9111,00:00.0
2881,13711,00:00.0
2882,1441,00:00.0
2883,4606,00:00.0
2884,18468,00:00.0
2885,9583,00:00.0
2886,6972,00:00.0
2887,17995,00:00.0
2888,16483,00:00.0
2889,1707,00:00.0
2890,6736,00:00.0
2891,16955,00:00.0
2892,19105,00:00.0
2893,15012,00:00.0
2894,2764,00:00.0
2895,16881,00:00.0
2896,2083,00:00.0
2897,8871,00:00.0
2898,18388,00:00.0
2899,16624,00:00.0
2900,15628,00:00.0
2901,15371,00:00.0
2902,508,00:00.0
2903,15162,00:00.0
2904,17168,00:00.0
2905,14309,00:00.0
2906,5425,00:00.0
2907,7687,00:00.0
2908,1299,00:00.0
2909,13800,00:00.0
2910,11342,00:00.0
2911,9825,00:00.0
2912,13767,00:00.0
2913,18535,00:00.0
2914,14452,00:00.0
2915,16765,00:00.0
2916,6749,00:00.0
2917,18377,00:00.0
2918,16889,00:00.0
2919,3633,00:00.0
2920,18993,00:00.0
2921,13913,00:00.0
2922,1596,00:00.0
2923,7462,00:00.0
2924,17204,00:00.0
2925,1975,00:00.0
2926,10805,00:00.0
2927,5924,00:00.0
2928,4969,00:00.0
2929,2491,00:00.0
2930,9911,00:00.0
2931,1227,00:00.0
2932,16014,00:00.0
2933,3076,00:00.0
2934,6483,00:00.0
2935,11730,00:00.0
2936,4858,00:00.0
2937,6663,00:00.0
2938,13451,00:00.0
2939,15605,00:00.0
2940,7997,00:00.0
2941,672,00:00.0
2942,2810,00:00.0
2943,17571,00:00.0
2944,2891,00:00.0
2945,13443,00:00.0
2946,2310,00:00.0
2947,2996,00:00.0
2948,1363,00:00.0
2949,5315,00:00.0
2950,4972,00:00.0
2951,2788,00:00.0
2952,16758,00:00.0
2953,15197,00:00.0
2954,11905,00:00.0
2955,7060,00:00.0
2956,13444,00:00.0
2957,17414,00:00.0
2958,7478,00:00.0
2959,2422,00:00.0
2960,9502,00:00.0
2961,12824,00:00.0
2962,17673,00:00.0
2963,9240,00:00.0
2964,17390,00:00.0
2965,3326,00:00.0
2966,3511,00:00.0
2967,3308,00:00.0
2968,17268,00:00.0
2969,15179,00:00.0
2970,14419,00:00.0
2971,7743,00:00.0
2972,14953,00:00.0
2973,16884,00:00.0
2974,16807,00:00.0
2975,7652,00:00.0
2976,2706,00:00.0
2977,2564,00:00.0
2978,6314,00:00.0
2979,15434,00:00.0
2980,10962,00:00.0
2981,12355,00:00.0
2982,18014,00:00.0
2983,12565,00:00.0
2984,17109,00:00.0
2985,17302,00:00.0
2986,18746,00:00.0
2987,14866,00:00.0
2988,13342,00:00.0
2989,2081,00:00.0
2990,12065,00:00.0
2991,7187,00:00.0
2992,143,00:00.0
2993,2304,00:00.0
2994,19146,00:00.0
2995,18035,00:00.0
2996,1199,00:00.0
2997,17285,00:00.0
2998,9991,00:00.0
2999,5621,00:00.0
3000,275,00:00.0
3001,7586,00:00.0
3002,17203,00:00.0
3003,6984,00:00.0
3004,11772,00:00.0
3005,6113,00:00.0
3006,9475,00:00.0
3007,503,00:00.0
3008,7036,00:00.0
3009,7800,00:00.0
3010,2852,00:00.0
3011,16854,00:00.0
3012,8296,00:00.0
3013,931,00:00.0
3014,151,00:00.0
3015,10938,00:00.0
3016,13077,00:00.0
3017,3131,00:00.0
3018,11816,00:00.0
3019,18670,00:00.0
3020,9094,00:00.0
3021,15826,00:00.0
3022,17531,00:00.0
3023,17745,00:00.0
3024,3834,00:00.0
3025,5365,00:00.0
3026,7748,00:00.0
3027,11627,00:00.0
3028,18779,00:00.0
3029,8701,00:00.0
3030,11284,00:00.0
3031,17807,00:00.0
3032,1953,00:00.0
3033,4711,00:00.0
3034,13531,00:00.0
3035,6707,00:00.0
3036,8445,00:00.0
3037,10714,00:00.0
3038,6643,00:00.0
3039,320,00:00.0
3040,23,00:00.0
3041,3503,00:00.0
3042,16979,00:00.0
3043,18699,00:00.0
3044,16225,00:00.0
3045,3123,00:00.0
3046,18131,00:00.0
3047,4610,00:00.0
3048,1881,00:00.0
3049,11133,00:00.0
3050,12651,00:00.0
3051,153,00:00.0
3052,16712,00:00.0
3053,19193,00:00.0
3054,11301,00:00.0
3055,19224,00:00.0
3056,8002,00:00.0
3057,5280,00:00.0
3058,13696,00:00.0
3059,3053,00:00.0
3060,11030,00:00.0
3061,14992,00:00.0
3062,12519,00:00.0
3063,9898,00:00.0
3064,2906,00:00.0
3065,13308,00:00.0
3066,7595,00:00.0
3067,6697,00:00.0
3068,7784,00:00.0
3069,18995,00:00.0
3070,2256,00:00.0
3071,16701,00:00.0
3072,3265,00:00.0
3073,16449,00:00.0
3074,7325,00:00.0
3075,11051,00:00.0
3076,10349,00:00.0
3077,7897,00:00.0
3078,18434,00:00.0
3079,8873,00:00.0
3080,2863,00:00.0
3081,9964,00:00.0
3082,19130,00:00.0
3083,2026,00:00.0
3084,17126,00:00.0
3085,19025,00:00.0
3086,950,00:00.0
3087,8298,00:00.0
3088,14392,00:00.0
3089,17160,00:00.0
3090,16064,00:00.0
3091,11507,00:00.0
3092,7091,00:00.0
3093,17201,00:00.0
3094,16972,00:00.0
3095,16844,00:00.0
3096,4911,00:00.0
3097,18771,00:00.0
3098,2411,00:00.0
3099,487,00:00.0
3100,7190,00:00.0
3101,1821,00:00.0
3102,79,00:00.0
3103,8050,00:00.0
3104,14634,00:00.0
3105,15765,00:00.0
3106,13331,00:00.0
3107,14998,00:00.0
3108,1270,00:00.0
3109,810,00:00.0
3110,10162,00:00.0
3111,4414,00:00.0
3112,16736,00:00.0
3113,13922,00:00.0
3114,1917,00:00.0
3115,12688,00:00.0
3116,3663,00:00.0
3117,15849,00:00.0
3118,13251,00:00.0
3119,697,00:00.0
3120,6688,00:00.0
3121,18698,00:00.0
3122,12786,00:00.0
3123,16918,00:00.0
3124,344,00:00.0
3125,10664,00:00.0
3126,4116,00:00.0
3127,4310,00:00.0
3128,8805,00:00.0
3129,12533,00:00.0
3130,15477,00:00.0
3131,3816,00:00.0
3132,16833,00:00.0
3133,1530,00:00.0
3134,1280,00:00.0
3135,6208,00:00.0
3136,13013,00:00.0
3137,16826,00:00.0
3138,11129,00:00.0
3139,18886,00:00.0
3140,10197,00:00.0
3141,10309,00:00.0
3142,13624,00:00.0
3143,5481,00:00.0
3144,3226,00:00.0
3145,764,00:00.0
3146,4917,00:00.0
3147,10420,00:00.0
3148,13575,00:00.0
3149,9244,00:00.0
3150,8683,00:00.0
3151,9147,00:00.0
3152,1145,00:00.0
3153,15716,00:00.0
3154,16174,00:00.0
3155,3802,00:00.0
3156,14728,00:00.0
3157,16375,00:00.0
3158,16603,00:00.0
3159,13635,00:00.0
3160,8943,00:00.0
3161,8073,00:00.0
3162,2748,00:00.0
3163,10476,00:00.0
3164,10682,00:00.0
3165,5140,00:00.0
3166,15552,00:00.0
3167,11014,00:00.0
3168,4406,00:00.0
3169,14381,00:00.0
3170,4686,00:00.0
3171,18501,00:00.0
3172,17018,00:00.0
3173,3823,00:00.0
3174,11587,00:00.0
3175,3925,00:00.0
3176,1248,00:00.0
3177,5731,00:00.0
3178,4741,00:00.0
3179,2860,00:00.0
3180,9997,00:00.0
3181,9123,00:00.0
3182,2371,00:00.0
3183,6586,00:00.0
3184,6997,00:00.0
3185,11826,00:00.0
3186,5890,00:00.0
3187,15835,00:00.0
3188,10918,00:00.0
3189,5942,00:00.0
3190,14520,00:00.0
3191,9022,00:00.0
3192,11120,00:00.0
3193,6950,00:00.0
3194,10729,00:00.0
3195,10839,00:00.0
3196,5492,00:00.0
3197,9387,00:00.0
3198,3023,00:00.0
3199,3397,00:00.0
3200,11696,00:00.0
3201,3990,00:00.0
3202,7244,00:00.0
3203,5059,00:00.0
3204,7506,00:00.0
3205,12827,00:00.0
3206,18635,00:00.0
3207,7611,00:00.0
3208,15331,00:00.0
3209,3201,00:00.0
3210,4180,00:00.0
3211,6979,00:00.0
3212,16046,00:00.0
3213,4755,00:00.0
3214,16113,00:00.0
3215,11941,00:00.0
3216,11705,00:00.0
3217,1203,00:00.0
3218,618,00:00.0
3219,8297,00:00.0
3220,593,00:00.0
3221,9595,00:00.0
3222,11393,00:00.0
3223,16346,00:00.0
3224,18777,00:00.0
3225,3425,00:00.0
3226,15869,00:00.0
3227,1721,00:00.0
3228,8393,00:00.0
3229,10741,00:00.0
3230,7524,00:00.0
3231,1626,00:00.0
3232,9846,00:00.0
3233,1637,00:00.0
3234,8417,00:00.0
3235,11036,00:00.0
3236,15253,00:00.0
3237,16924,00:00.0
3238,971,00:00.0
3239,9351,00:00.0
3240,5336,00:00.0
3241,14805,00:00.0
3242,3605,00:00.0
3243,18172,00:00.0
3244,408,00:00.0
3245,5387,00:00.0
3246,11541,00:00.0
3247,12143,00:00.0
3248,14286,00:00.0
3249,310,00:00.0
3250,12747,00:00.0
3251,4018,00:00.0
3252,14877,00:00.0
3253,1904,00:00.0
3254,1647,00:00.0
3255,6469,00:00.0
3256,2331,00:00.0
3257,15939,00:00.0
3258,10351,00:00.0
3259,6767,00:00.0
3260,3599,00:00.0
3261,13240,00:00.0
3262,10393,00:00.0
3263,2718,00:00.0
3264,10180,00:00.0
3265,12356,00:00.0
3266,7393,00:00.0
3267,14800,00:00.0
3268,14196,00:00.0
3269,15259,00:00.0
3270,18274,00:00.0
3271,18043,00:00.0
3272,385,00:00.0
3273,4678,00:00.0
3274,9338,00:00.0
3275,7699,00:00.0
3276,4515,00:00.0
3277,8504,00:00.0
3278,3302,00:00.0
3279,3107,00:00.0
3280,12638,00:00.0
3281,17767,00:00.0
3282,18871,00:00.0
3283,10511,00:00.0
3284,6724,00:00.0
3285,16996,00:00.0
3286,15088,00:00.0
3287,17107,00:00.0
3288,4128,00:00.0
3289,16096,00:00.0
3290,18772,00:00.0
3291,15663,00:00.0
3292,2311,00:00.0
3293,12255,00:00.0
3294,16068,00:00.0
3295,1933,00:00.0
3296,10136,00:00.0
3297,1193,00:00.0
3298,18865,00:00.0
3299,15387,00:00.0
3300,1011,00:00.0
3301,3030,00:00.0
3302,12269,00:00.0
3303,14085,00:00.0
3304,8934,00:00.0
3305,2586,00:00.0
3306,13223,00:00.0
3307,1935,00:00.0
3308,10052,00:00.0
3309,15964,00:00.0
3310,156,00:00.0
3311,2129,00:00.0
3312,10019,00:00.0
3313,13299,00:00.0
3314,10002,00:00.0
3315,4656,00:00.0
3316,17445,00:00.0
3317,14000,00:00.0
3318,1257,00:00.0
3319,10608,00:00.0
3320,4957,00:00.0
3321,1598,00:00.0
3322,790,00:00.0
3323,6134,00:00.0
3324,12264,00:00.0
3325,8621,00:00.0
3326,8101,00:00.0
3327,10176,00:00.0
3328,1952,00:00.0
3329,1422,00:00.0
3330,1310,00:00.0
3331,5427,00:00.0
3332,17574,00:00.0
3333,7397,00:00.0
3334,8400,00:00.0
3335,10092,00:00.0
3336,19167,00:00.0
3337,8000,00:00.0
3338,7388,00:00.0
3339,17298,00:00.0
3340,1541,00:00.0
3341,12490,00:00.0
3342,17113,00:00.0
3343,17128,00:00.0
3344,2858,00:00.0
3345,4980,00:00.0
3346,2488,00:00.0
3347,7312,00:00.0
3348,3306,00:00.0
3349,14553,00:00.0
3350,5074,00:00.0
3351,11323,00:00.0
3352,15769,00:00.0
3353,4605,00:00.0
3354,16353,00:00.0
3355,18240,00:00.0
3356,18977,00:00.0
3357,9299,00:00.0
3358,8942,00:00.0
3359,4266,00:00.0
3360,5451,00:00.0
3361,18651,00:00.0
3362,14573,00:00.0
3363,350,00:00.0
3364,9563,00:00.0
3365,17061,00:00.0
3366,11951,00:00.0
3367,17202,00:00.0
3368,7152,00:00.0
3369,14327,00:00.0
3370,2661,00:00.0
3371,12401,00:00.0
3372,9591,00:00.0
3373,18094,00:00.0
3374,17938,00:00.0
3375,15180,00:00.0
3376,15404,00:00.0
3377,3704,00:00.0
3378,2050,00:00.0
3379,3828,00:00.0
3380,2194,00:00.0
3381,16165,00:00.0
3382,6484,00:00.0
3383,8577,00:00.0
3384,3336,00:00.0
3385,7075,00:00.0
3386,18372,00:00.0
3387,9746,00:00.0
3388,10680,00:00.0
3389,14799,00:00.0
3390,11876,00:00.0
3391,1658,00:00.0
3392,2636,00:00.0
3393,14277,00:00.0
3394,6601,00:00.0
3395,12980,00:00.0
3396,6961,00:00.0
3397,5580,00:00.0
3398,15991,00:00.0
3399,2272,00:00.0
3400,16672,00:00.0
3401,1050,00:00.0
3402,16852,00:00.0
3403,8860,00:00.0
3404,4598,00:00.0
3405,7850,00:00.0
3406,10221,00:00.0
3407,14329,00:00.0
3408,13284,00:00.0
3409,11735,00:00.0
3410,19200,00:00.0
3411,18625,00:00.0
3412,10468,00:00.0
3413,3589,00:00.0
3414,2682,00:00.0
3415,10425,00:00.0
3416,19162,00:00.0
3417,2416,00:00.0
3418,11572,00:00.0
3419,8186,00:00.0
3420,14389,00:00.0
3421,13138,00:00.0
3422,48,00:00.0
3423,10190,00:00.0
3424,8390,00:00.0
3425,297,00:00.0
3426,2157,00:00.0
3427,14426,00:00.0
3428,17266,00:00.0
3429,8762,00:00.0
3430,10559,00:00.0
3431,13655,00:00.0
3432,124,00:00.0
3433,12560,00:00.0
3434,12476,00:00.0
3435,9056,00:00.0
3436,68,00:00.0
3437,9572,00:00.0
3438,6112,00:00.0
3439,12672,00:00.0
3440,3448,00:00.0
3441,1788,00:00.0
3442,17624,00:00.0
3443,14413,00:00.0
3444,8157,00:00.0
3445,13932,00:00.0
3446,10870,00:00.0
3447,11746,00:00.0
3448,5321,00:00.0
3449,5620,00:00.0
3450,1501,00:00.0
3451,14637,00:00.0
3452,13744,00:00.0
3453,148,00:00.0
3454,6114,00:00.0
3455,941,00:00.0
3456,8916,00:00.0
3457,2882,00:00.0
3458,2229,00:00.0
3459,2738,00:00.0
3460,16379,00:00.0
3461,11235,00:00.0
3462,15794,00:00.0
3463,9909,00:00.0
3464,2363,00:00.0
3465,3878,00:00.0
3466,13937,00:00.0
3467,835,00:00.0
3468,7609,00:00.0
3469,17492,00:00.0
3470,9237,00:00.0
3471,5663,00:00.0
3472,1693,00:00.0
3473,18232,00:00.0
3474,18112,00:00.0
3475,17759,00:00.0
3476,3940,00:00.0
3477,6462,00:00.0
3478,6154,00:00.0
3479,5299,00:00.0
3480,7496,00:00.0
3481,2144,00:00.0
3482,361,00:00.0
3483,1429,00:00.0
3484,11503,00:00.0
3485,11240,00:00.0
3486,15372,00:00.0
3487,15955,00:00.0
3488,16395,00:00.0
3489,6040,00:00.0
3490,1200,00:00.0
3491,16011,00:00.0
3492,14885,00:00.0
3493,9676,00:00.0
3494,1865,00:00.0
3495,14393,00:00.0
3496,18937,00:00.0
3497,5522,00:00.0
3498,1475,00:00.0
3499,1479,00:00.0
3500,6052,00:00.0
3501,17020,00:00.0
3502,7551,00:00.0
3503,3382,00:00.0
3504,7730,00:00.0
3505,3570,00:00.0
3506,6848,00:00.0
3507,15820,00:00.0
3508,10383,00:00.0
3509,8510,00:00.0
3510,3623,00:00.0
3511,5064,00:00.0
3512,17006,00:00.0
3513,14947,00:00.0
3514,5165,00:00.0
3515,17081,00:00.0
3516,16513,00:00.0
3517,17338,00:00.0
3518,9763,00:00.0
3519,3349,00:00.0
3520,11692,00:00.0
3521,15343,00:00.0
3522,10278,00:00.0
3523,9759,00:00.0
3524,13375,00:00.0
3525,15570,00:00.0
3526,4965,00:00.0
3527,12396,00:00.0
3528,7497,00:00.0
3529,221,00:00.0
3530,7099,00:00.0
3531,16666,00:00.0
3532,15802,00:00.0
3533,16792,00:00.0
3534,6782,00:00.0
3535,9367,00:00.0
3536,9528,00:00.0
3537,12350,00:00.0
3538,19166,00:00.0
3539,16866,00:00.0
3540,207,00:00.0
3541,8795,00:00.0
3542,5007,00:00.0
3543,6371,00:00.0
3544,17869,00:00.0
3545,5355,00:00.0
3546,4737,00:00.0
3547,12845,00:00.0
3548,12103,00:00.0
3549,6017,00:00.0
3550,18401,00:00.0
3551,2665,00:00.0
3552,18876,00:00.0
3553,2301,00:00.0
3554,10375,00:00.0
3555,17042,00:00.0
3556,16954,00:00.0
3557,15303,00:00.0
3558,12606,00:00.0
3559,18507,00:00.0
3560,12011,00:00.0
3561,10552,00:00.0
3562,15265,00:00.0
3563,10638,00:00.0
3564,8256,00:00.0
3565,8044,00:00.0
3566,7065,00:00.0
3567,5417,00:00.0
3568,3601,00:00.0
3569,9943,00:00.0
3570,8972,00:00.0
3571,18503,00:00.0
3572,2875,00:00.0
3573,904,00:00.0
3574,11748,00:00.0
3575,647,00:00.0
3576,18773,00:00.0
3577,18912,00:00.0
3578,16768,00:00.0
3579,8032,00:00.0
3580,17294,00:00.0
3581,13544,00:00.0
3582,605,00:00.0
3583,2951,00:00.0
3584,3025,00:00.0
3585,123,00:00.0
3586,4798,00:00.0
3587,5626,00:00.0
3588,14540,00:00.0
3589,11454,00:00.0
3590,10979,00:00.0
3591,669,00:00.0
3592,12825,00:00.0
3593,2680,00:00.0
3594,18936,00:00.0
3595,10485,00:00.0
3596,10715,00:00.0
3597,2413,00:00.0
3598,5850,00:00.0
3599,4765,00:00.0
3600,14741,00:00.0
3601,3502,00:00.0
3602,6413,00:00.0
3603,17039,00:00.0
3604,3933,00:00.0
3605,7526,00:00.0
3606,10070,00:00.0
3607,9434,00:00.0
3608,17438,00:00.0
3609,8799,00:00.0
3610,15013,00:00.0
3611,14521,00:00.0
3612,9418,00:00.0
3613,10627,00:00.0
3614,15093,00:00.0
3615,14672,00:00.0
3616,5525,00:00.0
3617,6729,00:00.0
3618,17289,00:00.0
3619,5371,00:00.0
3620,2774,00:00.0
3621,11848,00:00.0
3622,649,00:00.0
3623,6472,00:00.0
3624,12210,00:00.0
3625,12740,00:00.0
3626,4469,00:00.0
3627,14225,00:00.0
3628,14569,00:00.0
3629,1495,00:00.0
3630,16421,00:00.0
3631,8203,00:00.0
3632,9157,00:00.0
3633,2697,00:00.0
3634,11793,00:00.0
3635,10337,00:00.0
3636,3476,00:00.0
3637,16027,00:00.0
3638,13622,00:00.0
3639,12993,00:00.0
3640,11887,00:00.0
3641,13796,00:00.0
3642,10095,00:00.0
3643,15504,00:00.0
3644,1698,00:00.0
3645,10904,00:00.0
3646,2568,00:00.0
3647,2103,00:00.0
3648,7817,00:00.0
3649,16478,00:00.0
3650,665,00:00.0
3651,3523,00:00.0
3652,13756,00:00.0
3653,1937,00:00.0
3654,14973,00:00.0
3655,2100,00:00.0
3656,18696,00:00.0
3657,3692,00:00.0
3658,5944,00:00.0
3659,14820,00:00.0
3660,8077,00:00.0
3661,14318,00:00.0
3662,9743,00:00.0
3663,12656,00:00.0
3664,10945,00:00.0
3665,4066,00:00.0
3666,1807,00:00.0
3667,897,00:00.0
3668,5812,00:00.0
3669,18726,00:00.0
3670,6051,00:00.0
3671,13060,00:00.0
3672,7421,00:00.0
3673,3491,00:00.0
3674,12530,00:00.0
3675,12681,00:00.0
3676,11165,00:00.0
3677,14107,00:00.0
3678,11784,00:00.0
3679,16949,00:00.0
3680,915,00:00.0
3681,2518,00:00.0
3682,3807,00:00.0
3683,14137,00:00.0
3684,11463,00:00.0
3685,4902,00:00.0
3686,14602,00:00.0
3687,17632,00:00.0
3688,8688,00:00.0
3689,13874,00:00.0
3690,14870,00:00.0
3691,19187,00:00.0
3692,9088,00:00.0
3693,10025,00:00.0
3694,8737,00:00.0
3695,8495,00:00.0
3696,3109,00:00.0
3697,14477,00:00.0
3698,17459,00:00.0
3699,14620,00:00.0
3700,6519,00:00.0
3701,11148,00:00.0
3702,5125,00:00.0
3703,18797,00:00.0
3704,1853,00:00.0
3705,5899,00:00.0
3706,5753,00:00.0
3707,16861,00:00.0
3708,5120,00:00.0
3709,5547,00:00.0
3710,13733,00:00.0
3711,14245,00:00.0
3712,11478,00:00.0
3713,7149,00:00.0
3714,9204,00:00.0
3715,4022,00:00.0
3716,1238,00:00.0
3717,18342,00:00.0
3718,12330,00:00.0
3719,16630,00:00.0
3720,4880,00:00.0
3721,18192,00:00.0
3722,3701,00:00.0
3723,7240,00:00.0
3724,3165,00:00.0
3725,12004,00:00.0
3726,17378,00:00.0
3727,16514,00:00.0
3728,13836,00:00.0
3729,8447,00:00.0
3730,3092,00:00.0
3731,11261,00:00.0
3732,4795,00:00.0
3733,13178,00:00.0
3734,11060,00:00.0
3735,15005,00:00.0
3736,18688,00:00.0
3737,13067,00:00.0
3738,14212,00:00.0
3739,4968,00:00.0
3740,7723,00:00.0
3741,15912,00:00.0
3742,7249,00:00.0
3743,16112,00:00.0
3744,17797,00:00.0
3745,18368,00:00.0
3746,5100,00:00.0
3747,3056,00:00.0
3748,17815,00:00.0
3749,16795,00:00.0
3750,1288,00:00.0
3751,19122,00:00.0
3752,2127,00:00.0
3753,3887,00:00.0
3754,15693,00:00.0
3755,11226,00:00.0
3756,12828,00:00.0
3757,9201,00:00.0
3758,15792,00:00.0
3759,7238,00:00.0
3760,8985,00:00.0
3761,13585,00:00.0
3762,4013,00:00.0
3763,147,00:00.0
3764,2753,00:00.0
3765,9802,00:00.0
3766,9285,00:00.0
3767,6339,00:00.0
3768,6615,00:00.0
3769,8189,00:00.0
3770,16160,00:00.0
3771,18599,00:00.0
3772,3908,00:00.0
3773,6616,00:00.0
3774,18254,00:00.0
3775,342,00:00.0
3776,13798,00:00.0
3777,11185,00:00.0
3778,18116,00:00.0
3779,15123,00:00.0
3780,15238,00:00.0
3781,5056,00:00.0
3782,18109,00:00.0
3783,10256,00:00.0
3784,862,00:00.0
3785,5276,00:00.0
3786,10038,00:00.0
3787,17896,00:00.0
3788,13192,00:00.0
3789,14574,00:00.0
3790,12674,00:00.0
3791,7971,00:00.0
3792,998,00:00.0
3793,8463,00:00.0
3794,8567,00:00.0
3795,2168,00:00.0
3796,7080,00:00.0
3797,14098,00:00.0
3798,16195,00:00.0
3799,13294,00:00.0
3800,15861,00:00.0
3801,7782,00:00.0
3802,8774,00:00.0
3803,18157,00:00.0
3804,7197,00:00.0
3805,10992,00:00.0
3806,11442,00:00.0
3807,7574,00:00.0
3808,11957,00:00.0
3809,6916,00:00.0
3810,11934,00:00.0
3811,13416,00:00.0
3812,11605,00:00.0
3813,2895,00:00.0
3814,12404,00:00.0
3815,13768,00:00.0
3816,16994,00:00.0
3817,4031,00:00.0
3818,6828,00:00.0
3819,2865,00:00.0
3820,15643,00:00.0
3821,5357,00:00.0
3822,4043,00:00.0
3823,12724,00:00.0
3824,3257,00:00.0
3825,5729,00:00.0
3826,8193,00:00.0
3827,17780,00:00.0
3828,3458,00:00.0
3829,4945,00:00.0
3830,19137,00:00.0
3831,7596,00:00.0
3832,1157,00:00.0
3833,1410,00:00.0
3834,13397,00:00.0
3835,12468,00:00.0
3836,1899,00:00.0
3837,15858,00:00.0
3838,17568,00:00.0
3839,10527,00:00.0
3840,14349,00:00.0
3841,10171,00:00.0
3842,316,00:00.0
3843,15049,00:00.0
3844,2241,00:00.0
3845,11636,00:00.0
3846,14664,00:00.0
3847,52,00:00.0
3848,14824,00:00.0
3849,7103,00:00.0
3850,15153,00:00.0
3851,863,00:00.0
3852,9211,00:00.0
3853,12761,00:00.0
3854,13563,00:00.0
3855,205,00:00.0
3856,14531,00:00.0
3857,2844,00:00.0
3858,3799,00:00.0
3859,6799,00:00.0
3860,14752,00:00.0
3861,5851,00:00.0
3862,7400,00:00.0
3863,11272,00:00.0
3864,988,00:00.0
3865,1481,00:00.0
3866,10335,00:00.0
3867,6654,00:00.0
3868,7391,00:00.0
3869,15139,00:00.0
3870,10284,00:00.0
3871,16370,00:00.0
3872,908,00:00.0
3873,6315,00:00.0
3874,6572,00:00.0
3875,11550,00:00.0
3876,4647,00:00.0
3877,17803,00:00.0
3878,1546,00:00.0
3879,12896,00:00.0
3880,16693,00:00.0
3881,305,00:00.0
3882,3277,00:00.0
3883,10580,00:00.0
3884,7483,00:00.0
3885,2191,00:00.0
3886,16642,00:00.0
3887,7095,00:00.0
3888,14111,00:00.0
3889,726,00:00.0
3890,8497,00:00.0
3891,6061,00:00.0
3892,8028,00:00.0
3893,3279,00:00.0
3894,15469,00:00.0
3895,2907,00:00.0
3896,4076,00:00.0
3897,6591,00:00.0
3898,11311,00:00.0
3899,8177,00:00.0
3900,12625,00:00.0
3901,5555,00:00.0
3902,10675,00:00.0
3903,2952,00:00.0
3904,2889,00:00.0
3905,17351,00:00.0
3906,15408,00:00.0
3907,4442,00:00.0
3908,11525,00:00.0
3909,13920,00:00.0
3910,15103,00:00.0
3911,13438,00:00.0
3912,16783,00:00.0
3913,11551,00:00.0
3914,16091,00:00.0
3915,15224,00:00.0
3916,10772,00:00.0
3917,14197,00:00.0
3918,18104,00:00.0
3919,10916,00:00.0
3920,16080,00:00.0
3921,7418,00:00.0
3922,12769,00:00.0
3923,8216,00:00.0
3924,15308,00:00.0
3925,13247,00:00.0
3926,947,00:00.0
3927,2440,00:00.0
3928,10319,00:00.0
3929,6312,00:00.0
3930,5440,00:00.0
3931,12768,00:00.0
3932,16037,00:00.0
3933,18778,00:00.0
3934,409,00:00.0
3935,8048,00:00.0
3936,6888,00:00.0
3937,14685,00:00.0
3938,18795,00:00.0
3939,2308,00:00.0
3940,2912,00:00.0
3941,4629,00:00.0
3942,18840,00:00.0
3943,3212,00:00.0
3944,18405,00:00.0
3945,13858,00:00.0
3946,11336,00:00.0
3947,8862,00:00.0
3948,12465,00:00.0
3949,11896,00:00.0
3950,18357,00:00.0
3951,15822,00:00.0
3952,10782,00:00.0
3953,12305,00:00.0
3954,6516,00:00.0
3955,253,00:00.0
3956,10702,00:00.0
3957,548,00:00.0
3958,8023,00:00.0
3959,12236,00:00.0
3960,18941,00:00.0
3961,1043,00:00.0
3962,9177,00:00.0
3963,6233,00:00.0
3964,3659,00:00.0
3965,16638,00:00.0
3966,12521,00:00.0
3967,19060,00:00.0
3968,747,00:00.0
3969,2190,00:00.0
3970,6690,00:00.0
3971,11575,00:00.0
3972,9205,00:00.0
3973,16381,00:00.0
3974,16150,00:00.0
3975,14227,00:00.0
3976,7253,00:00.0
3977,11267,00:00.0
3978,13120,00:00.0
3979,12082,00:00.0
3980,11031,00:00.0
3981,15681,00:00.0
3982,18581,00:00.0
3983,13386,00:00.0
3984,7000,00:00.0
3985,8798,00:00.0
3986,679,00:00.0
3987,9537,00:00.0
3988,6431,00:00.0
3989,6823,00:00.0
