SalesOrderID,SalesReasonID,ModifiedDate
44908,5,00:00.0
44908,9,00:00.0
44909,5,00:00.0
44909,9,00:00.0
44912,5,00:00.0
44912,9,00:00.0
44913,5,00:00.0
44913,9,00:00.0
44914,5,00:00.0
44914,9,00:00.0
44915,5,00:00.0
44915,9,00:00.0
44916,5,00:00.0
44916,9,00:00.0
44917,5,00:00.0
44917,9,00:00.0
44919,5,00:00.0
44919,9,00:00.0
44921,5,00:00.0
44921,9,00:00.0
44922,5,00:00.0
44922,9,00:00.0
44923,5,00:00.0
44923,9,00:00.0
44924,5,00:00.0
44924,9,00:00.0
44925,5,00:00.0
44925,9,00:00.0
44928,5,00:00.0
44928,9,00:00.0
44929,5,00:00.0
44929,9,00:00.0
44930,5,00:00.0
44930,9,00:00.0
44931,5,00:00.0
44931,9,00:00.0
44932,5,00:00.0
44932,9,00:00.0
44933,5,00:00.0
44933,9,00:00.0
44934,5,00:00.0
44934,9,00:00.0
44935,5,00:00.0
44935,9,00:00.0
44936,5,00:00.0
44936,9,00:00.0
44937,5,00:00.0
44937,9,00:00.0
44938,5,00:00.0
44938,9,00:00.0
44939,5,00:00.0
44939,9,00:00.0
44940,5,00:00.0
44940,9,00:00.0
44941,5,00:00.0
44941,9,00:00.0
44942,5,00:00.0
44942,9,00:00.0
44948,5,00:00.0
44948,9,00:00.0
44950,5,00:00.0
44950,9,00:00.0
44951,5,00:00.0
44951,9,00:00.0
44953,5,00:00.0
44953,9,00:00.0
44954,5,00:00.0
44954,9,00:00.0
44957,5,00:00.0
44957,9,00:00.0
44959,5,00:00.0
44959,9,00:00.0
44960,5,00:00.0
44960,9,00:00.0
44961,5,00:00.0
44961,9,00:00.0
44962,5,00:00.0
44962,9,00:00.0
44966,5,00:00.0
44966,9,00:00.0
44967,5,00:00.0
44967,9,00:00.0
44969,5,00:00.0
44969,9,00:00.0
44970,5,00:00.0
44970,9,00:00.0
44971,5,00:00.0
44971,9,00:00.0
44972,5,00:00.0
44972,9,00:00.0
44973,5,00:00.0
44973,9,00:00.0
44974,5,00:00.0
44974,9,00:00.0
44975,5,00:00.0
44975,9,00:00.0
44976,5,00:00.0
44976,9,00:00.0
44977,5,00:00.0
44977,9,00:00.0
44979,5,00:00.0
44979,9,00:00.0
44980,5,00:00.0
44980,9,00:00.0
44981,5,00:00.0
44981,9,00:00.0
44982,5,00:00.0
44982,9,00:00.0
44983,5,00:00.0
44983,9,00:00.0
44984,5,00:00.0
44984,9,00:00.0
44985,5,00:00.0
44985,9,00:00.0
44987,5,00:00.0
44987,9,00:00.0
44989,5,00:00.0
44989,9,00:00.0
44991,5,00:00.0
44991,9,00:00.0
44992,5,00:00.0
44992,9,00:00.0
44994,5,00:00.0
44994,9,00:00.0
44995,5,00:00.0
44995,9,00:00.0
44997,5,00:00.0
44997,9,00:00.0
44999,5,00:00.0
44999,9,00:00.0
45000,5,00:00.0
45000,9,00:00.0
45001,5,00:00.0
45001,9,00:00.0
45002,5,00:00.0
45002,9,00:00.0
45003,5,00:00.0
45003,9,00:00.0
45004,5,00:00.0
45004,9,00:00.0
45005,5,00:00.0
45005,9,00:00.0
45006,5,00:00.0
45006,9,00:00.0
45007,5,00:00.0
45007,9,00:00.0
45008,5,00:00.0
45008,9,00:00.0
45010,5,00:00.0
45010,9,00:00.0
45011,5,00:00.0
45011,9,00:00.0
45013,5,00:00.0
45013,9,00:00.0
45016,5,00:00.0
45016,9,00:00.0
45017,5,00:00.0
45017,9,00:00.0
45018,5,00:00.0
45018,9,00:00.0
45019,5,00:00.0
45019,9,00:00.0
45020,5,00:00.0
45020,9,00:00.0
45023,5,00:00.0
45023,9,00:00.0
45025,5,00:00.0
45025,9,00:00.0
45027,5,00:00.0
45027,9,00:00.0
45028,5,00:00.0
45028,9,00:00.0
45029,5,00:00.0
45029,9,00:00.0
45031,5,00:00.0
45031,9,00:00.0
45032,5,00:00.0
45032,9,00:00.0
45033,5,00:00.0
45033,9,00:00.0
45034,5,00:00.0
45034,9,00:00.0
45035,5,00:00.0
45035,9,00:00.0
45036,5,00:00.0
45036,9,00:00.0
45078,5,00:00.0
45078,9,00:00.0
45079,5,00:00.0
45079,9,00:00.0
45083,5,00:00.0
45083,9,00:00.0
45084,5,00:00.0
45084,9,00:00.0
45085,5,00:00.0
45085,9,00:00.0
45086,5,00:00.0
45086,9,00:00.0
45090,5,00:00.0
45090,9,00:00.0
45091,5,00:00.0
45091,9,00:00.0
45092,5,00:00.0
45092,9,00:00.0
45093,5,00:00.0
45093,9,00:00.0
45094,5,00:00.0
45094,9,00:00.0
45096,5,00:00.0
45096,9,00:00.0
45097,5,00:00.0
45097,9,00:00.0
45098,5,00:00.0
45098,9,00:00.0
45099,5,00:00.0
45099,9,00:00.0
45101,5,00:00.0
45101,9,00:00.0
45102,5,00:00.0
45102,9,00:00.0
45103,5,00:00.0
45103,9,00:00.0
45104,5,00:00.0
45104,9,00:00.0
45105,5,00:00.0
45105,9,00:00.0
45107,5,00:00.0
45107,9,00:00.0
45108,5,00:00.0
45108,9,00:00.0
45109,5,00:00.0
45109,9,00:00.0
45110,5,00:00.0
45110,9,00:00.0
45113,5,00:00.0
45113,9,00:00.0
45114,5,00:00.0
45114,9,00:00.0
45116,5,00:00.0
45116,9,00:00.0
45118,5,00:00.0
45118,9,00:00.0
45119,5,00:00.0
45119,9,00:00.0
45121,5,00:00.0
45121,9,00:00.0
45122,5,00:00.0
45122,9,00:00.0
45123,5,00:00.0
45123,9,00:00.0
45124,5,00:00.0
45124,9,00:00.0
45125,5,00:00.0
45125,9,00:00.0
45126,5,00:00.0
45126,9,00:00.0
45127,5,00:00.0
45127,9,00:00.0
45128,5,00:00.0
45128,9,00:00.0
45130,5,00:00.0
45130,9,00:00.0
45133,5,00:00.0
45133,9,00:00.0
45134,5,00:00.0
45134,9,00:00.0
45135,5,00:00.0
45135,9,00:00.0
45136,5,00:00.0
45136,9,00:00.0
45137,5,00:00.0
45137,9,00:00.0
45139,5,00:00.0
45139,9,00:00.0
45140,5,00:00.0
45140,9,00:00.0
45141,5,00:00.0
45141,9,00:00.0
45142,5,00:00.0
45142,9,00:00.0
45143,5,00:00.0
45143,9,00:00.0
45144,5,00:00.0
45144,9,00:00.0
45145,5,00:00.0
45145,9,00:00.0
45146,5,00:00.0
45146,9,00:00.0
45147,5,00:00.0
45147,9,00:00.0
45149,5,00:00.0
45149,9,00:00.0
45151,5,00:00.0
45151,9,00:00.0
45152,5,00:00.0
45152,9,00:00.0
45153,5,00:00.0
45153,9,00:00.0
45154,5,00:00.0
45154,9,00:00.0
45155,5,00:00.0
45155,9,00:00.0
45160,5,00:00.0
45160,9,00:00.0
45162,5,00:00.0
45162,9,00:00.0
45165,5,00:00.0
45165,9,00:00.0
45166,5,00:00.0
45166,9,00:00.0
45167,5,00:00.0
45167,9,00:00.0
45168,5,00:00.0
45168,9,00:00.0
45169,5,00:00.0
45169,9,00:00.0
45173,5,00:00.0
45173,9,00:00.0
45174,5,00:00.0
45174,9,00:00.0
45175,5,00:00.0
45175,9,00:00.0
45176,5,00:00.0
45176,9,00:00.0
45177,5,00:00.0
45177,9,00:00.0
45180,5,00:00.0
45180,9,00:00.0
45181,5,00:00.0
45181,9,00:00.0
45182,5,00:00.0
45182,9,00:00.0
45185,5,00:00.0
45185,9,00:00.0
45186,5,00:00.0
45186,9,00:00.0
45187,5,00:00.0
45187,9,00:00.0
45188,5,00:00.0
45188,9,00:00.0
45189,5,00:00.0
45189,9,00:00.0
45190,5,00:00.0
45190,9,00:00.0
45192,5,00:00.0
45192,9,00:00.0
45193,5,00:00.0
45193,9,00:00.0
45194,5,00:00.0
45194,9,00:00.0
45195,5,00:00.0
45195,9,00:00.0
45196,5,00:00.0
45196,9,00:00.0
45197,5,00:00.0
45197,9,00:00.0
45198,5,00:00.0
45198,9,00:00.0
45200,5,00:00.0
45200,9,00:00.0
45201,5,00:00.0
45201,9,00:00.0
45202,5,00:00.0
45202,9,00:00.0
45203,5,00:00.0
45203,9,00:00.0
45206,5,00:00.0
45206,9,00:00.0
45207,5,00:00.0
45207,9,00:00.0
45209,5,00:00.0
45209,9,00:00.0
45210,5,00:00.0
45210,9,00:00.0
45211,5,00:00.0
45211,9,00:00.0
45212,5,00:00.0
45212,9,00:00.0
45214,5,00:00.0
45214,9,00:00.0
45215,5,00:00.0
45215,9,00:00.0
45216,5,00:00.0
45216,9,00:00.0
45217,5,00:00.0
45217,9,00:00.0
45219,5,00:00.0
45219,9,00:00.0
45220,5,00:00.0
45220,9,00:00.0
45221,5,00:00.0
45221,9,00:00.0
45223,5,00:00.0
45223,9,00:00.0
45224,5,00:00.0
45224,9,00:00.0
45228,5,00:00.0
45228,9,00:00.0
45230,5,00:00.0
45230,9,00:00.0
45231,5,00:00.0
45231,9,00:00.0
45232,5,00:00.0
45232,9,00:00.0
45235,5,00:00.0
45235,9,00:00.0
45236,5,00:00.0
45236,9,00:00.0
45237,5,00:00.0
45237,9,00:00.0
45240,5,00:00.0
45240,9,00:00.0
45241,5,00:00.0
45241,9,00:00.0
45242,5,00:00.0
45242,9,00:00.0
45245,5,00:00.0
45245,9,00:00.0
45246,5,00:00.0
45246,9,00:00.0
45249,5,00:00.0
45249,9,00:00.0
45250,5,00:00.0
45250,9,00:00.0
45252,5,00:00.0
45252,9,00:00.0
45253,5,00:00.0
45253,9,00:00.0
45254,5,00:00.0
45254,9,00:00.0
45255,5,00:00.0
45255,9,00:00.0
45257,5,00:00.0
45257,9,00:00.0
45259,5,00:00.0
45259,9,00:00.0
45260,5,00:00.0
45260,9,00:00.0
45261,5,00:00.0
45261,9,00:00.0
45262,5,00:00.0
45262,9,00:00.0
45345,5,00:00.0
45345,9,00:00.0
45346,5,00:00.0
45346,9,00:00.0
45348,5,00:00.0
45348,9,00:00.0
45349,5,00:00.0
45349,9,00:00.0
45350,5,00:00.0
45350,9,00:00.0
45351,5,00:00.0
45351,9,00:00.0
45352,5,00:00.0
45352,9,00:00.0
45353,5,00:00.0
45353,9,00:00.0
45355,5,00:00.0
45355,9,00:00.0
45356,5,00:00.0
45356,9,00:00.0
45358,5,00:00.0
45358,9,00:00.0
45359,5,00:00.0
45359,9,00:00.0
45360,5,00:00.0
45360,9,00:00.0
45361,5,00:00.0
45361,9,00:00.0
45362,5,00:00.0
45362,9,00:00.0
45363,5,00:00.0
45363,9,00:00.0
45364,5,00:00.0
45364,9,00:00.0
45365,5,00:00.0
45365,9,00:00.0
45369,5,00:00.0
45369,9,00:00.0
45370,5,00:00.0
45370,9,00:00.0
45371,5,00:00.0
45371,9,00:00.0
45374,5,00:00.0
45374,9,00:00.0
45375,5,00:00.0
45375,9,00:00.0
45377,5,00:00.0
45377,9,00:00.0
45378,5,00:00.0
45378,9,00:00.0
45379,5,00:00.0
45379,9,00:00.0
45382,5,00:00.0
45382,9,00:00.0
45386,5,00:00.0
45386,9,00:00.0
45387,5,00:00.0
45387,9,00:00.0
45389,5,00:00.0
45389,9,00:00.0
45390,5,00:00.0
45390,9,00:00.0
45391,5,00:00.0
45391,9,00:00.0
45393,5,00:00.0
45393,9,00:00.0
45395,5,00:00.0
45395,9,00:00.0
45396,5,00:00.0
45396,9,00:00.0
45397,5,00:00.0
45397,9,00:00.0
45398,5,00:00.0
45398,9,00:00.0
45399,5,00:00.0
45399,9,00:00.0
45400,5,00:00.0
45400,9,00:00.0
45401,5,00:00.0
45401,9,00:00.0
45403,5,00:00.0
45403,9,00:00.0
45404,5,00:00.0
45404,9,00:00.0
45405,5,00:00.0
45405,9,00:00.0
45407,5,00:00.0
45407,9,00:00.0
45408,5,00:00.0
45408,9,00:00.0
45409,5,00:00.0
45409,9,00:00.0
45410,5,00:00.0
45410,9,00:00.0
45411,5,00:00.0
45411,9,00:00.0
45412,5,00:00.0
45412,9,00:00.0
45413,5,00:00.0
45413,9,00:00.0
45415,5,00:00.0
45415,9,00:00.0
45416,5,00:00.0
45416,9,00:00.0
45417,5,00:00.0
45417,9,00:00.0
45418,5,00:00.0
45418,9,00:00.0
45419,5,00:00.0
45419,9,00:00.0
45420,5,00:00.0
45420,9,00:00.0
45421,5,00:00.0
45421,9,00:00.0
45422,5,00:00.0
45422,9,00:00.0
45424,5,00:00.0
45424,9,00:00.0
45425,5,00:00.0
45425,9,00:00.0
45426,5,00:00.0
45426,9,00:00.0
45429,5,00:00.0
45429,9,00:00.0
45430,5,00:00.0
45430,9,00:00.0
45431,5,00:00.0
45431,9,00:00.0
45432,5,00:00.0
45432,9,00:00.0
45433,5,00:00.0
45433,9,00:00.0
45434,5,00:00.0
45434,9,00:00.0
45436,5,00:00.0
45436,9,00:00.0
45437,5,00:00.0
45437,9,00:00.0
45438,5,00:00.0
45438,9,00:00.0
45440,5,00:00.0
45440,9,00:00.0
45441,5,00:00.0
45441,9,00:00.0
45442,5,00:00.0
45442,9,00:00.0
45443,5,00:00.0
45443,9,00:00.0
45444,5,00:00.0
45444,9,00:00.0
45445,5,00:00.0
45445,9,00:00.0
45447,5,00:00.0
45447,9,00:00.0
45449,5,00:00.0
45449,9,00:00.0
45450,5,00:00.0
45450,9,00:00.0
45451,5,00:00.0
45451,9,00:00.0
45452,5,00:00.0
45452,9,00:00.0
45453,5,00:00.0
45453,9,00:00.0
45454,5,00:00.0
45454,9,00:00.0
45455,5,00:00.0
45455,9,00:00.0
45456,5,00:00.0
45456,9,00:00.0
45457,5,00:00.0
45457,9,00:00.0
45458,5,00:00.0
45458,9,00:00.0
45459,5,00:00.0
45459,9,00:00.0
45461,5,00:00.0
45461,9,00:00.0
45462,5,00:00.0
45462,9,00:00.0
45463,5,00:00.0
45463,9,00:00.0
45464,5,00:00.0
45464,9,00:00.0
45466,5,00:00.0
45466,9,00:00.0
45468,5,00:00.0
45468,9,00:00.0
45470,5,00:00.0
45470,9,00:00.0
45471,5,00:00.0
45471,9,00:00.0
45472,5,00:00.0
45472,9,00:00.0
45473,5,00:00.0
45473,9,00:00.0
45474,5,00:00.0
45474,9,00:00.0
45475,5,00:00.0
45475,9,00:00.0
45476,5,00:00.0
45476,9,00:00.0
45477,5,00:00.0
45477,9,00:00.0
45478,5,00:00.0
45478,9,00:00.0
45479,5,00:00.0
45479,9,00:00.0
45480,5,00:00.0
45480,9,00:00.0
45481,5,00:00.0
45481,9,00:00.0
45482,5,00:00.0
45482,9,00:00.0
45483,5,00:00.0
45483,9,00:00.0
45484,5,00:00.0
45484,9,00:00.0
45485,5,00:00.0
45485,9,00:00.0
45487,5,00:00.0
45487,9,00:00.0
45488,5,00:00.0
45488,9,00:00.0
45489,5,00:00.0
45489,9,00:00.0
45490,5,00:00.0
45490,9,00:00.0
45491,5,00:00.0
45491,9,00:00.0
45494,5,00:00.0
45494,9,00:00.0
45496,5,00:00.0
45496,9,00:00.0
45497,5,00:00.0
45497,9,00:00.0
45498,5,00:00.0
45498,9,00:00.0
45499,5,00:00.0
45499,9,00:00.0
45500,5,00:00.0
45500,9,00:00.0
45502,5,00:00.0
45502,9,00:00.0
45503,5,00:00.0
45503,9,00:00.0
45505,5,00:00.0
45505,9,00:00.0
45506,5,00:00.0
45506,9,00:00.0
45507,5,00:00.0
45507,9,00:00.0
45508,5,00:00.0
45508,9,00:00.0
45509,5,00:00.0
45509,9,00:00.0
45510,5,00:00.0
45510,9,00:00.0
45511,5,00:00.0
45511,9,00:00.0
45512,5,00:00.0
45512,9,00:00.0
45514,5,00:00.0
45514,9,00:00.0
45515,5,00:00.0
45515,9,00:00.0
45580,5,00:00.0
45580,9,00:00.0
45581,5,00:00.0
45581,9,00:00.0
45582,5,00:00.0
45582,9,00:00.0
45583,5,00:00.0
45583,9,00:00.0
45586,5,00:00.0
45586,9,00:00.0
45587,5,00:00.0
45587,9,00:00.0
45588,5,00:00.0
45588,9,00:00.0
45589,5,00:00.0
45589,9,00:00.0
45590,5,00:00.0
45590,9,00:00.0
45593,5,00:00.0
45593,9,00:00.0
45594,5,00:00.0
45594,9,00:00.0
45595,5,00:00.0
45595,9,00:00.0
45599,5,00:00.0
45599,9,00:00.0
45600,5,00:00.0
45600,9,00:00.0
45602,5,00:00.0
45602,9,00:00.0
45603,5,00:00.0
45603,9,00:00.0
45604,5,00:00.0
45604,9,00:00.0
45605,5,00:00.0
45605,9,00:00.0
45606,5,00:00.0
45606,9,00:00.0
45609,5,00:00.0
45609,9,00:00.0
45610,5,00:00.0
45610,9,00:00.0
45611,5,00:00.0
45611,9,00:00.0
45612,5,00:00.0
45612,9,00:00.0
45613,5,00:00.0
45613,9,00:00.0
45614,5,00:00.0
45614,9,00:00.0
45616,5,00:00.0
45616,9,00:00.0
45617,5,00:00.0
45617,9,00:00.0
45618,5,00:00.0
45618,9,00:00.0
45619,5,00:00.0
45619,9,00:00.0
45620,5,00:00.0
45620,9,00:00.0
45623,5,00:00.0
45623,9,00:00.0
45624,5,00:00.0
45624,9,00:00.0
45625,5,00:00.0
45625,9,00:00.0
45626,5,00:00.0
45626,9,00:00.0
45628,5,00:00.0
45628,9,00:00.0
45632,5,00:00.0
45632,9,00:00.0
45634,5,00:00.0
45634,9,00:00.0
45635,5,00:00.0
45635,9,00:00.0
45636,5,00:00.0
45636,9,00:00.0
45637,5,00:00.0
45637,9,00:00.0
45639,5,00:00.0
45639,9,00:00.0
45640,5,00:00.0
45640,9,00:00.0
45641,5,00:00.0
45641,9,00:00.0
45642,5,00:00.0
45642,9,00:00.0
45643,5,00:00.0
45643,9,00:00.0
45646,5,00:00.0
45646,9,00:00.0
45648,5,00:00.0
45648,9,00:00.0
45649,5,00:00.0
45649,9,00:00.0
45650,5,00:00.0
45650,9,00:00.0
45651,5,00:00.0
45651,9,00:00.0
45655,5,00:00.0
45655,9,00:00.0
45656,5,00:00.0
45656,9,00:00.0
45657,5,00:00.0
45657,9,00:00.0
45658,5,00:00.0
45658,9,00:00.0
45660,5,00:00.0
45660,9,00:00.0
45664,5,00:00.0
45664,9,00:00.0
45667,5,00:00.0
45667,9,00:00.0
45668,5,00:00.0
45668,9,00:00.0
45669,5,00:00.0
45669,9,00:00.0
45670,5,00:00.0
45670,9,00:00.0
45671,5,00:00.0
45671,9,00:00.0
45673,5,00:00.0
45673,9,00:00.0
45674,5,00:00.0
45674,9,00:00.0
45678,5,00:00.0
45678,9,00:00.0
45679,5,00:00.0
45679,9,00:00.0
45680,5,00:00.0
45680,9,00:00.0
45681,5,00:00.0
45681,9,00:00.0
45682,5,00:00.0
45682,9,00:00.0
45683,5,00:00.0
45683,9,00:00.0
45689,5,00:00.0
45689,9,00:00.0
45690,5,00:00.0
45690,9,00:00.0
45692,5,00:00.0
45692,9,00:00.0
45693,5,00:00.0
45693,9,00:00.0
45694,5,00:00.0
45694,9,00:00.0
45695,5,00:00.0
45695,9,00:00.0
45696,5,00:00.0
45696,9,00:00.0
45697,5,00:00.0
45697,9,00:00.0
45700,5,00:00.0
45700,9,00:00.0
45701,5,00:00.0
45701,9,00:00.0
45703,5,00:00.0
45703,9,00:00.0
45704,5,00:00.0
45704,9,00:00.0
45705,5,00:00.0
45705,9,00:00.0
45706,5,00:00.0
45706,9,00:00.0
45708,5,00:00.0
45708,9,00:00.0
45709,5,00:00.0
45709,9,00:00.0
45710,5,00:00.0
45710,9,00:00.0
45711,5,00:00.0
45711,9,00:00.0
45713,5,00:00.0
45713,9,00:00.0
45714,5,00:00.0
45714,9,00:00.0
45715,5,00:00.0
45715,9,00:00.0
45716,5,00:00.0
45716,9,00:00.0
45717,5,00:00.0
45717,9,00:00.0
45718,5,00:00.0
45718,9,00:00.0
45720,5,00:00.0
45720,9,00:00.0
45723,5,00:00.0
45723,9,00:00.0
45724,5,00:00.0
45724,9,00:00.0
45725,5,00:00.0
45725,9,00:00.0
45726,5,00:00.0
45726,9,00:00.0
45728,5,00:00.0
45728,9,00:00.0
45729,5,00:00.0
45729,9,00:00.0
45731,5,00:00.0
45731,9,00:00.0
45732,5,00:00.0
45732,9,00:00.0
45733,5,00:00.0
45733,9,00:00.0
45734,5,00:00.0
45734,9,00:00.0
45735,5,00:00.0
45735,9,00:00.0
45736,5,00:00.0
45736,9,00:00.0
45737,5,00:00.0
45737,9,00:00.0
45740,5,00:00.0
45740,9,00:00.0
45741,5,00:00.0
45741,9,00:00.0
45742,5,00:00.0
45742,9,00:00.0
45743,5,00:00.0
45743,9,00:00.0
45745,5,00:00.0
45745,9,00:00.0
45746,5,00:00.0
45746,9,00:00.0
45747,5,00:00.0
45747,9,00:00.0
45749,5,00:00.0
45749,9,00:00.0
45752,5,00:00.0
45752,9,00:00.0
45753,5,00:00.0
45753,9,00:00.0
45754,5,00:00.0
45754,9,00:00.0
45755,5,00:00.0
45755,9,00:00.0
45756,5,00:00.0
45756,9,00:00.0
45757,5,00:00.0
45757,9,00:00.0
45758,5,00:00.0
45758,9,00:00.0
45759,5,00:00.0
45759,9,00:00.0
45760,5,00:00.0
45760,9,00:00.0
45761,5,00:00.0
45761,9,00:00.0
45762,5,00:00.0
45762,9,00:00.0
45763,5,00:00.0
45763,9,00:00.0
45764,5,00:00.0
45764,9,00:00.0
45766,5,00:00.0
45766,9,00:00.0
45767,5,00:00.0
45767,9,00:00.0
45768,5,00:00.0
45768,9,00:00.0
45769,5,00:00.0
45769,9,00:00.0
45770,5,00:00.0
45770,9,00:00.0
45771,5,00:00.0
45771,9,00:00.0
45772,5,00:00.0
45772,9,00:00.0
45773,5,00:00.0
45773,9,00:00.0
45774,5,00:00.0
45774,9,00:00.0
45775,5,00:00.0
45775,9,00:00.0
45776,5,00:00.0
45776,9,00:00.0
45816,5,00:00.0
45816,9,00:00.0
45817,5,00:00.0
45817,9,00:00.0
45819,5,00:00.0
45819,9,00:00.0
45822,5,00:00.0
45822,9,00:00.0
45823,5,00:00.0
45823,9,00:00.0
45824,5,00:00.0
45824,9,00:00.0
45825,5,00:00.0
45825,9,00:00.0
45826,5,00:00.0
45826,9,00:00.0
45827,5,00:00.0
45827,9,00:00.0
45829,5,00:00.0
45829,9,00:00.0
45830,5,00:00.0
45830,9,00:00.0
45831,5,00:00.0
45831,9,00:00.0
45833,5,00:00.0
45833,9,00:00.0
45834,5,00:00.0
45834,9,00:00.0
45835,5,00:00.0
45835,9,00:00.0
45836,5,00:00.0
45836,9,00:00.0
45838,5,00:00.0
45838,9,00:00.0
45841,5,00:00.0
45841,9,00:00.0
45842,5,00:00.0
45842,9,00:00.0
45843,5,00:00.0
45843,9,00:00.0
45844,5,00:00.0
45844,9,00:00.0
45845,5,00:00.0
45845,9,00:00.0
45846,5,00:00.0
45846,9,00:00.0
45849,5,00:00.0
45849,9,00:00.0
45850,5,00:00.0
45850,9,00:00.0
45851,5,00:00.0
45851,9,00:00.0
45853,5,00:00.0
45853,9,00:00.0
45854,5,00:00.0
45854,9,00:00.0
45856,5,00:00.0
45856,9,00:00.0
45859,5,00:00.0
45859,9,00:00.0
45860,5,00:00.0
45860,9,00:00.0
45861,5,00:00.0
45861,9,00:00.0
45862,5,00:00.0
45862,9,00:00.0
45863,5,00:00.0
45863,9,00:00.0
45864,5,00:00.0
45864,9,00:00.0
45865,5,00:00.0
45865,9,00:00.0
45866,5,00:00.0
45866,9,00:00.0
45867,5,00:00.0
45867,9,00:00.0
45868,5,00:00.0
45868,9,00:00.0
45869,5,00:00.0
45869,9,00:00.0
45873,5,00:00.0
45873,9,00:00.0
45875,5,00:00.0
45875,9,00:00.0
45876,5,00:00.0
45876,9,00:00.0
45878,5,00:00.0
45878,9,00:00.0
45880,5,00:00.0
45880,9,00:00.0
45881,5,00:00.0
45881,9,00:00.0
45882,5,00:00.0
45882,9,00:00.0
45883,5,00:00.0
45883,9,00:00.0
45884,5,00:00.0
45884,9,00:00.0
45885,5,00:00.0
45885,9,00:00.0
45888,5,00:00.0
45888,9,00:00.0
45892,5,00:00.0
45892,9,00:00.0
45893,5,00:00.0
45893,9,00:00.0
45895,5,00:00.0
45895,9,00:00.0
45896,5,00:00.0
45896,9,00:00.0
45897,5,00:00.0
45897,9,00:00.0
45898,5,00:00.0
45898,9,00:00.0
45899,5,00:00.0
45899,9,00:00.0
45900,5,00:00.0
45900,9,00:00.0
45901,5,00:00.0
45901,9,00:00.0
45902,5,00:00.0
45902,9,00:00.0
45903,5,00:00.0
45903,9,00:00.0
45904,5,00:00.0
45904,9,00:00.0
45905,5,00:00.0
45905,9,00:00.0
45906,5,00:00.0
45906,9,00:00.0
45907,5,00:00.0
45907,9,00:00.0
45910,5,00:00.0
45910,9,00:00.0
45911,5,00:00.0
45911,9,00:00.0
45912,5,00:00.0
45912,9,00:00.0
45918,5,00:00.0
45918,9,00:00.0
45919,5,00:00.0
45919,9,00:00.0
45920,5,00:00.0
45920,9,00:00.0
45921,5,00:00.0
45921,9,00:00.0
45922,5,00:00.0
45922,9,00:00.0
45923,5,00:00.0
45923,9,00:00.0
45924,5,00:00.0
45924,9,00:00.0
45926,5,00:00.0
45926,9,00:00.0
45927,5,00:00.0
45927,9,00:00.0
45928,5,00:00.0
45928,9,00:00.0
45929,5,00:00.0
45929,9,00:00.0
45931,5,00:00.0
45931,9,00:00.0
45932,5,00:00.0
45932,9,00:00.0
45933,5,00:00.0
45933,9,00:00.0
45934,5,00:00.0
45934,9,00:00.0
45937,5,00:00.0
45937,9,00:00.0
45938,5,00:00.0
45938,9,00:00.0
45940,5,00:00.0
45940,9,00:00.0
45941,5,00:00.0
45941,9,00:00.0
45942,5,00:00.0
45942,9,00:00.0
45943,5,00:00.0
45943,9,00:00.0
45944,5,00:00.0
45944,9,00:00.0
45949,5,00:00.0
45949,9,00:00.0
45950,5,00:00.0
45950,9,00:00.0
45953,5,00:00.0
45953,9,00:00.0
45954,5,00:00.0
45954,9,00:00.0
45956,5,00:00.0
45956,9,00:00.0
45957,5,00:00.0
45957,9,00:00.0
45958,5,00:00.0
45958,9,00:00.0
45959,5,00:00.0
45959,9,00:00.0
45960,5,00:00.0
45960,9,00:00.0
45961,5,00:00.0
45961,9,00:00.0
45962,5,00:00.0
45962,9,00:00.0
45963,5,00:00.0
45963,9,00:00.0
45964,5,00:00.0
45964,9,00:00.0
45968,5,00:00.0
45968,9,00:00.0
45969,5,00:00.0
45969,9,00:00.0
45973,5,00:00.0
45973,9,00:00.0
45976,5,00:00.0
45976,9,00:00.0
45977,5,00:00.0
45977,9,00:00.0
45979,5,00:00.0
45979,9,00:00.0
45980,5,00:00.0
45980,9,00:00.0
45981,5,00:00.0
45981,9,00:00.0
45982,5,00:00.0
45982,9,00:00.0
45983,5,00:00.0
45983,9,00:00.0
45984,5,00:00.0
45984,9,00:00.0
45985,5,00:00.0
45985,9,00:00.0
45986,5,00:00.0
45986,9,00:00.0
45987,5,00:00.0
45987,9,00:00.0
45988,5,00:00.0
45988,9,00:00.0
45989,5,00:00.0
45989,9,00:00.0
45990,5,00:00.0
45990,9,00:00.0
45993,5,00:00.0
45993,9,00:00.0
45994,5,00:00.0
45994,9,00:00.0
45995,5,00:00.0
45995,9,00:00.0
45996,5,00:00.0
45996,9,00:00.0
45999,5,00:00.0
45999,9,00:00.0
46000,5,00:00.0
46000,9,00:00.0
46001,5,00:00.0
46001,9,00:00.0
46002,5,00:00.0
46002,9,00:00.0
46003,5,00:00.0
46003,9,00:00.0
46004,5,00:00.0
46004,9,00:00.0
46005,5,00:00.0
46005,9,00:00.0
46006,5,00:00.0
46006,9,00:00.0
46007,5,00:00.0
46007,9,00:00.0
46013,5,00:00.0
46013,9,00:00.0
46014,5,00:00.0
46014,9,00:00.0
46015,5,00:00.0
46015,9,00:00.0
46016,5,00:00.0
46016,9,00:00.0
46017,5,00:00.0
46017,9,00:00.0
46018,5,00:00.0
46018,9,00:00.0
46020,5,00:00.0
46020,9,00:00.0
46021,5,00:00.0
46021,9,00:00.0
