PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ShipMethodID,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue,ModifiedDate
271,5,4,258,1600,1,00:00.0,00:00.0,1276.275,102.102,31.9069,1410.2839,00:00.0
272,4,4,254,1522,1,00:00.0,00:00.0,2003.925,160.314,50.0981,2214.3371,00:00.0
273,4,4,257,1570,4,00:00.0,00:00.0,22516.725,1801.338,562.9181,24880.9811,00:00.0
274,4,3,261,1516,1,00:00.0,00:00.0,454.86,36.3888,11.3715,502.6203,00:00.0
275,4,4,251,1506,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
276,4,4,253,1626,2,00:00.0,00:00.0,7132.125,570.57,178.3031,7880.9981,00:00.0
277,6,4,252,1542,2,00:00.0,00:00.0,28343.7,2267.496,708.5925,31319.7885,00:00.0
278,4,4,256,1610,4,00:00.0,00:00.0,22516.725,1801.338,562.9181,24880.9811,00:00.0
279,4,4,259,1638,5,00:00.0,00:00.0,34644.225,2771.538,866.1056,38281.8686,00:00.0
280,4,4,260,1582,4,00:00.0,00:00.0,371.2275,29.6982,9.2807,410.2064,00:00.0
281,4,4,258,1510,5,00:00.0,00:00.0,143.0415,11.4433,3.576,158.0608,00:00.0
282,4,4,254,1526,2,00:00.0,00:00.0,28199.325,2255.946,704.9831,31160.2541,00:00.0
283,4,4,257,1644,1,00:00.0,00:00.0,3713.325,297.066,92.8331,4103.2241,00:00.0
284,5,3,261,1680,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
285,4,4,251,1584,5,00:00.0,00:00.0,2979.27,238.3416,74.4818,3292.0934,00:00.0
286,4,4,253,1620,5,00:00.0,00:00.0,5711.475,456.918,142.7869,6311.1799,00:00.0
287,4,4,255,1666,4,00:00.0,00:00.0,347.445,27.7956,8.6861,383.9267,00:00.0
288,4,4,252,1592,2,00:00.0,00:00.0,97.965,7.8372,2.4491,108.2513,00:00.0
289,4,4,259,1618,4,00:00.0,00:00.0,114.471,9.1577,2.8618,126.4905,00:00.0
290,5,4,260,1612,4,00:00.0,00:00.0,132.6465,10.6117,3.3162,146.5744,00:00.0
291,4,4,258,1586,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
292,4,4,250,1500,1,00:00.0,00:00.0,418.95,33.516,10.4738,462.9398,00:00.0
293,4,4,257,1656,4,00:00.0,00:00.0,389.655,31.1724,9.7414,430.5688,00:00.0
294,4,3,261,1572,1,00:00.0,00:00.0,461.79,36.9432,11.5448,510.278,00:00.0
295,4,4,251,1562,4,00:00.0,00:00.0,982.4535,78.5963,24.5613,1085.6111,00:00.0
296,4,4,253,1662,2,00:00.0,00:00.0,37.0755,2.966,0.9269,40.9684,00:00.0
297,5,4,255,1682,4,00:00.0,00:00.0,21558.075,1724.646,538.9519,23821.6729,00:00.0
298,4,4,256,1686,5,00:00.0,00:00.0,688.8735,55.1099,17.2218,761.2052,00:00.0
299,4,4,259,1684,4,00:00.0,00:00.0,20980.575,1678.446,524.5144,23183.5354,00:00.0
300,4,4,260,1534,4,00:00.0,00:00.0,372.645,29.8116,9.3161,411.7727,00:00.0
301,4,4,258,1614,4,00:00.0,00:00.0,260.4735,20.8379,6.5118,287.8232,00:00.0
302,4,4,254,1588,5,00:00.0,00:00.0,40471.2,3237.696,1011.78,44720.676,00:00.0
303,5,4,257,1622,5,00:00.0,00:00.0,414.855,33.1884,10.3714,458.4148,00:00.0
304,4,3,261,1632,5,00:00.0,00:00.0,38421.075,3073.686,960.5269,42455.2879,00:00.0
305,4,4,251,1608,5,00:00.0,00:00.0,5948.25,475.86,148.7063,6572.8163,00:00.0
306,4,4,253,1576,5,00:00.0,00:00.0,91117.95,7289.436,2277.9488,100685.3348,00:00.0
307,4,4,255,1590,1,00:00.0,00:00.0,525,42,13.125,580.125,00:00.0
308,4,4,256,1514,5,00:00.0,00:00.0,2003.6835,160.2947,50.0921,2214.0703,00:00.0
309,4,4,259,1498,4,00:00.0,00:00.0,26455.275,2116.422,661.3819,29233.0789,00:00.0
310,4,4,250,1674,2,00:00.0,00:00.0,944.37,75.5496,23.6093,1043.5289,00:00.0
311,4,4,258,1652,1,00:00.0,00:00.0,6993.525,559.482,174.8381,7727.8451,00:00.0
312,4,4,254,1578,3,00:00.0,00:00.0,36122.625,2889.81,903.0656,39915.5006,00:00.0
313,4,4,257,1538,5,00:00.0,00:00.0,37843.575,3027.486,946.0894,41817.1504,00:00.0
314,4,3,261,1556,4,00:00.0,00:00.0,25531.275,2042.502,638.2819,28212.0589,00:00.0
315,4,4,251,1554,4,00:00.0,00:00.0,111.069,8.8855,2.7767,122.7312,00:00.0
316,4,4,253,1688,4,00:00.0,00:00.0,125.748,10.0598,3.1437,138.9515,00:00.0
317,4,4,255,1580,5,00:00.0,00:00.0,150.7905,12.0632,3.7698,166.6235,00:00.0
318,4,4,256,1496,4,00:00.0,00:00.0,235.9035,18.8723,5.8976,260.6734,00:00.0
319,4,4,259,1494,2,00:00.0,00:00.0,8847.3,707.784,221.1825,9776.2665,00:00.0
320,4,4,260,1650,5,00:00.0,00:00.0,171.0765,13.6861,4.2769,189.0395,00:00.0
321,4,4,250,1654,4,00:00.0,00:00.0,20397.3,1631.784,509.9325,22539.0165,00:00.0
322,7,4,254,1664,3,00:00.0,00:00.0,14628.075,1170.246,365.7019,16164.0229,00:00.0
323,4,4,257,1678,4,00:00.0,00:00.0,25334.925,2026.794,633.3731,27995.0921,00:00.0
324,5,3,261,1616,5,00:00.0,00:00.0,278.523,22.2818,6.9631,307.7679,00:00.0
325,4,4,251,1492,4,00:00.0,00:00.0,1497.51,119.8008,37.4378,1654.7486,00:00.0
326,4,4,253,1602,5,00:00.0,00:00.0,1796.0355,143.6828,44.9009,1984.6192,00:00.0
327,4,4,255,1540,4,00:00.0,00:00.0,738.99,59.1192,18.4748,816.584,00:00.0
328,6,4,256,1628,5,00:00.0,00:00.0,34644.225,2771.538,866.1056,38281.8686,00:00.0
329,4,4,259,1604,4,00:00.0,00:00.0,1839.5055,147.1604,45.9876,2032.6535,00:00.0
330,5,4,260,1690,5,00:00.0,00:00.0,146.286,11.7029,3.6572,161.6461,00:00.0
331,4,4,258,1566,5,00:00.0,00:00.0,102.564,8.2051,2.5641,113.3332,00:00.0
332,4,4,254,1698,5,00:00.0,00:00.0,150.7905,12.0632,3.7698,166.6235,00:00.0
333,4,4,257,1560,5,00:00.0,00:00.0,13669.425,1093.554,341.7356,15104.7146,00:00.0
334,4,3,261,1692,5,00:00.0,00:00.0,6444.9,515.592,161.1225,7121.6145,00:00.0
335,6,4,251,1696,2,00:00.0,00:00.0,152581.275,12206.502,3814.5319,168602.3089,00:00.0
336,5,4,253,1504,1,00:00.0,00:00.0,551.88,44.1504,13.797,609.8274,00:00.0
337,4,4,255,1544,1,00:00.0,00:00.0,6987.75,559.02,174.6938,7721.4638,00:00.0
338,4,4,256,1530,2,00:00.0,00:00.0,28072.275,2245.782,701.8069,31019.8639,00:00.0
339,4,4,252,1508,1,00:00.0,00:00.0,37312.275,2984.982,932.8069,41230.0639,00:00.0
340,4,4,260,1694,1,00:00.0,00:00.0,7623,609.84,190.575,8423.415,00:00.0
341,4,4,258,1624,2,00:00.0,00:00.0,28297.5,2263.8,707.4375,31268.7375,00:00.0
342,4,4,254,1548,2,00:00.0,00:00.0,59.9445,4.7956,1.4986,66.2387,00:00.0
343,4,4,257,1598,4,00:00.0,00:00.0,358.155,28.6524,8.9539,395.7613,00:00.0
344,4,3,261,1658,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
345,4,4,250,1536,5,00:00.0,00:00.0,414.918,33.1934,10.373,458.4844,00:00.0
346,4,4,253,1568,2,00:00.0,00:00.0,29989.575,2399.166,749.7394,33138.4804,00:00.0
347,4,4,255,1648,5,00:00.0,00:00.0,142.4115,11.3929,3.5603,157.3647,00:00.0
348,4,4,256,1646,2,00:00.0,00:00.0,48030.675,3842.454,1200.7669,53073.8959,00:00.0
349,4,4,259,1672,4,00:00.0,00:00.0,693.5985,55.4879,17.34,766.4264,00:00.0
350,4,4,260,1600,1,00:00.0,00:00.0,1276.275,102.102,31.9069,1410.2839,00:00.0
351,4,4,258,1522,1,00:00.0,00:00.0,2003.925,160.314,50.0981,2214.3371,00:00.0
352,4,4,254,1570,2,00:00.0,00:00.0,28343.7,2267.496,708.5925,31319.7885,00:00.0
353,4,4,252,1516,1,00:00.0,00:00.0,454.86,36.3888,11.3715,502.6203,00:00.0
354,4,3,261,1506,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
355,4,4,251,1626,2,00:00.0,00:00.0,7132.125,570.57,178.3031,7880.9981,00:00.0
356,4,4,253,1542,2,00:00.0,00:00.0,28343.7,2267.496,708.5925,31319.7885,00:00.0
357,4,4,255,1610,4,00:00.0,00:00.0,22516.725,1801.338,562.9181,24880.9811,00:00.0
358,4,4,256,1638,5,00:00.0,00:00.0,34644.225,2771.538,866.1056,38281.8686,00:00.0
359,4,4,259,1582,4,00:00.0,00:00.0,117.369,9.3895,2.9342,129.6927,00:00.0
360,4,4,260,1510,5,00:00.0,00:00.0,143.0415,11.4433,3.576,158.0608,00:00.0
361,4,4,258,1526,2,00:00.0,00:00.0,28199.325,2255.946,704.9831,31160.2541,00:00.0
362,4,4,254,1644,1,00:00.0,00:00.0,3713.325,297.066,92.8331,4103.2241,00:00.0
363,4,4,257,1680,4,00:00.0,00:00.0,19952.625,1596.21,498.8156,22047.6506,00:00.0
364,4,3,261,1584,5,00:00.0,00:00.0,6540.66,523.2528,163.5165,7227.4293,00:00.0
365,4,4,251,1620,5,00:00.0,00:00.0,5711.475,456.918,142.7869,6311.1799,00:00.0
366,4,4,253,1666,5,00:00.0,00:00.0,566.0865,45.2869,14.1522,625.5256,00:00.0
367,4,4,255,1592,2,00:00.0,00:00.0,97.965,7.8372,2.4491,108.2513,00:00.0
368,4,4,256,1618,4,00:00.0,00:00.0,114.471,9.1577,2.8618,126.4905,00:00.0
369,4,4,259,1612,4,00:00.0,00:00.0,132.6465,10.6117,3.3162,146.5744,00:00.0
370,4,4,260,1586,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
371,4,4,258,1500,1,00:00.0,00:00.0,418.95,33.516,10.4738,462.9398,00:00.0
372,4,4,254,1656,4,00:00.0,00:00.0,240.723,19.2578,6.0181,265.9989,00:00.0
373,4,4,257,1572,1,00:00.0,00:00.0,461.79,36.9432,11.5448,510.278,00:00.0
374,4,3,261,1562,4,00:00.0,00:00.0,253.323,20.2658,6.3331,279.9219,00:00.0
375,4,4,251,1662,2,00:00.0,00:00.0,37.0755,2.966,0.9269,40.9684,00:00.0
376,4,4,253,1682,4,00:00.0,00:00.0,21558.075,1724.646,538.9519,23821.6729,00:00.0
377,5,4,252,1686,4,00:00.0,00:00.0,260.4735,20.8379,6.5118,287.8232,00:00.0
378,4,4,256,1684,5,00:00.0,00:00.0,86220.75,6897.66,2155.5188,95273.9288,00:00.0
379,4,4,259,1534,4,00:00.0,00:00.0,465.2865,37.2229,11.6322,514.1416,00:00.0
380,4,4,260,1614,5,00:00.0,00:00.0,428.4,34.272,10.71,473.382,00:00.0
381,4,4,258,1588,5,00:00.0,00:00.0,40471.2,3237.696,1011.78,44720.676,00:00.0
382,4,4,254,1622,5,00:00.0,00:00.0,272.4435,21.7955,6.8111,301.0501,00:00.0
383,4,4,257,1632,4,00:00.0,00:00.0,23671.725,1893.738,591.7931,26157.2561,00:00.0
384,4,3,261,1608,5,00:00.0,00:00.0,5948.25,475.86,148.7063,6572.8163,00:00.0
385,4,4,251,1576,5,00:00.0,00:00.0,91117.95,7289.436,2277.9488,100685.3348,00:00.0
386,4,4,253,1590,1,00:00.0,00:00.0,525,42,13.125,580.125,00:00.0
387,4,4,255,1514,5,00:00.0,00:00.0,2003.6835,160.2947,50.0921,2214.0703,00:00.0
388,4,4,252,1498,4,00:00.0,00:00.0,26455.275,2116.422,661.3819,29233.0789,00:00.0
389,4,4,259,1674,2,00:00.0,00:00.0,944.37,75.5496,23.6093,1043.5289,00:00.0
390,4,4,260,1652,4,00:00.0,00:00.0,48186.6,3854.928,1204.665,53246.193,00:00.0
391,4,4,258,1578,5,00:00.0,00:00.0,26720.925,2137.674,668.0231,29526.6221,00:00.0
392,4,4,250,1538,5,00:00.0,00:00.0,37843.575,3027.486,946.0894,41817.1504,00:00.0
393,4,4,257,1556,4,00:00.0,00:00.0,25531.275,2042.502,638.2819,28212.0589,00:00.0
394,4,3,261,1554,5,00:00.0,00:00.0,278.838,22.307,6.971,308.116,00:00.0
395,4,4,251,1688,4,00:00.0,00:00.0,125.748,10.0598,3.1437,138.9515,00:00.0
396,4,4,253,1580,5,00:00.0,00:00.0,150.7905,12.0632,3.7698,166.6235,00:00.0
397,4,4,255,1496,5,00:00.0,00:00.0,839.79,67.1832,20.9948,927.968,00:00.0
398,4,4,256,1494,2,00:00.0,00:00.0,8847.3,707.784,221.1825,9776.2665,00:00.0
399,4,4,259,1650,5,00:00.0,00:00.0,171.0765,13.6861,4.2769,189.0395,00:00.0
400,4,4,260,1654,4,00:00.0,00:00.0,20397.3,1631.784,509.9325,22539.0165,00:00.0
401,4,4,258,1664,3,00:00.0,00:00.0,14628.075,1170.246,365.7019,16164.0229,00:00.0
402,6,4,254,1678,3,00:00.0,00:00.0,33350.625,2668.05,833.7656,36852.4406,00:00.0
403,4,4,257,1616,5,00:00.0,00:00.0,414.855,33.1884,10.3714,458.4148,00:00.0
404,4,3,261,1492,5,00:00.0,00:00.0,278.838,22.307,6.971,308.116,00:00.0
405,4,4,251,1602,5,00:00.0,00:00.0,1796.0355,143.6828,44.9009,1984.6192,00:00.0
406,4,4,253,1540,4,00:00.0,00:00.0,124.362,9.949,3.1091,137.4201,00:00.0
407,4,4,255,1628,5,00:00.0,00:00.0,34644.225,2771.538,866.1056,38281.8686,00:00.0
408,4,4,256,1604,4,00:00.0,00:00.0,1839.5055,147.1604,45.9876,2032.6535,00:00.0
409,4,4,259,1690,5,00:00.0,00:00.0,146.286,11.7029,3.6572,161.6461,00:00.0
410,4,4,250,1566,5,00:00.0,00:00.0,102.564,8.2051,2.5641,113.3332,00:00.0
411,4,4,258,1698,5,00:00.0,00:00.0,150.7905,12.0632,3.7698,166.6235,00:00.0
412,4,4,254,1560,5,00:00.0,00:00.0,13669.425,1093.554,341.7356,15104.7146,00:00.0
413,4,4,257,1692,5,00:00.0,00:00.0,9948.33,795.8664,248.7083,10992.9047,00:00.0
414,6,3,261,1696,2,00:00.0,00:00.0,28343.7,2267.496,708.5925,31319.7885,00:00.0
415,4,4,251,1504,1,00:00.0,00:00.0,551.88,44.1504,13.797,609.8274,00:00.0
416,4,4,253,1544,1,00:00.0,00:00.0,6987.75,559.02,174.6938,7721.4638,00:00.0
417,4,4,259,1514,5,00:00.0,00:00.0,2003.6835,160.2947,50.0921,2214.0703,00:00.0
418,4,4,260,1498,4,00:00.0,00:00.0,26455.275,2116.422,661.3819,29233.0789,00:00.0
419,4,4,258,1674,2,00:00.0,00:00.0,944.37,75.5496,23.6093,1043.5289,00:00.0
420,4,4,250,1652,1,00:00.0,00:00.0,3401.475,272.118,85.0369,3758.6299,00:00.0
421,4,4,257,1578,3,00:00.0,00:00.0,62843.55,5027.484,1571.0888,69442.1228,00:00.0
422,4,4,261,1538,5,00:00.0,00:00.0,37843.575,3027.486,946.0894,41817.1504,00:00.0
423,4,4,251,1556,4,00:00.0,00:00.0,25531.275,2042.502,638.2819,28212.0589,00:00.0
424,4,4,253,1554,5,00:00.0,00:00.0,285.3585,22.8287,7.134,315.3212,00:00.0
425,4,4,255,1688,4,00:00.0,00:00.0,125.748,10.0598,3.1437,138.9515,00:00.0
426,4,4,256,1580,5,00:00.0,00:00.0,150.7905,12.0632,3.7698,166.6235,00:00.0
427,4,4,259,1496,4,00:00.0,00:00.0,764.19,61.1352,19.1048,844.43,00:00.0
428,4,4,260,1494,2,00:00.0,00:00.0,8847.3,707.784,221.1825,9776.2665,00:00.0
429,4,4,258,1650,5,00:00.0,00:00.0,171.0765,13.6861,4.2769,189.0395,00:00.0
430,4,4,254,1654,4,00:00.0,00:00.0,20397.3,1631.784,509.9325,22539.0165,00:00.0
431,4,4,257,1664,3,00:00.0,00:00.0,14628.075,1170.246,365.7019,16164.0229,00:00.0
432,4,4,261,1678,4,00:00.0,00:00.0,25334.925,2026.794,633.3731,27995.0921,00:00.0
433,5,4,251,1616,5,00:00.0,00:00.0,395.955,31.6764,9.8989,437.5303,00:00.0
434,4,4,253,1492,5,00:00.0,00:00.0,285.3585,22.8287,7.134,315.3212,00:00.0
435,4,4,255,1602,5,00:00.0,00:00.0,1796.0355,143.6828,44.9009,1984.6192,00:00.0
436,4,4,256,1540,4,00:00.0,00:00.0,501.1965,40.0957,12.5299,553.8221,00:00.0
437,4,4,259,1628,5,00:00.0,00:00.0,34644.225,2771.538,866.1056,38281.8686,00:00.0
438,4,4,250,1604,4,00:00.0,00:00.0,1839.5055,147.1604,45.9876,2032.6535,00:00.0
439,4,4,258,1690,5,00:00.0,00:00.0,146.286,11.7029,3.6572,161.6461,00:00.0
440,4,4,254,1566,5,00:00.0,00:00.0,102.564,8.2051,2.5641,113.3332,00:00.0
441,4,4,257,1698,5,00:00.0,00:00.0,150.7905,12.0632,3.7698,166.6235,00:00.0
442,4,4,261,1560,5,00:00.0,00:00.0,13669.425,1093.554,341.7356,15104.7146,00:00.0
443,4,4,251,1692,5,00:00.0,00:00.0,9637.11,770.9688,240.9278,10649.0066,00:00.0
444,4,4,253,1696,4,00:00.0,00:00.0,34118.7,2729.496,852.9675,37701.1635,00:00.0
445,4,4,255,1504,1,00:00.0,00:00.0,551.88,44.1504,13.797,609.8274,00:00.0
446,4,4,256,1544,1,00:00.0,00:00.0,6987.75,559.02,174.6938,7721.4638,00:00.0
447,4,4,259,1530,2,00:00.0,00:00.0,28072.275,2245.782,701.8069,31019.8639,00:00.0
448,4,4,260,1508,1,00:00.0,00:00.0,37312.275,2984.982,932.8069,41230.0639,00:00.0
449,4,4,250,1694,1,00:00.0,00:00.0,7623,609.84,190.575,8423.415,00:00.0
450,4,4,254,1624,2,00:00.0,00:00.0,28297.5,2263.8,707.4375,31268.7375,00:00.0
451,4,4,257,1548,2,00:00.0,00:00.0,59.9445,4.7956,1.4986,66.2387,00:00.0
452,4,4,261,1598,4,00:00.0,00:00.0,234.6435,18.7715,5.8661,259.2811,00:00.0
453,4,4,251,1658,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
454,4,4,253,1536,4,00:00.0,00:00.0,247.2435,19.7795,6.1811,273.2041,00:00.0
455,4,4,255,1568,2,00:00.0,00:00.0,49376.25,3950.1,1234.4063,54560.7563,00:00.0
456,8,4,256,1648,5,00:00.0,00:00.0,142.4115,11.3929,3.5603,157.3647,00:00.0
457,4,4,259,1646,2,00:00.0,00:00.0,48030.675,3842.454,1200.7669,53073.8959,00:00.0
458,4,4,260,1672,4,00:00.0,00:00.0,51113.748,4089.0998,1277.8437,56480.6915,00:00.0
459,4,4,258,1600,1,00:00.0,00:00.0,1276.275,102.102,31.9069,1410.2839,00:00.0
460,4,4,254,1522,1,00:00.0,00:00.0,2003.925,160.314,50.0981,2214.3371,00:00.0
461,4,4,257,1570,4,00:00.0,00:00.0,22516.725,1801.338,562.9181,24880.9811,00:00.0
462,4,4,261,1516,1,00:00.0,00:00.0,454.86,36.3888,11.3715,502.6203,00:00.0
463,4,4,251,1506,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
464,4,4,253,1626,2,00:00.0,00:00.0,7132.125,570.57,178.3031,7880.9981,00:00.0
465,4,4,255,1542,2,00:00.0,00:00.0,28343.7,2267.496,708.5925,31319.7885,00:00.0
466,4,4,256,1610,4,00:00.0,00:00.0,22516.725,1801.338,562.9181,24880.9811,00:00.0
467,4,4,252,1638,5,00:00.0,00:00.0,34644.225,2771.538,866.1056,38281.8686,00:00.0
468,4,4,260,1582,5,00:00.0,00:00.0,694.1655,55.5332,17.3541,767.0528,00:00.0
469,4,4,258,1510,5,00:00.0,00:00.0,143.0415,11.4433,3.576,158.0608,00:00.0
470,4,4,254,1526,2,00:00.0,00:00.0,28199.325,2255.946,704.9831,31160.2541,00:00.0
471,4,4,257,1644,1,00:00.0,00:00.0,3713.325,297.066,92.8331,4103.2241,00:00.0
472,4,4,261,1680,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
473,4,4,250,1584,5,00:00.0,00:00.0,9799.65,783.972,244.9913,10828.6133,00:00.0
474,4,4,253,1620,5,00:00.0,00:00.0,5711.475,456.918,142.7869,6311.1799,00:00.0
475,4,4,255,1666,4,00:00.0,00:00.0,1503.18,120.2544,37.5795,1661.0139,00:00.0
476,4,4,256,1592,2,00:00.0,00:00.0,97.965,7.8372,2.4491,108.2513,00:00.0
477,4,4,259,1618,4,00:00.0,00:00.0,114.471,9.1577,2.8618,126.4905,00:00.0
478,4,4,260,1612,4,00:00.0,00:00.0,132.6465,10.6117,3.3162,146.5744,00:00.0
479,4,4,258,1586,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
480,4,4,254,1500,1,00:00.0,00:00.0,418.95,33.516,10.4738,462.9398,00:00.0
481,4,4,252,1656,5,00:00.0,00:00.0,566.0865,45.2869,14.1522,625.5256,00:00.0
482,4,4,261,1572,1,00:00.0,00:00.0,461.79,36.9432,11.5448,510.278,00:00.0
483,4,4,251,1562,4,00:00.0,00:00.0,377.055,30.1644,9.4264,416.6458,00:00.0
484,4,4,253,1662,2,00:00.0,00:00.0,37.0755,2.966,0.9269,40.9684,00:00.0
485,4,4,255,1682,4,00:00.0,00:00.0,21558.075,1724.646,538.9519,23821.6729,00:00.0
486,4,4,256,1686,4,00:00.0,00:00.0,507.087,40.567,12.6772,560.3312,00:00.0
487,4,4,259,1684,5,00:00.0,00:00.0,86220.75,6897.66,2155.5188,95273.9288,00:00.0
488,4,4,260,1534,5,00:00.0,00:00.0,696.528,55.7222,17.4132,769.6634,00:00.0
489,4,4,258,1614,4,00:00.0,00:00.0,663.453,53.0762,16.5863,733.1155,00:00.0
490,4,4,254,1588,5,00:00.0,00:00.0,40471.2,3237.696,1011.78,44720.676,00:00.0
491,4,4,257,1622,4,00:00.0,00:00.0,259.8435,20.7875,6.4961,287.1271,00:00.0
492,4,4,261,1632,5,00:00.0,00:00.0,38421.075,3073.686,960.5269,42455.2879,00:00.0
493,4,4,251,1608,5,00:00.0,00:00.0,5948.25,475.86,148.7063,6572.8163,00:00.0
494,4,4,253,1576,5,00:00.0,00:00.0,91117.95,7289.436,2277.9488,100685.3348,00:00.0
495,4,4,255,1590,1,00:00.0,00:00.0,525,42,13.125,580.125,00:00.0
496,4,4,256,1514,5,00:00.0,00:00.0,2003.6835,160.2947,50.0921,2214.0703,00:00.0
497,4,4,259,1498,4,00:00.0,00:00.0,26455.275,2116.422,661.3819,29233.0789,00:00.0
498,4,4,260,1674,2,00:00.0,00:00.0,944.37,75.5496,23.6093,1043.5289,00:00.0
499,4,4,258,1652,4,00:00.0,00:00.0,51588.075,4127.046,1289.7019,57004.8229,00:00.0
500,4,4,254,1578,3,00:00.0,00:00.0,62843.55,5027.484,1571.0888,69442.1228,00:00.0
501,4,4,257,1538,5,00:00.0,00:00.0,37843.575,3027.486,946.0894,41817.1504,00:00.0
502,4,4,261,1556,4,00:00.0,00:00.0,25531.275,2042.502,638.2819,28212.0589,00:00.0
503,4,4,251,1554,4,00:00.0,00:00.0,402.7275,32.2182,10.0682,445.0139,00:00.0
504,4,4,253,1688,4,00:00.0,00:00.0,125.748,10.0598,3.1437,138.9515,00:00.0
505,4,4,252,1580,5,00:00.0,00:00.0,150.7905,12.0632,3.7698,166.6235,00:00.0
506,4,4,256,1496,4,00:00.0,00:00.0,465.2865,37.2229,11.6322,514.1416,00:00.0
507,4,4,259,1494,2,00:00.0,00:00.0,8847.3,707.784,221.1825,9776.2665,00:00.0
508,4,4,260,1650,5,00:00.0,00:00.0,171.0765,13.6861,4.2769,189.0395,00:00.0
509,4,4,258,1654,4,00:00.0,00:00.0,20397.3,1631.784,509.9325,22539.0165,00:00.0
510,4,4,254,1664,3,00:00.0,00:00.0,14628.075,1170.246,365.7019,16164.0229,00:00.0
511,4,4,257,1678,3,00:00.0,00:00.0,58685.55,4694.844,1467.1388,64847.5328,00:00.0
512,4,4,261,1616,4,00:00.0,00:00.0,259.8435,20.7875,6.4961,287.1271,00:00.0
513,4,4,251,1492,4,00:00.0,00:00.0,402.7275,32.2182,10.0682,445.0139,00:00.0
514,4,4,253,1602,5,00:00.0,00:00.0,270.8055,21.6644,6.7701,299.24,00:00.0
515,4,4,255,1540,4,00:00.0,00:00.0,2551.311,204.1049,63.7828,2819.1987,00:00.0
516,4,4,252,1628,5,00:00.0,00:00.0,34644.225,2771.538,866.1056,38281.8686,00:00.0
517,4,4,259,1604,4,00:00.0,00:00.0,1839.5055,147.1604,45.9876,2032.6535,00:00.0
518,4,4,260,1690,5,00:00.0,00:00.0,146.286,11.7029,3.6572,161.6461,00:00.0
519,4,4,258,1566,5,00:00.0,00:00.0,102.564,8.2051,2.5641,113.3332,00:00.0
520,4,4,250,1698,5,00:00.0,00:00.0,150.7905,12.0632,3.7698,166.6235,00:00.0
521,4,4,257,1560,5,00:00.0,00:00.0,13669.425,1093.554,341.7356,15104.7146,00:00.0
522,4,4,261,1692,5,00:00.0,00:00.0,6756.12,540.4896,168.903,7465.5126,00:00.0
523,4,4,251,1696,5,00:00.0,00:00.0,50860.425,4068.834,1271.5106,56200.7696,00:00.0
524,4,4,253,1504,1,00:00.0,00:00.0,551.88,44.1504,13.797,609.8274,00:00.0
525,4,4,255,1544,1,00:00.0,00:00.0,6987.75,559.02,174.6938,7721.4638,00:00.0
526,4,4,256,1530,2,00:00.0,00:00.0,28072.275,2245.782,701.8069,31019.8639,00:00.0
527,4,4,259,1508,1,00:00.0,00:00.0,37312.275,2984.982,932.8069,41230.0639,00:00.0
528,4,4,260,1694,1,00:00.0,00:00.0,7623,609.84,190.575,8423.415,00:00.0
529,4,4,258,1624,2,00:00.0,00:00.0,28297.5,2263.8,707.4375,31268.7375,00:00.0
530,4,4,254,1548,2,00:00.0,00:00.0,59.9445,4.7956,1.4986,66.2387,00:00.0
531,5,4,257,1598,5,00:00.0,00:00.0,222.0435,17.7635,5.5511,245.3581,00:00.0
532,4,4,261,1658,5,00:00.0,00:00.0,43878.45,3510.276,1096.9613,48485.6873,00:00.0
533,4,4,251,1536,4,00:00.0,00:00.0,345.555,27.6444,8.6389,381.8383,00:00.0
534,4,4,253,1568,2,00:00.0,00:00.0,15153.6,1212.288,378.84,16744.728,00:00.0
535,4,4,255,1648,5,00:00.0,00:00.0,142.4115,11.3929,3.5603,157.3647,00:00.0
536,4,4,256,1646,2,00:00.0,00:00.0,48030.675,3842.454,1200.7669,53073.8959,00:00.0
537,4,4,255,1530,2,00:00.0,00:00.0,28072.275,2245.782,701.8069,31019.8639,00:00.0
538,4,4,256,1508,1,00:00.0,00:00.0,37312.275,2984.982,932.8069,41230.0639,00:00.0
539,4,4,259,1694,1,00:00.0,00:00.0,7623,609.84,190.575,8423.415,00:00.0
540,4,4,260,1624,2,00:00.0,00:00.0,28297.5,2263.8,707.4375,31268.7375,00:00.0
541,4,4,259,1672,4,00:00.0,00:00.0,550.9665,44.0773,13.7742,608.818,00:00.0
542,4,4,250,1600,1,00:00.0,00:00.0,1276.275,102.102,31.9069,1410.2839,00:00.0
