PurchaseOrderID,PurchaseOrderDetailID,DueDate,OrderQty,ProductID,UnitPrice,LineTotal,ReceivedQty,RejectedQty,StockedQty,ModifiedDate
166,391,00:00.0,3,414,43.344,130.032,3,0,3,00:00.0
166,392,00:00.0,3,415,39.0705,117.2115,3,0,3,00:00.0
166,393,00:00.0,3,416,36.9705,110.9115,3,0,3,00:00.0
166,394,00:00.0,3,417,41.244,123.732,3,0,3,00:00.0
167,395,00:00.0,3,432,39.123,117.369,3,0,3,00:00.0
167,396,00:00.0,3,433,43.3965,130.1895,3,0,3,00:00.0
167,397,00:00.0,3,434,39.123,117.369,3,0,3,00:00.0
167,398,00:00.0,3,435,37.023,111.069,3,0,3,00:00.0
167,399,00:00.0,3,436,41.2965,123.8895,3,0,3,00:00.0
167,400,00:00.0,3,437,37.023,111.069,3,0,3,00:00.0
168,401,00:00.0,3,320,47.4705,142.4115,3,0,3,00:00.0
168,402,00:00.0,3,321,42.798,128.394,3,0,3,00:00.0
168,403,00:00.0,60,322,25.4205,1525.23,60,0,60,00:00.0
169,404,00:00.0,3,445,41.2965,123.8895,3,0,3,00:00.0
169,405,00:00.0,3,446,37.023,111.069,3,0,3,00:00.0
169,406,00:00.0,3,447,47.6805,143.0415,3,0,3,00:00.0
169,407,00:00.0,3,448,45.5805,136.7415,3,0,3,00:00.0
169,408,00:00.0,3,449,49.854,149.562,3,0,3,00:00.0
170,409,00:00.0,550,941,62.9895,34644.225,550,0,550,00:00.0
171,410,00:00.0,60,322,26.3655,1581.93,60,0,60,00:00.0
172,411,00:00.0,3,504,48.762,146.286,3,0,3,00:00.0
173,412,00:00.0,3,497,34.188,102.564,3,0,3,00:00.0
174,413,00:00.0,3,323,50.2635,150.7905,3,3,0,00:00.0
175,414,00:00.0,550,523,10.731,5902.05,550,0,550,00:00.0
175,415,00:00.0,550,524,14.1225,7767.375,523,0,523,00:00.0
176,416,00:00.0,60,492,50.2635,3015.81,51,0,51,00:00.0
176,417,00:00.0,60,493,57.1515,3429.09,60,0,60,00:00.0
176,418,00:00.0,60,494,53.2035,3192.21,60,0,60,00:00.0
176,419,00:00.0,60,495,63.693,3821.58,60,0,60,00:00.0
177,420,00:00.0,550,908,21.0945,11601.975,550,0,550,00:00.0
177,421,00:00.0,550,909,30.4395,16741.725,550,0,550,00:00.0
177,422,00:00.0,550,910,40.9395,22516.725,550,0,550,00:00.0
177,423,00:00.0,550,911,21.0945,11601.975,550,0,550,00:00.0
177,424,00:00.0,550,912,30.4395,16741.725,550,0,550,00:00.0
177,425,00:00.0,550,913,40.9395,22516.725,550,0,550,00:00.0
178,426,00:00.0,60,506,9.198,551.88,60,0,60,00:00.0
179,427,00:00.0,550,351,5.775,3176.25,550,0,550,00:00.0
179,428,00:00.0,550,352,1.155,635.25,550,0,550,00:00.0
179,429,00:00.0,550,679,5.775,3176.25,550,0,550,00:00.0
180,430,00:00.0,550,507,23.394,12866.7,550,0,550,00:00.0
180,431,00:00.0,550,508,27.6465,15205.575,550,55,495,00:00.0
181,432,00:00.0,550,535,3.486,1917.3,550,0,550,00:00.0
182,433,00:00.0,550,351,6.195,3407.25,550,82,468,00:00.0
182,434,00:00.0,550,352,1.47,808.5,550,0,550,00:00.0
183,435,00:00.0,550,507,22.1655,12191.025,550,0,550,00:00.0
183,436,00:00.0,550,508,29.2845,16106.475,550,0,550,00:00.0
184,437,00:00.0,3,491,19.9815,59.9445,3,3,0,00:00.0
185,438,00:00.0,3,341,41.1705,123.5115,3,0,3,00:00.0
185,439,00:00.0,3,342,39.0705,117.2115,3,0,3,00:00.0
185,440,00:00.0,3,343,43.344,130.032,3,0,3,00:00.0
185,441,00:00.0,3,344,39.0705,117.2115,3,0,3,00:00.0
185,442,00:00.0,3,345,36.9705,110.9115,3,0,3,00:00.0
185,443,00:00.0,3,346,41.244,123.732,3,0,3,00:00.0
185,444,00:00.0,3,347,36.9705,110.9115,3,0,3,00:00.0
185,445,00:00.0,3,348,34.8705,104.6115,3,0,3,00:00.0
185,446,00:00.0,3,349,39.144,117.432,3,0,3,00:00.0
186,447,00:00.0,550,935,31.4895,17319.225,468,0,468,00:00.0
186,448,00:00.0,550,936,48.2895,26559.225,550,0,550,00:00.0
187,449,00:00.0,3,385,41.1705,123.5115,3,0,3,00:00.0
187,450,00:00.0,3,386,45.444,136.332,3,0,3,00:00.0
187,451,00:00.0,3,387,41.1705,123.5115,3,0,3,00:00.0
187,452,00:00.0,3,388,39.0705,117.2115,3,0,3,00:00.0
187,453,00:00.0,3,389,43.344,130.032,3,0,3,00:00.0
187,454,00:00.0,3,390,39.0705,117.2115,3,0,3,00:00.0
188,455,00:00.0,550,484,6.8775,3782.625,550,0,550,00:00.0
188,456,00:00.0,550,485,7.8015,4290.825,550,0,550,00:00.0
188,457,00:00.0,550,486,8.757,4816.35,550,0,550,00:00.0
188,458,00:00.0,550,487,5.8065,3193.575,550,0,550,00:00.0
188,459,00:00.0,550,488,8.862,4874.1,550,0,550,00:00.0
189,460,00:00.0,3,402,47.4705,142.4115,3,0,3,00:00.0
190,461,00:00.0,550,510,23.079,12693.45,550,0,550,00:00.0
190,462,00:00.0,550,511,29.274,16100.7,550,55,495,00:00.0
190,463,00:00.0,550,512,34.9755,19236.525,550,0,550,00:00.0
191,464,00:00.0,3,408,43.2705,129.8115,3,0,3,00:00.0
191,465,00:00.0,3,409,41.1705,123.5115,3,0,3,00:00.0
191,466,00:00.0,550,914,21.0945,11601.975,550,27,523,00:00.0
191,467,00:00.0,550,915,30.4395,16741.725,550,0,550,00:00.0
192,468,00:00.0,550,525,2.3205,1276.275,550,82,468,00:00.0
193,469,00:00.0,550,526,3.6435,2003.925,550,0,550,00:00.0
194,470,00:00.0,550,908,21.0945,11601.975,550,550,0,00:00.0
194,471,00:00.0,550,909,30.4395,16741.725,550,550,0,00:00.0
195,472,00:00.0,60,356,3.6015,216.09,60,0,60,00:00.0
195,473,00:00.0,60,357,3.9795,238.77,57,0,57,00:00.0
196,474,00:00.0,550,935,31.4895,17319.225,468,0,468,00:00.0
196,475,00:00.0,550,936,48.2895,26559.225,550,0,550,00:00.0
197,476,00:00.0,550,524,12.9675,7132.125,550,0,550,00:00.0
198,477,00:00.0,550,911,21.0945,11601.975,550,0,550,00:00.0
198,478,00:00.0,550,912,30.4395,16741.725,550,0,550,00:00.0
199,479,00:00.0,550,910,40.9395,22516.725,550,0,550,00:00.0
200,480,00:00.0,550,937,62.9895,34644.225,550,0,550,00:00.0
201,481,00:00.0,3,468,47.5965,142.7895,3,0,3,00:00.0
201,482,00:00.0,3,469,43.323,129.969,3,0,3,00:00.0
201,483,00:00.0,3,470,41.223,123.669,3,0,3,00:00.0
201,484,00:00.0,3,471,45.4965,136.4895,3,0,3,00:00.0
202,485,00:00.0,3,462,47.6805,143.0415,3,0,3,00:00.0
203,486,00:00.0,550,510,23.4045,12872.475,550,0,550,00:00.0
203,487,00:00.0,550,511,27.867,15326.85,550,0,550,00:00.0
204,488,00:00.0,550,527,6.7515,3713.325,550,550,0,00:00.0
205,489,00:00.0,550,938,31.4895,17319.225,550,0,550,00:00.0
205,490,00:00.0,550,939,48.2895,26559.225,523,0,523,00:00.0
205,491,00:00.0,550,509,36.2775,19952.625,550,0,550,00:00.0
206,492,00:00.0,60,492,50.7465,3044.79,51,0,51,00:00.0
206,493,00:00.0,60,493,58.2645,3495.87,60,0,60,00:00.0
206,494,00:00.0,60,494,50.7465,3044.79,60,0,60,00:00.0
206,495,00:00.0,60,495,62.9265,3775.59,60,0,60,00:00.0
207,496,00:00.0,550,523,10.3845,5711.475,550,0,550,00:00.0
208,497,00:00.0,3,430,45.654,136.962,3,0,3,00:00.0
208,498,00:00.0,3,431,41.3805,124.1415,3,0,3,00:00.0
208,499,00:00.0,3,432,39.2805,117.8415,3,0,3,00:00.0
208,500,00:00.0,3,433,43.554,130.662,3,0,3,00:00.0
208,501,00:00.0,3,434,39.2805,117.8415,3,0,3,00:00.0
209,502,00:00.0,3,490,12.7155,38.1465,3,0,3,00:00.0
209,503,00:00.0,3,491,19.9395,59.8185,3,0,3,00:00.0
210,504,00:00.0,3,528,38.157,114.471,3,0,3,00:00.0
211,505,00:00.0,3,505,44.2155,132.6465,3,0,3,00:00.0
212,506,00:00.0,550,938,31.4895,17319.225,550,82,468,00:00.0
212,507,00:00.0,550,939,48.2895,26559.225,550,0,550,00:00.0
213,508,00:00.0,60,358,6.9825,418.95,60,0,60,00:00.0
214,509,00:00.0,3,375,43.2705,129.8115,3,3,0,00:00.0
214,510,00:00.0,3,376,47.544,142.632,3,3,0,00:00.0
215,511,00:00.0,60,356,3.381,202.86,60,0,60,00:00.0
215,512,00:00.0,60,357,4.3155,258.93,57,0,57,00:00.0
216,513,00:00.0,3,386,47.4915,142.4745,3,0,3,00:00.0
216,514,00:00.0,3,387,43.2705,129.8115,3,0,3,00:00.0
216,515,00:00.0,3,388,47.544,142.632,3,0,3,00:00.0
216,516,00:00.0,3,389,43.2705,129.8115,3,0,3,00:00.0
217,517,00:00.0,3,490,12.3585,37.0755,3,0,3,00:00.0
218,518,00:00.0,550,513,39.1965,21558.075,550,0,550,00:00.0
219,519,00:00.0,3,410,36.9705,110.9115,3,0,3,00:00.0
219,520,00:00.0,3,411,34.8705,104.6115,3,0,3,00:00.0
219,521,00:00.0,3,412,39.144,117.432,3,0,3,00:00.0
219,522,00:00.0,3,413,47.5755,142.7265,3,0,3,00:00.0
219,523,00:00.0,3,414,45.4755,136.4265,3,0,3,00:00.0
220,524,00:00.0,550,931,34.8705,19178.775,550,0,550,00:00.0
220,525,00:00.0,550,932,39.7635,21869.925,550,55,495,00:00.0
220,526,00:00.0,550,933,43.9845,24191.475,550,0,550,00:00.0
221,527,00:00.0,3,427,47.754,143.262,3,0,3,00:00.0
221,528,00:00.0,3,428,43.4805,130.4415,3,0,3,00:00.0
221,529,00:00.0,3,429,41.3805,124.1415,3,0,3,00:00.0
221,530,00:00.0,3,430,45.654,136.962,3,0,3,00:00.0
222,531,00:00.0,3,346,47.649,142.947,3,0,3,00:00.0
222,532,00:00.0,3,347,43.3755,130.1265,3,0,3,00:00.0
223,533,00:00.0,550,931,34.3455,18890.025,550,0,550,00:00.0
223,534,00:00.0,550,932,39.2385,21581.175,550,0,550,00:00.0
224,535,00:00.0,3,341,47.4705,142.4115,3,3,0,00:00.0
224,536,00:00.0,3,342,45.3705,136.1115,3,3,0,00:00.0
225,537,00:00.0,550,928,32.7705,18023.775,550,0,550,00:00.0
225,538,00:00.0,550,929,37.086,20397.3,523,0,523,00:00.0
225,539,00:00.0,550,930,43.0395,23671.725,550,0,550,00:00.0
226,540,00:00.0,550,332,10.815,5948.25,468,0,468,00:00.0
227,541,00:00.0,550,948,82.8345,45558.975,550,0,550,00:00.0
227,542,00:00.0,550,907,82.8345,45558.975,550,0,550,00:00.0
228,543,00:00.0,1250,325,0.21,262.5,1250,0,1250,00:00.0
228,544,00:00.0,1250,326,0.21,262.5,1250,0,1250,00:00.0
229,545,00:00.0,3,320,49.644,148.932,3,0,3,00:00.0
229,546,00:00.0,3,321,44.3205,132.9615,3,0,3,00:00.0
229,547,00:00.0,60,322,28.6965,1721.79,60,0,60,00:00.0
230,548,00:00.0,550,930,42.5145,23382.975,550,0,550,00:00.0
230,549,00:00.0,550,921,5.586,3072.3,550,55,495,00:00.0
231,550,00:00.0,60,952,15.7395,944.37,60,0,60,00:00.0
232,551,00:00.0,550,933,43.4595,23902.725,550,82,468,00:00.0
232,552,00:00.0,550,934,37.6215,20691.825,550,0,550,00:00.0
233,553,00:00.0,550,319,48.5835,26720.925,550,0,550,00:00.0
234,554,00:00.0,550,928,32.2455,17735.025,550,550,0,00:00.0
234,555,00:00.0,550,929,36.561,20108.55,550,550,0,00:00.0
235,556,00:00.0,550,319,46.4205,25531.275,550,0,550,00:00.0
236,557,00:00.0,3,370,43.3965,130.1895,3,0,3,00:00.0
236,558,00:00.0,3,371,39.123,117.369,3,0,3,00:00.0
236,559,00:00.0,3,372,37.023,111.069,3,0,3,00:00.0
236,560,00:00.0,3,373,41.2965,123.8895,3,0,3,00:00.0
237,561,00:00.0,3,2,41.916,125.748,3,0,3,00:00.0
238,562,00:00.0,3,1,50.2635,150.7905,3,0,3,00:00.0
239,563,00:00.0,3,368,41.3805,124.1415,3,0,3,00:00.0
239,564,00:00.0,3,369,39.2805,117.8415,3,0,3,00:00.0
239,565,00:00.0,3,370,43.554,130.662,3,0,3,00:00.0
239,566,00:00.0,3,371,39.2805,117.8415,3,0,3,00:00.0
239,567,00:00.0,3,372,37.1805,111.5415,3,0,3,00:00.0
240,568,00:00.0,550,530,16.086,8847.3,550,0,550,00:00.0
241,569,00:00.0,3,4,57.0255,171.0765,3,0,3,00:00.0
242,570,00:00.0,550,512,37.086,20397.3,550,82,468,00:00.0
243,571,00:00.0,550,513,26.5965,14628.075,550,0,550,00:00.0
244,572,00:00.0,550,317,27.0585,14882.175,550,550,0,00:00.0
244,573,00:00.0,550,318,33.579,18468.45,550,550,0,00:00.0
245,574,00:00.0,3,418,36.9705,110.9115,3,0,3,00:00.0
245,575,00:00.0,3,419,34.8705,104.6115,3,0,3,00:00.0
245,576,00:00.0,3,420,39.144,117.432,3,0,3,00:00.0
245,577,00:00.0,3,421,47.5755,142.7265,3,0,3,00:00.0
246,578,00:00.0,3,422,47.523,142.569,3,0,3,00:00.0
246,579,00:00.0,3,423,45.423,136.269,3,0,3,00:00.0
246,580,00:00.0,3,424,49.6965,149.0895,3,0,3,00:00.0
246,581,00:00.0,3,425,45.423,136.269,3,0,3,00:00.0
247,582,00:00.0,3,320,47.4705,142.4115,3,0,3,00:00.0
247,583,00:00.0,3,321,42.798,128.394,3,0,3,00:00.0
247,584,00:00.0,60,322,25.4205,1525.23,60,0,60,00:00.0
248,585,00:00.0,3,450,45.5805,136.7415,3,0,3,00:00.0
248,586,00:00.0,3,451,43.4805,130.4415,3,0,3,00:00.0
248,587,00:00.0,3,452,47.754,143.262,3,0,3,00:00.0
248,588,00:00.0,3,453,43.4805,130.4415,3,0,3,00:00.0
248,589,00:00.0,3,454,41.3805,124.1415,3,0,3,00:00.0
249,590,00:00.0,550,941,62.9895,34644.225,550,0,550,00:00.0
250,591,00:00.0,3,320,45.3705,136.1115,3,0,3,00:00.0
250,592,00:00.0,3,321,40.488,121.464,3,0,3,00:00.0
250,593,00:00.0,60,322,26.3655,1581.93,60,0,60,00:00.0
251,594,00:00.0,3,504,48.762,146.286,3,0,3,00:00.0
252,595,00:00.0,3,497,34.188,102.564,3,0,3,00:00.0
253,596,00:00.0,3,323,50.2635,150.7905,3,0,3,00:00.0
254,597,00:00.0,550,523,10.731,5902.05,550,550,0,00:00.0
254,598,00:00.0,550,524,14.1225,7767.375,550,550,0,00:00.0
255,599,00:00.0,60,496,48.909,2934.54,60,0,60,00:00.0
256,600,00:00.0,550,914,21.0945,11601.975,468,0,468,00:00.0
256,601,00:00.0,550,915,30.4395,16741.725,550,0,550,00:00.0
256,602,00:00.0,550,916,40.9395,22516.725,550,0,550,00:00.0
257,603,00:00.0,60,506,9.198,551.88,60,0,60,00:00.0
258,604,00:00.0,550,351,5.775,3176.25,550,0,550,00:00.0
258,605,00:00.0,550,352,1.155,635.25,550,0,550,00:00.0
258,606,00:00.0,550,679,5.775,3176.25,550,0,550,00:00.0
259,607,00:00.0,550,507,23.394,12866.7,550,0,550,00:00.0
259,608,00:00.0,550,508,27.6465,15205.575,550,0,550,00:00.0
260,609,00:00.0,550,355,1.365,750.75,550,0,550,00:00.0
260,610,00:00.0,550,940,62.9895,34644.225,550,55,495,00:00.0
260,611,00:00.0,550,535,3.486,1917.3,550,0,550,00:00.0
261,612,00:00.0,550,679,6.195,3407.25,550,0,550,00:00.0
262,613,00:00.0,550,507,22.1655,12191.025,550,82,468,00:00.0
262,614,00:00.0,550,508,29.2845,16106.475,550,0,550,00:00.0
263,615,00:00.0,3,491,19.9815,59.9445,3,0,3,00:00.0
264,616,00:00.0,3,341,41.1705,123.5115,3,3,0,00:00.0
264,617,00:00.0,3,342,39.0705,117.2115,3,3,0,00:00.0
265,618,00:00.0,550,935,31.4895,17319.225,550,0,550,00:00.0
265,619,00:00.0,550,936,48.2895,26559.225,523,0,523,00:00.0
266,620,00:00.0,3,391,36.9705,110.9115,3,0,3,00:00.0
266,621,00:00.0,3,392,41.244,123.732,3,0,3,00:00.0
266,622,00:00.0,3,393,36.9705,110.9115,3,0,3,00:00.0
266,623,00:00.0,3,394,43.218,129.654,3,0,3,00:00.0
267,624,00:00.0,550,489,10.4685,5757.675,550,0,550,00:00.0
268,625,00:00.0,3,402,47.4705,142.4115,3,0,3,00:00.0
269,626,00:00.0,550,510,23.079,12693.45,550,0,550,00:00.0
269,627,00:00.0,550,511,29.274,16100.7,550,0,550,00:00.0
269,628,00:00.0,550,512,34.9755,19236.525,550,0,550,00:00.0
270,629,00:00.0,550,916,40.9395,22516.725,550,0,550,00:00.0
271,630,00:00.0,550,525,2.3205,1276.275,550,0,550,00:00.0
272,631,00:00.0,550,526,3.6435,2003.925,550,82,468,00:00.0
273,632,00:00.0,550,913,40.9395,22516.725,550,0,550,00:00.0
274,633,00:00.0,60,356,3.6015,216.09,60,60,0,00:00.0
274,634,00:00.0,60,357,3.9795,238.77,60,60,0,00:00.0
275,635,00:00.0,550,935,31.4895,17319.225,550,0,550,00:00.0
275,636,00:00.0,550,936,48.2895,26559.225,523,0,523,00:00.0
276,637,00:00.0,550,524,12.9675,7132.125,468,0,468,00:00.0
277,638,00:00.0,550,911,21.0945,11601.975,550,0,550,00:00.0
277,639,00:00.0,550,912,30.4395,16741.725,550,0,550,00:00.0
278,640,00:00.0,550,910,40.9395,22516.725,550,0,550,00:00.0
279,641,00:00.0,550,937,62.9895,34644.225,550,0,550,00:00.0
280,642,00:00.0,3,472,41.223,123.669,3,0,3,00:00.0
280,643,00:00.0,3,473,39.123,117.369,3,0,3,00:00.0
280,644,00:00.0,3,474,43.3965,130.1895,3,0,3,00:00.0
281,645,00:00.0,3,462,47.6805,143.0415,3,0,3,00:00.0
282,646,00:00.0,550,510,23.4045,12872.475,550,82,468,00:00.0
282,647,00:00.0,550,511,27.867,15326.85,550,0,550,00:00.0
283,648,00:00.0,550,527,6.7515,3713.325,550,0,550,00:00.0
284,649,00:00.0,550,938,31.4895,17319.225,550,550,0,00:00.0
284,650,00:00.0,550,939,48.2895,26559.225,550,550,0,00:00.0
285,651,00:00.0,60,496,49.6545,2979.27,60,0,60,00:00.0
286,652,00:00.0,550,523,10.3845,5711.475,468,0,468,00:00.0
287,653,00:00.0,3,435,37.1805,111.5415,3,0,3,00:00.0
287,654,00:00.0,3,436,41.454,124.362,3,0,3,00:00.0
287,655,00:00.0,3,437,37.1805,111.5415,3,0,3,00:00.0
288,656,00:00.0,3,490,12.7155,38.1465,3,0,3,00:00.0
288,657,00:00.0,3,491,19.9395,59.8185,3,0,3,00:00.0
289,658,00:00.0,3,528,38.157,114.471,3,0,3,00:00.0
290,659,00:00.0,3,505,44.2155,132.6465,3,0,3,00:00.0
291,660,00:00.0,550,938,31.4895,17319.225,550,0,550,00:00.0
291,661,00:00.0,550,939,48.2895,26559.225,550,0,550,00:00.0
292,662,00:00.0,60,358,6.9825,418.95,60,9,51,00:00.0
293,663,00:00.0,3,377,43.2705,129.8115,3,0,3,00:00.0
293,664,00:00.0,3,378,41.1705,123.5115,3,0,3,00:00.0
293,665,00:00.0,3,379,45.444,136.332,3,0,3,00:00.0
294,666,00:00.0,60,356,3.381,202.86,60,60,0,00:00.0
294,667,00:00.0,60,357,4.3155,258.93,60,60,0,00:00.0
295,668,00:00.0,3,390,41.1705,123.5115,3,0,3,00:00.0
295,669,00:00.0,3,391,45.444,136.332,3,0,3,00:00.0
295,670,00:00.0,3,392,41.1705,123.5115,3,0,3,00:00.0
295,671,00:00.0,3,393,39.0705,117.2115,3,0,3,00:00.0
295,672,00:00.0,3,394,43.344,130.032,3,0,3,00:00.0
295,673,00:00.0,3,395,39.0705,117.2115,3,0,3,00:00.0
295,674,00:00.0,3,396,36.9705,110.9115,3,0,3,00:00.0
295,675,00:00.0,3,397,41.244,123.732,3,0,3,00:00.0
296,676,00:00.0,3,490,12.3585,37.0755,3,0,3,00:00.0
297,677,00:00.0,550,513,39.1965,21558.075,550,0,550,00:00.0
298,678,00:00.0,3,415,49.749,149.247,3,0,3,00:00.0
298,679,00:00.0,3,416,45.4755,136.4265,3,0,3,00:00.0
298,680,00:00.0,3,417,43.3755,130.1265,3,0,3,00:00.0
298,681,00:00.0,3,418,47.649,142.947,3,0,3,00:00.0
298,682,00:00.0,3,419,43.3755,130.1265,3,0,3,00:00.0
299,683,00:00.0,550,934,38.1465,20980.575,550,0,550,00:00.0
300,684,00:00.0,3,431,41.3805,124.1415,3,0,3,00:00.0
300,685,00:00.0,3,432,39.2805,117.8415,3,0,3,00:00.0
300,686,00:00.0,3,433,43.554,130.662,3,0,3,00:00.0
301,687,00:00.0,3,348,41.2755,123.8265,3,0,3,00:00.0
301,688,00:00.0,3,349,45.549,136.647,3,0,3,00:00.0
302,689,00:00.0,550,931,34.3455,18890.025,550,82,468,00:00.0
302,690,00:00.0,550,932,39.2385,21581.175,550,0,550,00:00.0
303,691,00:00.0,3,343,49.644,148.932,3,0,3,00:00.0
303,692,00:00.0,3,344,45.3705,136.1115,3,0,3,00:00.0
303,693,00:00.0,3,345,43.2705,129.8115,3,0,3,00:00.0
304,694,00:00.0,550,928,32.7705,18023.775,550,550,0,00:00.0
304,695,00:00.0,550,929,37.086,20397.3,550,550,0,00:00.0
305,696,00:00.0,550,332,10.815,5948.25,550,0,550,00:00.0
306,697,00:00.0,550,948,82.8345,45558.975,468,0,468,00:00.0
306,698,00:00.0,550,907,82.8345,45558.975,550,0,550,00:00.0
307,699,00:00.0,1250,325,0.21,262.5,1250,0,1250,00:00.0
307,700,00:00.0,1250,326,0.21,262.5,1250,0,1250,00:00.0
308,701,00:00.0,3,320,49.644,148.932,3,0,3,00:00.0
308,702,00:00.0,3,321,44.3205,132.9615,3,0,3,00:00.0
308,703,00:00.0,60,322,28.6965,1721.79,60,0,60,00:00.0
309,704,00:00.0,550,930,42.5145,23382.975,550,0,550,00:00.0
309,705,00:00.0,550,921,5.586,3072.3,550,0,550,00:00.0
310,706,00:00.0,60,952,15.7395,944.37,60,0,60,00:00.0
311,707,00:00.0,550,922,6.531,3592.05,550,0,550,00:00.0
311,708,00:00.0,550,923,6.1845,3401.475,550,0,550,00:00.0
312,709,00:00.0,550,317,29.5785,16268.175,550,82,468,00:00.0
312,710,00:00.0,550,318,36.099,19854.45,550,0,550,00:00.0
313,711,00:00.0,550,928,32.2455,17735.025,550,0,550,00:00.0
313,712,00:00.0,550,929,36.561,20108.55,550,0,550,00:00.0
314,713,00:00.0,550,319,46.4205,25531.275,550,550,0,00:00.0
315,714,00:00.0,3,374,37.023,111.069,3,0,3,00:00.0
316,715,00:00.0,3,2,41.916,125.748,3,0,3,00:00.0
317,716,00:00.0,3,1,50.2635,150.7905,3,0,3,00:00.0
318,717,00:00.0,3,373,41.454,124.362,3,0,3,00:00.0
318,718,00:00.0,3,374,37.1805,111.5415,3,0,3,00:00.0
319,719,00:00.0,550,530,16.086,8847.3,550,0,550,00:00.0
320,720,00:00.0,3,4,57.0255,171.0765,3,0,3,00:00.0
321,721,00:00.0,550,512,37.086,20397.3,550,0,550,00:00.0
322,722,00:00.0,550,513,26.5965,14628.075,550,82,468,00:00.0
323,723,00:00.0,550,319,46.0635,25334.925,550,0,550,00:00.0
324,724,00:00.0,3,403,47.4705,142.4115,3,3,0,00:00.0
324,725,00:00.0,3,404,45.3705,136.1115,3,3,0,00:00.0
325,726,00:00.0,3,426,43.323,129.969,3,0,3,00:00.0
325,727,00:00.0,3,427,47.5965,142.7895,3,0,3,00:00.0
325,728,00:00.0,3,428,43.323,129.969,3,0,3,00:00.0
325,729,00:00.0,3,429,41.223,123.669,3,0,3,00:00.0
325,730,00:00.0,3,430,45.4965,136.4895,3,0,3,00:00.0
325,731,00:00.0,3,431,41.223,123.669,3,0,3,00:00.0
325,732,00:00.0,3,432,39.123,117.369,3,0,3,00:00.0
325,733,00:00.0,3,433,43.3965,130.1895,3,0,3,00:00.0
325,734,00:00.0,3,434,39.123,117.369,3,0,3,00:00.0
325,735,00:00.0,3,435,37.023,111.069,3,0,3,00:00.0
325,736,00:00.0,3,436,41.2965,123.8895,3,0,3,00:00.0
325,737,00:00.0,3,437,37.023,111.069,3,0,3,00:00.0
326,738,00:00.0,3,320,47.4705,142.4115,3,0,3,00:00.0
326,739,00:00.0,3,321,42.798,128.394,3,0,3,00:00.0
326,740,00:00.0,60,322,25.4205,1525.23,60,0,60,00:00.0
327,741,00:00.0,3,455,45.654,136.962,3,0,3,00:00.0
327,742,00:00.0,3,456,41.3805,124.1415,3,0,3,00:00.0
327,743,00:00.0,3,457,39.2805,117.8415,3,0,3,00:00.0
327,744,00:00.0,3,458,43.554,130.662,3,0,3,00:00.0
327,745,00:00.0,3,459,39.2805,117.8415,3,0,3,00:00.0
327,746,00:00.0,3,460,37.1805,111.5415,3,0,3,00:00.0
328,747,00:00.0,550,941,62.9895,34644.225,550,0,550,00:00.0
329,748,00:00.0,3,320,45.3705,136.1115,3,0,3,00:00.0
329,749,00:00.0,3,321,40.488,121.464,3,0,3,00:00.0
329,750,00:00.0,60,322,26.3655,1581.93,60,0,60,00:00.0
330,751,00:00.0,3,504,48.762,146.286,3,0,3,00:00.0
331,752,00:00.0,3,497,34.188,102.564,3,0,3,00:00.0
332,753,00:00.0,3,323,50.2635,150.7905,3,0,3,00:00.0
333,754,00:00.0,550,523,10.731,5902.05,550,0,550,00:00.0
333,755,00:00.0,550,524,14.1225,7767.375,550,0,550,00:00.0
334,756,00:00.0,60,492,50.2635,3015.81,60,60,0,00:00.0
334,757,00:00.0,60,493,57.1515,3429.09,60,60,0,00:00.0
335,758,00:00.0,550,908,21.0945,11601.975,550,0,550,00:00.0
335,759,00:00.0,550,909,30.4395,16741.725,523,0,523,00:00.0
335,760,00:00.0,550,910,40.9395,22516.725,550,0,550,00:00.0
335,761,00:00.0,550,911,21.0945,11601.975,550,0,550,00:00.0
335,762,00:00.0,550,912,30.4395,16741.725,550,0,550,00:00.0
335,763,00:00.0,550,913,40.9395,22516.725,550,0,550,00:00.0
335,764,00:00.0,550,914,21.0945,11601.975,550,0,550,00:00.0
335,765,00:00.0,550,915,30.4395,16741.725,550,0,550,00:00.0
335,766,00:00.0,550,916,40.9395,22516.725,550,0,550,00:00.0
336,767,00:00.0,60,506,9.198,551.88,51,0,51,00:00.0
337,768,00:00.0,550,351,5.775,3176.25,550,0,550,00:00.0
337,769,00:00.0,550,352,1.155,635.25,550,0,550,00:00.0
337,770,00:00.0,550,679,5.775,3176.25,550,0,550,00:00.0
338,771,00:00.0,550,507,23.394,12866.7,550,0,550,00:00.0
338,772,00:00.0,550,508,27.6465,15205.575,550,0,550,00:00.0
339,773,00:00.0,550,355,1.365,750.75,550,0,550,00:00.0
339,774,00:00.0,550,940,62.9895,34644.225,550,0,550,00:00.0
339,775,00:00.0,550,535,3.486,1917.3,550,0,550,00:00.0
340,776,00:00.0,550,351,6.195,3407.25,550,0,550,00:00.0
340,777,00:00.0,550,352,1.47,808.5,550,55,495,00:00.0
340,778,00:00.0,550,679,6.195,3407.25,550,0,550,00:00.0
341,779,00:00.0,550,507,22.1655,12191.025,550,0,550,00:00.0
341,780,00:00.0,550,508,29.2845,16106.475,550,0,550,00:00.0
342,781,00:00.0,3,491,19.9815,59.9445,3,0,3,00:00.0
343,782,00:00.0,3,343,43.344,130.032,3,0,3,00:00.0
